Tasks,Budget sec,Runs,Incumbents,Certified,Mean_Conditional_Value,SD_Conditional_Value,Mean_Available_Value,Mean_MIP_Gap,Mean_Solver_sec,Mean_End_to_End_sec,Incumbent Rate,Certification Rate
60,1.0,1,0,0,,,0.0,,2.6964281999971718,13.956686499994248,0.0,0.0
60,5.0,1,0,0,,,0.0,,9.951417400006903,21.21167570000398,0.0,0.0
60,15.0,1,0,0,,,0.0,,17.629306899994845,28.88956519999192,0.0,0.0
60,60.0,1,0,0,,,0.0,,68.97694210000918,80.23720040000626,0.0,0.0
60,600.0,1,0,0,,,0.0,,1231.1231391000038,1242.3833974000008,0.0,0.0
60,1800.0,1,1,0,0.0,,0.0,,1805.8687396000023,1817.1289978999994,1.0,0.0
