Execution ID,Run ID,Run Correlative,Run Total,Scenario,Seed,Tasks,Method,Normalized Mission Value,Weighted Impact Coverage,Impact Coverage,Physical Completed Tasks,Physical Completion Rate,Medical Evacuees,Personnel Transported,Cargo Delivered kg,Medical Impact Coverage,Personnel Impact Coverage,Cargo Impact Coverage,Average Response Time,Maximum Response Time,Makespan,Total Flight Time,Task Flight Time,Return Flight Time,Value per Flight Minute,Runtime sec,Solver Time sec,Graph Time sec,Matrix Time sec,End-to-end sec,Optimal Certified,MIP Gap,Primal Bound,Dual Bound,Variables,Constraints,Nonzeros,Solver Message,Has Incumbent,MIP Nodes,Time Limit sec,Solver Status Code
20260808_112401-0400,20260808_112401-0400-0014,14,150,A4x4_T20_S14,14,20,HiGHS-5s,0.5787113165814224,0.8825503355704697,0.9002493765586036,17.0,0.85,5.0,23.0,1350.0,0.7142857142857143,0.92,1.0,43.529411764705884,87.0,102.0,234.68690011237538,120.75063629317302,113.93626381920238,0.0024658867465730617,4.22765229200013,4.22765229200013,0.07804391699028201,0.019314707999001257,4.325010916989413,True,0.0,0.5787113165814224,0.5787113165814224,21557.0,9061.0,55634.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,5.0,0.0
20260808_112401-0400,20260808_112401-0400-0014,14,150,A4x4_T20_S14,14,20,HiGHS-15s,0.5787113165814224,0.8825503355704697,0.9002493765586036,17.0,0.85,5.0,23.0,1350.0,0.7142857142857143,0.92,1.0,43.529411764705884,87.0,102.0,234.68690011237538,120.75063629317302,113.93626381920238,0.0024658867465730617,4.14322658299352,4.14322658299352,0.07804391699028201,0.019314707999001257,4.240585207982804,True,0.0,0.5787113165814224,0.5787113165814224,21557.0,9061.0,55634.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,15.0,0.0
20260808_112401-0400,20260808_112401-0400-0014,14,150,A4x4_T20_S14,14,20,HiGHS-60s,0.5787113165814224,0.8825503355704697,0.9002493765586036,17.0,0.85,5.0,23.0,1350.0,0.7142857142857143,0.92,1.0,43.529411764705884,87.0,102.0,234.68690011237538,120.75063629317302,113.93626381920238,0.0024658867465730617,4.663243208007771,4.663243208007771,0.07804391699028201,0.019314707999001257,4.760601832997054,True,0.0,0.5787113165814224,0.5787113165814224,21557.0,9061.0,55634.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,60.0,0.0
20260808_112401-0400,20260808_112401-0400-0014,14,150,A4x4_T20_S14,14,20,HiGHS-600s,0.5787113165814224,0.8825503355704697,0.9002493765586036,17.0,0.85,5.0,23.0,1350.0,0.7142857142857143,0.92,1.0,43.529411764705884,87.0,102.0,234.68690011237538,120.75063629317302,113.93626381920238,0.0024658867465730617,4.164408708005794,4.164408708005794,0.07804391699028201,0.019314707999001257,4.261767332995078,True,0.0,0.5787113165814224,0.5787113165814224,21557.0,9061.0,55634.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,600.0,0.0
20260808_112401-0400,20260808_112401-0400-0015,15,150,A4x4_T20_S15,15,20,Greedy-Benefit,0.5167610689967786,0.7635726795096323,0.772079772079772,14.0,0.7,11.0,11.0,850.0,0.7857142857142857,0.6875,1.0,41.357142857142854,88.0,103.0,204.6278510510068,108.53338293015014,96.09446812085665,0.00252537016023282,0.0013588750007329509,,,,0.001359333997243084,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0015,15,150,A4x4_T20_S15,15,20,Greedy-Density-Operational,0.5609286511059149,0.809106830122592,0.7891737891737892,15.0,0.75,12.0,13.0,450.0,0.8571428571428571,0.8125,0.5294117647058824,34.93333333333333,71.0,78.0,158.2312155744423,79.97015090331149,78.2610646711308,0.0035449936289089394,0.0011590409994823858,,,,0.00115945799916517,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0015,15,150,A4x4_T20_S15,15,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,1.7156100420106668,1.7156100420106668,0.03492687499965541,0.009631791996071115,1.7601687090063933,False,,,,9812.0,4546.0,24914.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is None),False,,1.0,1.0
20260808_112401-0400,20260808_112401-0400-0015,15,150,A4x4_T20_S15,15,20,HiGHS-5s,0.6197135663448015,0.8003502626970227,0.7891737891737892,15.0,0.75,11.0,14.0,450.0,0.7857142857142857,0.875,0.5294117647058824,37.2,83.0,98.0,188.68445038502014,94.40268935086567,94.28176103415447,0.0032843912949914243,2.5059287089970894,2.5059287089970894,0.03492687499965541,0.009631791996071115,2.550487375992816,True,0.0,0.6197135663448013,0.6197135663448013,9812.0,4546.0,24914.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,5.0,0.0
20260808_112401-0400,20260808_112401-0400-0015,15,150,A4x4_T20_S15,15,20,HiGHS-15s,0.6197135663448015,0.8003502626970227,0.7891737891737892,15.0,0.75,11.0,14.0,450.0,0.7857142857142857,0.875,0.5294117647058824,37.2,83.0,98.0,188.68445038502014,94.40268935086567,94.28176103415447,0.0032843912949914243,2.458802332999767,2.458802332999767,0.03492687499965541,0.009631791996071115,2.5033609999954933,True,0.0,0.6197135663448013,0.6197135663448013,9812.0,4546.0,24914.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,15.0,0.0
20260808_112401-0400,20260808_112401-0400-0015,15,150,A4x4_T20_S15,15,20,HiGHS-60s,0.6197135663448015,0.8003502626970227,0.7891737891737892,15.0,0.75,11.0,14.0,450.0,0.7857142857142857,0.875,0.5294117647058824,37.2,83.0,98.0,188.68445038502014,94.40268935086567,94.28176103415447,0.0032843912949914243,2.502890457995818,2.502890457995818,0.03492687499965541,0.009631791996071115,2.5474491249915445,True,0.0,0.6197135663448013,0.6197135663448013,9812.0,4546.0,24914.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,60.0,0.0
20260808_112401-0400,20260808_112401-0400-0015,15,150,A4x4_T20_S15,15,20,HiGHS-600s,0.6197135663448015,0.8003502626970227,0.7891737891737892,15.0,0.75,11.0,14.0,450.0,0.7857142857142857,0.875,0.5294117647058824,37.2,83.0,98.0,188.68445038502014,94.40268935086567,94.28176103415447,0.0032843912949914243,2.42486829101108,2.42486829101108,0.03492687499965541,0.009631791996071115,2.4694269580068067,True,0.0,0.6197135663448013,0.6197135663448013,9812.0,4546.0,24914.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,600.0,0.0
20260808_112401-0400,20260808_112401-0400-0016,16,150,A4x4_T20_S16,16,20,Greedy-Benefit,0.48370336466253505,0.7591125198098255,0.7487046632124351,15.0,0.75,13.0,12.0,650.0,0.7647058823529411,0.8,0.5909090909090909,43.266666666666666,92.0,114.0,264.52502579041317,133.6452325345249,130.87979325588833,0.0018285731688985067,0.0011429580044932663,,,,0.0011432920000515878,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0016,16,150,A4x4_T20_S16,16,20,Greedy-Density-Operational,0.44460672684497204,0.6957210776545165,0.6968911917098446,14.0,0.7,11.0,12.0,650.0,0.6470588235294118,0.8,0.5909090909090909,36.285714285714285,78.0,103.0,238.1682456791805,120.28800876329001,117.88023691589049,0.0018667758398148095,0.0009378750110045075,,,,0.0009382499993080273,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0016,16,150,A4x4_T20_S16,16,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,1.0334156669996446,1.0334156669996446,0.1204952910047723,0.017521791989565827,1.1714327499939827,False,,,,19721.0,8498.0,50689.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is None),False,,1.0,1.0
20260808_112401-0400,20260808_112401-0400-0016,16,150,A4x4_T20_S16,16,20,HiGHS-5s,0.5016628075584586,0.6719492868462756,0.6580310880829017,13.0,0.65,11.0,12.0,400.0,0.6470588235294118,0.8,0.36363636363636365,39.30769230769231,76.0,101.0,228.94908050981087,114.62426102797644,114.3248194818344,0.002191154497940696,4.671047334006289,4.671047334006289,0.1204952910047723,0.017521791989565827,4.809064417000627,True,0.0,0.5016628075584585,0.5016628075584585,19721.0,8498.0,50689.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,5.0,0.0
20260808_112401-0400,20260808_112401-0400-0016,16,150,A4x4_T20_S16,16,20,HiGHS-15s,0.5016628075584586,0.6719492868462756,0.6580310880829017,13.0,0.65,11.0,12.0,400.0,0.6470588235294118,0.8,0.36363636363636365,39.30769230769231,76.0,101.0,228.94908050981087,114.62426102797644,114.3248194818344,0.002191154497940696,4.7322567499941215,4.7322567499941215,0.1204952910047723,0.017521791989565827,4.87027383298846,True,0.0,0.5016628075584585,0.5016628075584585,19721.0,8498.0,50689.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,15.0,0.0
20260808_112401-0400,20260808_112401-0400-0016,16,150,A4x4_T20_S16,16,20,HiGHS-60s,0.5016628075584586,0.6719492868462756,0.6580310880829017,13.0,0.65,11.0,12.0,400.0,0.6470588235294118,0.8,0.36363636363636365,39.30769230769231,76.0,101.0,228.94908050981087,114.62426102797644,114.3248194818344,0.002191154497940696,4.360489999991842,4.360489999991842,0.1204952910047723,0.017521791989565827,4.49850708298618,True,0.0,0.5016628075584585,0.5016628075584585,19721.0,8498.0,50689.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,60.0,0.0
20260808_112401-0400,20260808_112401-0400-0016,16,150,A4x4_T20_S16,16,20,HiGHS-600s,0.5016628075584586,0.6719492868462756,0.6580310880829017,13.0,0.65,11.0,12.0,400.0,0.6470588235294118,0.8,0.36363636363636365,39.30769230769231,76.0,101.0,228.94908050981087,114.62426102797644,114.3248194818344,0.002191154497940696,4.385746375002782,4.385746375002782,0.1204952910047723,0.017521791989565827,4.52376345799712,True,0.0,0.5016628075584585,0.5016628075584585,19721.0,8498.0,50689.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,600.0,0.0
20260808_112401-0400,20260808_112401-0400-0017,17,150,A4x4_T20_S17,17,20,Greedy-Benefit,0.45248975362057264,0.6584615384615384,0.6394736842105262,12.0,0.6,16.0,5.0,550.0,0.7272727272727273,0.5,0.55,40.0,81.0,101.0,229.4677847581217,137.07415739134188,92.3936273667798,0.0019719097131544404,0.0011822500091511756,,,,0.001182666004751809,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0017,17,150,A4x4_T20_S17,17,20,Greedy-Density-Operational,0.4707517930719438,0.6276923076923078,0.613157894736842,12.0,0.6,15.0,5.0,550.0,0.6818181818181818,0.5,0.55,32.083333333333336,65.0,84.0,191.38058488293936,102.084481673661,89.29610320927833,0.0024597677625443864,0.0009012910013552755,,,,0.0009016250114655122,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0017,17,150,A4x4_T20_S17,17,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,1.1402309999975841,1.1402309999975841,0.07697508300771005,0.019496208988130093,1.2367022919934243,False,,,,21990.0,8993.0,57001.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is None),False,,1.0,1.0
20260808_112401-0400,20260808_112401-0400-0017,17,150,A4x4_T20_S17,17,20,HiGHS-5s,0.5132784641341023,0.7184615384615385,0.7026315789473684,13.0,0.65,16.0,8.0,450.0,0.7272727272727273,0.8,0.45,34.0,71.0,90.0,227.7887361326002,114.11791021082323,113.67082592177698,0.0022533092410474283,4.826006875009625,4.826006875009625,0.07697508300771005,0.019496208988130093,4.922478167005465,True,0.0,0.5132784641341023,0.5132784641341023,21990.0,8993.0,57001.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,5.0,0.0
20260808_112401-0400,20260808_112401-0400-0017,17,150,A4x4_T20_S17,17,20,HiGHS-15s,0.5132784641341023,0.7184615384615385,0.7026315789473684,13.0,0.65,16.0,8.0,450.0,0.7272727272727273,0.8,0.45,34.0,71.0,90.0,227.7887361326002,114.11791021082323,113.67082592177698,0.0022533092410474283,4.576809541002149,4.576809541002149,0.07697508300771005,0.019496208988130093,4.673280832997989,True,0.0,0.5132784641341023,0.5132784641341023,21990.0,8993.0,57001.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,15.0,0.0
20260808_112401-0400,20260808_112401-0400-0017,17,150,A4x4_T20_S17,17,20,HiGHS-60s,0.5132784641341023,0.7184615384615385,0.7026315789473684,13.0,0.65,16.0,8.0,450.0,0.7272727272727273,0.8,0.45,34.0,71.0,90.0,227.7887361326002,114.11791021082323,113.67082592177698,0.0022533092410474283,4.613479417006602,4.613479417006602,0.07697508300771005,0.019496208988130093,4.709950709002442,True,0.0,0.5132784641341023,0.5132784641341023,21990.0,8993.0,57001.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,60.0,0.0
20260808_112401-0400,20260808_112401-0400-0017,17,150,A4x4_T20_S17,17,20,HiGHS-600s,0.5132784641341023,0.7184615384615385,0.7026315789473684,13.0,0.65,16.0,8.0,450.0,0.7272727272727273,0.8,0.45,34.0,71.0,90.0,227.7887361326002,114.11791021082323,113.67082592177698,0.0022533092410474283,4.622578665992478,4.622578665992478,0.07697508300771005,0.019496208988130093,4.719049957988318,True,0.0,0.5132784641341023,0.5132784641341023,21990.0,8993.0,57001.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,600.0,0.0
20260808_112401-0400,20260808_112401-0400-0018,18,150,A4x4_T20_S18,18,20,Greedy-Benefit,0.4486172179364898,0.6129032258064517,0.5639269406392694,12.0,0.6,16.0,6.0,450.0,0.8421052631578947,0.35294117647058826,0.34615384615384615,43.333333333333336,93.0,113.0,243.6439673388636,122.08022038265939,121.56374695620417,0.0018412818623682414,0.0012104579946026206,,,,0.0012108749942854047,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0018,18,150,A4x4_T20_S18,18,20,Greedy-Density-Operational,0.44945287102421144,0.6521739130434783,0.5821917808219179,12.0,0.6,18.0,6.0,250.0,0.9473684210526315,0.35294117647058826,0.19230769230769232,40.833333333333336,93.0,113.0,242.5511306043178,121.31018358493961,121.24094701937821,0.0018530231951687736,0.0010302080045221373,,,,0.001030540995998308,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0018,18,150,A4x4_T20_S18,18,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,1.2571219579986064,1.2571219579986064,0.019423582998570055,0.059408208006061614,1.335953749003238,False,,,,5287.0,2571.0,13314.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is None),False,,1.0,1.0
20260808_112401-0400,20260808_112401-0400-0018,18,150,A4x4_T20_S18,18,20,HiGHS-5s,0.49820014291583,0.6690042075736325,0.6095890410958905,13.0,0.65,18.0,6.0,450.0,0.9473684210526315,0.35294117647058826,0.34615384615384615,42.92307692307692,98.0,120.0,235.49125101338848,117.95433604177806,117.53691497161047,0.002115578140469879,1.2402464170008898,1.2402464170008898,0.019423582998570055,0.059408208006061614,1.3190782080055214,True,0.0,0.4982001429158299,0.4982001429158299,5287.0,2571.0,13314.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,5.0,0.0
20260808_112401-0400,20260808_112401-0400-0018,18,150,A4x4_T20_S18,18,20,HiGHS-15s,0.49820014291583,0.6690042075736325,0.6095890410958905,13.0,0.65,18.0,6.0,450.0,0.9473684210526315,0.35294117647058826,0.34615384615384615,42.92307692307692,98.0,120.0,235.49125101338848,117.95433604177806,117.53691497161047,0.002115578140469879,1.2604967919905903,1.2604967919905903,0.019423582998570055,0.059408208006061614,1.339328582995222,True,0.0,0.4982001429158299,0.4982001429158299,5287.0,2571.0,13314.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,15.0,0.0
20260808_112401-0400,20260808_112401-0400-0018,18,150,A4x4_T20_S18,18,20,HiGHS-60s,0.49820014291583,0.6690042075736325,0.6095890410958905,13.0,0.65,18.0,6.0,450.0,0.9473684210526315,0.35294117647058826,0.34615384615384615,42.92307692307692,98.0,120.0,235.49125101338848,117.95433604177806,117.53691497161047,0.002115578140469879,1.2425375830061967,1.2425375830061967,0.019423582998570055,0.059408208006061614,1.3213693740108283,True,0.0,0.4982001429158299,0.4982001429158299,5287.0,2571.0,13314.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,60.0,0.0
20260808_112401-0400,20260808_112401-0400-0018,18,150,A4x4_T20_S18,18,20,HiGHS-600s,0.49820014291583,0.6690042075736325,0.6095890410958905,13.0,0.65,18.0,6.0,450.0,0.9473684210526315,0.35294117647058826,0.34615384615384615,42.92307692307692,98.0,120.0,235.49125101338848,117.95433604177806,117.53691497161047,0.002115578140469879,1.2387118750048103,1.2387118750048103,0.019423582998570055,0.059408208006061614,1.317543666009442,True,0.0,0.4982001429158299,0.4982001429158299,5287.0,2571.0,13314.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,600.0,0.0
20260808_112401-0400,20260808_112401-0400-0019,19,150,A4x4_T20_S19,19,20,Greedy-Benefit,0.5104082187076706,0.7725752508361203,0.7401960784313726,14.0,0.7,12.0,8.0,1700.0,0.8571428571428571,0.8,0.6071428571428571,45.142857142857146,82.0,103.0,275.86891838438834,147.71746880180882,128.1514495825795,0.001850183854335056,0.001113582999096252,,,,0.001113958001951687,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0019,19,150,A4x4_T20_S19,19,20,Greedy-Density-Operational,0.5177144322478632,0.7692307692307693,0.7598039215686275,14.0,0.7,11.0,8.0,2000.0,0.7857142857142857,0.8,0.7142857142857143,39.785714285714285,93.0,113.0,238.48440135678086,119.51137537182981,118.97302598495102,0.002170852388258906,0.000995749986032024,,,,0.00099608299206011,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0019,19,150,A4x4_T20_S19,19,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,1.3465706249990035,1.3465706249990035,0.026125666001462378,0.00647604200639762,1.3791723330068635,False,,,,6838.0,3064.0,17474.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is None),False,,1.0,1.0
20260808_112401-0400,20260808_112401-0400-0019,19,150,A4x4_T20_S19,19,20,HiGHS-5s,0.5794800906690856,0.7792642140468228,0.7745098039215688,14.0,0.7,11.0,8.0,2100.0,0.7857142857142857,0.8,0.75,43.5,99.0,124.0,283.00810499961864,148.3524752045264,134.65562979509218,0.0020475741875656405,3.0779325409966987,3.0779325409966987,0.026125666001462378,0.00647604200639762,3.1105342490045587,True,0.0,0.5794800906690857,0.5794800906690857,6838.0,3064.0,17474.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,5.0,0.0
20260808_112401-0400,20260808_112401-0400-0019,19,150,A4x4_T20_S19,19,20,HiGHS-15s,0.5794800906690856,0.7792642140468228,0.7745098039215688,14.0,0.7,11.0,8.0,2100.0,0.7857142857142857,0.8,0.75,43.5,99.0,124.0,283.00810499961864,148.3524752045264,134.65562979509218,0.0020475741875656405,2.768878542003222,2.768878542003222,0.026125666001462378,0.00647604200639762,2.801480250011082,True,0.0,0.5794800906690857,0.5794800906690857,6838.0,3064.0,17474.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,15.0,0.0
20260808_112401-0400,20260808_112401-0400-0019,19,150,A4x4_T20_S19,19,20,HiGHS-60s,0.5794800906690856,0.7792642140468228,0.7745098039215688,14.0,0.7,11.0,8.0,2100.0,0.7857142857142857,0.8,0.75,43.5,99.0,124.0,283.00810499961864,148.3524752045264,134.65562979509218,0.0020475741875656405,2.858523292001337,2.858523292001337,0.026125666001462378,0.00647604200639762,2.891125000009197,True,0.0,0.5794800906690857,0.5794800906690857,6838.0,3064.0,17474.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,60.0,0.0
20260808_112401-0400,20260808_112401-0400-0019,19,150,A4x4_T20_S19,19,20,HiGHS-600s,0.5794800906690856,0.7792642140468228,0.7745098039215688,14.0,0.7,11.0,8.0,2100.0,0.7857142857142857,0.8,0.75,43.5,99.0,124.0,283.00810499961864,148.3524752045264,134.65562979509218,0.0020475741875656405,2.8799795000086306,2.8799795000086306,0.026125666001462378,0.00647604200639762,2.9125812080164906,True,0.0,0.5794800906690857,0.5794800906690857,6838.0,3064.0,17474.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,600.0,0.0
20260808_112401-0400,20260808_112401-0400-0020,20,150,A4x4_T20_S20,20,20,Greedy-Benefit,0.5408550844343583,0.7566302652106086,0.7672634271099745,14.0,0.7,16.0,5.0,1500.0,0.7272727272727273,0.8333333333333334,0.8108108108108109,39.285714285714285,75.0,94.0,226.048616027804,125.58679239365193,100.46182363415207,0.002392649395242628,0.0013492909929482266,,,,0.0013497909967554733,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0020,20,150,A4x4_T20_S20,20,20,Greedy-Density-Operational,0.4967986034585863,0.7067082683307334,0.7109974424552429,12.0,0.6,15.0,5.0,1300.0,0.6818181818181818,0.8333333333333334,0.7027027027027027,33.75,72.0,91.0,183.3085406136932,94.01855731860346,89.28998329508974,0.00271017706973919,0.0008975419914349914,,,,0.0008978749974630773,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0020,20,150,A4x4_T20_S20,20,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,1.6957455840019975,1.6957455840019975,0.03262004200951196,0.007158708001952618,1.735524334013462,False,,,,8102.0,3798.0,20532.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is None),False,,1.0,1.0
20260808_112401-0400,20260808_112401-0400-0020,20,150,A4x4_T20_S20,20,20,HiGHS-5s,0.5767794925756548,0.7550702028081124,0.7391304347826088,12.0,0.6,17.0,5.0,1150.0,0.7727272727272727,0.8333333333333334,0.6216216216216216,33.0,74.0,90.0,187.64319599879818,94.94182119164591,92.70137480715226,0.0030738097883354584,3.2438435410003876,3.2438435410003876,0.03262004200951196,0.007158708001952618,3.283622291011852,True,0.0,0.5767794925756548,0.5767794925756548,8102.0,3798.0,20532.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,5.0,0.0
20260808_112401-0400,20260808_112401-0400-0020,20,150,A4x4_T20_S20,20,20,HiGHS-15s,0.5767794925756548,0.7550702028081124,0.7391304347826088,12.0,0.6,17.0,5.0,1150.0,0.7727272727272727,0.8333333333333334,0.6216216216216216,33.0,74.0,90.0,187.64319599879818,94.94182119164591,92.70137480715226,0.0030738097883354584,2.567342333990382,2.567342333990382,0.03262004200951196,0.007158708001952618,2.6071210840018466,True,0.0,0.5767794925756548,0.5767794925756548,8102.0,3798.0,20532.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,15.0,0.0
20260808_112401-0400,20260808_112401-0400-0020,20,150,A4x4_T20_S20,20,20,HiGHS-60s,0.5767794925756548,0.7550702028081124,0.7391304347826088,12.0,0.6,17.0,5.0,1150.0,0.7727272727272727,0.8333333333333334,0.6216216216216216,33.0,74.0,90.0,187.64319599879818,94.94182119164591,92.70137480715226,0.0030738097883354584,2.392496583008324,2.392496583008324,0.03262004200951196,0.007158708001952618,2.4322753330197884,True,0.0,0.5767794925756548,0.5767794925756548,8102.0,3798.0,20532.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,60.0,0.0
20260808_112401-0400,20260808_112401-0400-0020,20,150,A4x4_T20_S20,20,20,HiGHS-600s,0.5767794925756548,0.7550702028081124,0.7391304347826088,12.0,0.6,17.0,5.0,1150.0,0.7727272727272727,0.8333333333333334,0.6216216216216216,33.0,74.0,90.0,187.64319599879818,94.94182119164591,92.70137480715226,0.0030738097883354584,2.49081745800504,2.49081745800504,0.03262004200951196,0.007158708001952618,2.5305962080165045,True,0.0,0.5767794925756548,0.5767794925756548,8102.0,3798.0,20532.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,600.0,0.0
20260808_112401-0400,20260808_112401-0400-0021,21,150,A4x4_T20_S21,21,20,Greedy-Benefit,0.4931212175482532,0.7392120075046904,0.7514792899408285,14.0,0.7,11.0,6.0,1400.0,0.6875,0.8571428571428571,0.7777777777777778,40.857142857142854,88.0,106.0,242.72598496331705,122.25215388052955,120.47383108278747,0.002031596318881055,0.0013440830080071464,,,,0.0013444580108625814,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0021,21,150,A4x4_T20_S21,21,20,Greedy-Density-Operational,0.5313290459622351,0.7298311444652908,0.7218934911242604,14.0,0.7,13.0,3.0,1400.0,0.8125,0.42857142857142855,0.7777777777777778,37.285714285714285,88.0,106.0,225.8427729161585,113.8105478569503,112.03222505920823,0.0023526502048373484,0.0010727079934440553,,,,0.0010731249931268394,False,,,,,,,Constructive heuristic,True,,,
20260808_112401-0400,20260808_112401-0400-0021,21,150,A4x4_T20_S21,21,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,1.9166528750065481,1.9166528750065481,0.057101165992207825,0.015383666002890095,1.989137707001646,False,,,,15715.0,7244.0,39925.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is None),False,,1.0,1.0
20260808_112401-0400,20260808_112401-0400-0021,21,150,A4x4_T20_S21,21,20,HiGHS-5s,0.6327520939358248,0.8893058161350845,0.8698224852071007,16.0,0.8,15.0,6.0,1400.0,0.9375,0.8571428571428571,0.7777777777777778,40.3125,80.0,96.0,216.683798626404,109.71157454407751,106.97222408232646,0.0029201633806816636,4.66071149999334,4.66071149999334,0.057101165992207825,0.015383666002890095,4.733196331988438,True,0.0,0.6327520939358248,0.6327520939358248,15715.0,7244.0,39925.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,5.0,0.0
20260808_112401-0400,20260808_112401-0400-0021,21,150,A4x4_T20_S21,21,20,HiGHS-15s,0.6327520939358248,0.8893058161350845,0.8698224852071007,16.0,0.8,15.0,6.0,1400.0,0.9375,0.8571428571428571,0.7777777777777778,40.3125,80.0,96.0,216.683798626404,109.71157454407751,106.97222408232646,0.0029201633806816636,4.136737416993128,4.136737416993128,0.057101165992207825,0.015383666002890095,4.209222248988226,True,0.0,0.6327520939358248,0.6327520939358248,15715.0,7244.0,39925.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,15.0,0.0
20260808_112401-0400,20260808_112401-0400-0021,21,150,A4x4_T20_S21,21,20,HiGHS-60s,0.6327520939358248,0.8893058161350845,0.8698224852071007,16.0,0.8,15.0,6.0,1400.0,0.9375,0.8571428571428571,0.7777777777777778,40.3125,80.0,96.0,216.683798626404,109.71157454407751,106.97222408232646,0.0029201633806816636,4.357509708002908,4.357509708002908,0.057101165992207825,0.015383666002890095,4.429994539998006,True,0.0,0.6327520939358248,0.6327520939358248,15715.0,7244.0,39925.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,60.0,0.0
20260808_112401-0400,20260808_112401-0400-0021,21,150,A4x4_T20_S21,21,20,HiGHS-600s,0.6327520939358248,0.8893058161350845,0.8698224852071007,16.0,0.8,15.0,6.0,1400.0,0.9375,0.8571428571428571,0.7777777777777778,40.3125,80.0,96.0,216.683798626404,109.71157454407751,106.97222408232646,0.0029201633806816636,4.401258165991749,4.401258165991749,0.057101165992207825,0.015383666002890095,4.473742997986847,True,0.0,0.6327520939358248,0.6327520939358248,15715.0,7244.0,39925.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1.0,600.0,0.0
