Execution ID,Run ID,Run Correlative,Run Total,Scenario,Tasks,Seed,Started At,Finished At,Elapsed sec,Elapsed HH:MM:SS,Status,Methods Requested,HiGHS Budgets sec,HiGHS Incumbents,HiGHS Certified,RSS GB,Swap GB,Error
20260731_124647-0400,20260731_124647-0400-0015,15,150,A4x4_T20_S15,20,15,2026-07-31T12:50:09-04:00,2026-07-31T12:50:19-04:00,9.220652375021018,00:00:09,COMPLETED,8,"1,5,15,60,600",4,4,0.590087890625,3.75189208984375,
20260731_124647-0400,20260731_124647-0400-0016,16,150,A4x4_T20_S16,20,16,2026-07-31T12:50:19-04:00,2026-07-31T12:50:25-04:00,6.392873209086247,00:00:06,COMPLETED,8,"1,5,15,60,600",4,4,0.6297149658203125,3.75189208984375,
20260731_124647-0400,20260731_124647-0400-0017,17,150,A4x4_T20_S17,20,17,2026-07-31T12:50:25-04:00,2026-07-31T12:50:42-04:00,16.64374945894815,00:00:17,COMPLETED,8,"1,5,15,60,600",4,4,0.6725921630859375,3.75189208984375,
20260731_124647-0400,20260731_124647-0400-0018,18,150,A4x4_T20_S18,20,18,2026-07-31T12:50:42-04:00,2026-07-31T12:50:46-04:00,4.289099917048588,00:00:04,COMPLETED,8,"1,5,15,60,600",5,5,0.6797943115234375,3.75189208984375,
20260731_124647-0400,20260731_124647-0400-0019,19,150,A4x4_T20_S19,20,19,2026-07-31T12:50:46-04:00,2026-07-31T12:50:57-04:00,10.633485165890306,00:00:11,COMPLETED,8,"1,5,15,60,600",4,4,0.340118408203125,3.72845458984375,
20260731_124647-0400,20260731_124647-0400-0020,20,150,A4x4_T20_S20,20,20,2026-07-31T12:50:57-04:00,2026-07-31T12:51:12-04:00,15.235641167033464,00:00:15,COMPLETED,8,"1,5,15,60,600",4,4,0.3159332275390625,3.73046875,
20260731_124647-0400,20260731_124647-0400-0021,21,150,A4x4_T20_S21,20,21,2026-07-31T12:51:12-04:00,2026-07-31T12:51:25-04:00,13.275592249934562,00:00:13,COMPLETED,8,"1,5,15,60,600",4,4,0.36669921875,3.788818359375,
20260731_124647-0400,20260731_124647-0400-0022,22,150,A4x4_T20_S22,20,22,2026-07-31T12:51:25-04:00,2026-07-31T12:51:28-04:00,2.7537212920142338,00:00:03,COMPLETED,8,"1,5,15,60,600",5,5,0.290771484375,3.788818359375,
20260731_124647-0400,20260731_124647-0400-0023,23,150,A4x4_T20_S23,20,23,2026-07-31T12:51:28-04:00,2026-07-31T12:51:35-04:00,6.700838166987523,00:00:07,COMPLETED,8,"1,5,15,60,600",4,4,0.302978515625,3.7744140625,
20260731_124647-0400,20260731_124647-0400-0024,24,150,A4x4_T20_S24,20,24,2026-07-31T12:51:35-04:00,2026-07-31T12:51:50-04:00,14.936466083978303,00:00:15,COMPLETED,8,"1,5,15,60,600",4,4,0.4063720703125,3.80438232421875,
20260731_124647-0400,20260731_124647-0400-0025,25,150,A4x4_T20_S25,20,25,2026-07-31T12:51:50-04:00,2026-07-31T12:52:00-04:00,10.274374916916713,00:00:10,COMPLETED,8,"1,5,15,60,600",4,4,0.361846923828125,3.84210205078125,
20260731_124647-0400,20260731_124647-0400-0026,26,150,A4x4_T20_S26,20,26,2026-07-31T12:52:00-04:00,2026-07-31T12:52:16-04:00,15.500796207925305,00:00:16,COMPLETED,8,"1,5,15,60,600",4,4,0.3697662353515625,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0027,27,150,A4x4_T20_S27,20,27,2026-07-31T12:52:16-04:00,2026-07-31T12:52:26-04:00,10.4868385840673,00:00:10,COMPLETED,8,"1,5,15,60,600",4,4,0.4996185302734375,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0028,28,150,A4x4_T20_S28,20,28,2026-07-31T12:52:26-04:00,2026-07-31T12:52:50-04:00,24.280495708924718,00:00:24,COMPLETED,8,"1,5,15,60,600",4,3,0.5430908203125,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0029,29,150,A4x4_T20_S29,20,29,2026-07-31T12:52:50-04:00,2026-07-31T12:53:06-04:00,15.171901167021133,00:00:15,COMPLETED,8,"1,5,15,60,600",4,4,0.504364013671875,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0030,30,150,A4x4_T20_S30,20,30,2026-07-31T12:53:06-04:00,2026-07-31T12:53:20-04:00,14.288899666978978,00:00:14,COMPLETED,8,"1,5,15,60,600",4,4,0.5501556396484375,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0031,31,150,A4x4_T30_S1,30,1,2026-07-31T12:53:20-04:00,2026-07-31T12:53:48-04:00,28.38560229097493,00:00:28,COMPLETED,8,"1,5,15,60,600",4,3,0.459991455078125,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0032,32,150,A4x4_T30_S2,30,2,2026-07-31T12:53:48-04:00,2026-07-31T12:54:00-04:00,11.616650708019733,00:00:12,COMPLETED,8,"1,5,15,60,600",4,4,0.3892364501953125,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0033,33,150,A4x4_T30_S3,30,3,2026-07-31T12:54:00-04:00,2026-07-31T12:54:19-04:00,18.864507582969964,00:00:19,COMPLETED,8,"1,5,15,60,600",4,4,0.4483642578125,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0034,34,150,A4x4_T30_S4,30,4,2026-07-31T12:54:19-04:00,2026-07-31T12:54:44-04:00,25.01595766702667,00:00:25,COMPLETED,8,"1,5,15,60,600",4,3,0.3690643310546875,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0035,35,150,A4x4_T30_S5,30,5,2026-07-31T12:54:44-04:00,2026-07-31T12:54:56-04:00,12.169873709091917,00:00:12,COMPLETED,8,"1,5,15,60,600",4,4,0.507781982421875,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0036,36,150,A4x4_T30_S6,30,6,2026-07-31T12:54:56-04:00,2026-07-31T12:55:07-04:00,11.148964667110704,00:00:11,COMPLETED,8,"1,5,15,60,600",4,4,0.4512481689453125,3.84521484375,
20260731_124647-0400,20260731_124647-0400-0037,37,150,A4x4_T30_S7,30,7,2026-07-31T12:55:07-04:00,2026-07-31T12:56:09-04:00,61.48042320809327,00:01:01,COMPLETED,8,"1,5,15,60,600",2,2,0.301513671875,3.82958984375,
20260731_124647-0400,20260731_124647-0400-0038,38,150,A4x4_T30_S8,30,8,2026-07-31T12:56:09-04:00,2026-07-31T12:56:30-04:00,21.3145274160197,00:00:21,COMPLETED,8,"1,5,15,60,600",4,4,0.404022216796875,3.82177734375,
20260731_124647-0400,20260731_124647-0400-0039,39,150,A4x4_T30_S9,30,9,2026-07-31T12:56:30-04:00,2026-07-31T12:56:44-04:00,13.849166166037321,00:00:14,COMPLETED,8,"1,5,15,60,600",4,4,0.6060943603515625,3.82177734375,
20260731_124647-0400,20260731_124647-0400-0040,40,150,A4x4_T30_S10,30,10,2026-07-31T12:56:44-04:00,2026-07-31T12:57:00-04:00,16.210349667002447,00:00:16,COMPLETED,8,"1,5,15,60,600",4,4,0.353057861328125,3.74365234375,
20260731_124647-0400,20260731_124647-0400-0041,41,150,A4x4_T30_S11,30,11,2026-07-31T12:57:00-04:00,2026-07-31T12:57:03-04:00,2.888428666978143,00:00:03,COMPLETED,8,"1,5,15,60,600",5,5,0.417144775390625,3.74365234375,
20260731_124647-0400,20260731_124647-0400-0042,42,150,A4x4_T30_S12,30,12,2026-07-31T12:57:03-04:00,2026-07-31T12:57:32-04:00,28.856156083056703,00:00:29,COMPLETED,8,"1,5,15,60,600",3,3,0.3911895751953125,3.74365234375,
20260731_124647-0400,20260731_124647-0400-0043,43,150,A4x4_T30_S13,30,13,2026-07-31T12:57:32-04:00,2026-07-31T12:58:05-04:00,32.2566934999777,00:00:32,COMPLETED,8,"1,5,15,60,600",4,3,0.4560394287109375,3.74871826171875,
20260731_124647-0400,20260731_124647-0400-0044,44,150,A4x4_T30_S14,30,14,2026-07-31T12:58:05-04:00,2026-07-31T12:58:30-04:00,25.052777624921873,00:00:25,COMPLETED,8,"1,5,15,60,600",4,3,0.436431884765625,3.76995849609375,
20260731_124647-0400,20260731_124647-0400-0045,45,150,A4x4_T30_S15,30,15,2026-07-31T12:58:30-04:00,2026-07-31T12:58:38-04:00,8.246697540977038,00:00:08,COMPLETED,8,"1,5,15,60,600",4,4,0.5060577392578125,3.76995849609375,
20260731_124647-0400,20260731_124647-0400-0046,46,150,A4x4_T30_S16,30,16,2026-07-31T12:58:38-04:00,2026-07-31T12:58:59-04:00,20.67396695795469,00:00:21,COMPLETED,8,"1,5,15,60,600",4,4,0.3642120361328125,3.74322509765625,
20260731_124647-0400,20260731_124647-0400-0047,47,150,A4x4_T30_S17,30,17,2026-07-31T12:58:59-04:00,2026-07-31T12:59:15-04:00,16.279779291013256,00:00:16,COMPLETED,8,"1,5,15,60,600",4,4,0.2539825439453125,3.8402099609375,
20260731_124647-0400,20260731_124647-0400-0048,48,150,A4x4_T30_S18,30,18,2026-07-31T12:59:15-04:00,2026-07-31T12:59:30-04:00,15.085315540898591,00:00:15,COMPLETED,8,"1,5,15,60,600",4,4,0.3950958251953125,3.86614990234375,
20260731_124647-0400,20260731_124647-0400-0049,49,150,A4x4_T30_S19,30,19,2026-07-31T12:59:30-04:00,2026-07-31T12:59:42-04:00,11.96405200008303,00:00:12,COMPLETED,8,"1,5,15,60,600",4,4,0.49371337890625,3.86614990234375,
20260731_124647-0400,20260731_124647-0400-0050,50,150,A4x4_T30_S20,30,20,2026-07-31T12:59:42-04:00,2026-07-31T12:59:53-04:00,10.951196208014153,00:00:11,COMPLETED,8,"1,5,15,60,600",4,4,0.5208740234375,3.86614990234375,
20260731_124647-0400,20260731_124647-0400-0051,51,150,A4x4_T30_S21,30,21,2026-07-31T12:59:53-04:00,2026-07-31T13:00:11-04:00,17.53395879198797,00:00:18,COMPLETED,8,"1,5,15,60,600",4,4,0.4163970947265625,3.86614990234375,
20260731_124647-0400,20260731_124647-0400-0052,52,150,A4x4_T30_S22,30,22,2026-07-31T13:00:11-04:00,2026-07-31T13:00:22-04:00,11.374640040914528,00:00:11,COMPLETED,8,"1,5,15,60,600",4,4,0.4241790771484375,3.86614990234375,
20260731_124647-0400,20260731_124647-0400-0053,53,150,A4x4_T30_S23,30,23,2026-07-31T13:00:22-04:00,2026-07-31T13:00:41-04:00,18.621755792060867,00:00:19,COMPLETED,8,"1,5,15,60,600",4,4,0.506072998046875,3.85833740234375,
20260731_124647-0400,20260731_124647-0400-0054,54,150,A4x4_T30_S24,30,24,2026-07-31T13:00:41-04:00,2026-07-31T13:01:07-04:00,25.905909958062693,00:00:26,COMPLETED,8,"1,5,15,60,600",4,3,0.4594879150390625,3.85833740234375,
20260731_124647-0400,20260731_124647-0400-0055,55,150,A4x4_T30_S25,30,25,2026-07-31T13:01:07-04:00,2026-07-31T13:01:22-04:00,14.57115133292973,00:00:15,COMPLETED,8,"1,5,15,60,600",4,4,0.547210693359375,3.85833740234375,
20260731_124647-0400,20260731_124647-0400-0056,56,150,A4x4_T30_S26,30,26,2026-07-31T13:01:22-04:00,2026-07-31T13:01:40-04:00,18.108661208068952,00:00:18,COMPLETED,8,"1,5,15,60,600",4,4,0.412689208984375,3.85833740234375,
20260731_124647-0400,20260731_124647-0400-0057,57,150,A4x4_T30_S27,30,27,2026-07-31T13:01:40-04:00,2026-07-31T13:02:03-04:00,22.698055208078586,00:00:23,COMPLETED,8,"1,5,15,60,600",4,4,0.544189453125,3.85833740234375,
20260731_124647-0400,20260731_124647-0400-0058,58,150,A4x4_T30_S28,30,28,2026-07-31T13:02:03-04:00,2026-07-31T13:02:21-04:00,18.804792291950434,00:00:19,COMPLETED,8,"1,5,15,60,600",4,4,0.58477783203125,3.85833740234375,
20260731_124647-0400,20260731_124647-0400-0059,59,150,A4x4_T30_S29,30,29,2026-07-31T13:02:21-04:00,2026-07-31T13:02:39-04:00,18.00289879203774,00:00:18,COMPLETED,8,"1,5,15,60,600",4,4,0.46160888671875,3.85833740234375,
20260731_124647-0400,20260731_124647-0400-0060,60,150,A4x4_T30_S30,30,30,2026-07-31T13:02:40-04:00,2026-07-31T13:03:36-04:00,56.50901179201901,00:00:57,COMPLETED,8,"1,5,15,60,600",3,2,0.39910888671875,3.85833740234375,
20260731_124647-0400,20260731_124647-0400-0061,61,150,A4x4_T40_S1,40,1,2026-07-31T13:03:36-04:00,2026-07-31T13:04:29-04:00,52.851260374998674,00:00:53,COMPLETED,8,"1,5,15,60,600",3,3,0.545623779296875,3.916748046875,
20260731_124647-0400,20260731_124647-0400-0062,62,150,A4x4_T40_S2,40,2,2026-07-31T13:04:29-04:00,2026-07-31T13:05:15-04:00,46.11102737498004,00:00:46,COMPLETED,8,"1,5,15,60,600",3,3,0.44061279296875,3.908935546875,
20260731_124647-0400,20260731_124647-0400-0063,63,150,A4x4_T40_S3,40,3,2026-07-31T13:05:15-04:00,2026-07-31T13:05:42-04:00,26.31543395901099,00:00:26,COMPLETED,8,"1,5,15,60,600",3,3,0.483612060546875,3.908935546875,
20260731_124647-0400,20260731_124647-0400-0064,64,150,A4x4_T40_S4,40,4,2026-07-31T13:05:42-04:00,2026-07-31T13:06:52-04:00,70.04076333297417,00:01:10,COMPLETED,8,"1,5,15,60,600",4,2,0.498382568359375,3.908935546875,
20260731_124647-0400,20260731_124647-0400-0065,65,150,A4x4_T40_S5,40,5,2026-07-31T13:06:52-04:00,2026-07-31T13:07:22-04:00,29.916462625027634,00:00:30,COMPLETED,8,"1,5,15,60,600",3,3,0.4308319091796875,3.908935546875,
20260731_124647-0400,20260731_124647-0400-0066,66,150,A4x4_T40_S6,40,6,2026-07-31T13:07:22-04:00,2026-07-31T13:07:47-04:00,25.6620500839781,00:00:26,COMPLETED,8,"1,5,15,60,600",4,3,0.4093017578125,3.908935546875,
20260731_124647-0400,20260731_124647-0400-0067,67,150,A4x4_T40_S7,40,7,2026-07-31T13:07:48-04:00,2026-07-31T13:08:45-04:00,57.89756591699552,00:00:58,COMPLETED,8,"1,5,15,60,600",3,2,0.348052978515625,3.908935546875,
20260731_124647-0400,20260731_124647-0400-0068,68,150,A4x4_T40_S8,40,8,2026-07-31T13:08:46-04:00,2026-07-31T13:09:02-04:00,16.955595792038366,00:00:17,COMPLETED,8,"1,5,15,60,600",4,4,0.3467254638671875,3.908935546875,
20260731_124647-0400,20260731_124647-0400-0069,69,150,A4x4_T40_S9,40,9,2026-07-31T13:09:03-04:00,2026-07-31T13:09:35-04:00,32.63714570796583,00:00:33,COMPLETED,8,"1,5,15,60,600",4,3,0.50079345703125,3.908935546875,
20260731_124647-0400,20260731_124647-0400-0070,70,150,A4x4_T40_S10,40,10,2026-07-31T13:09:35-04:00,2026-07-31T13:10:14-04:00,38.333599749952555,00:00:38,COMPLETED,8,"1,5,15,60,600",3,3,0.4601287841796875,3.908935546875,
20260731_124647-0400,20260731_124647-0400-0071,71,150,A4x4_T40_S11,40,11,2026-07-31T13:10:14-04:00,2026-07-31T13:10:45-04:00,31.104907167027704,00:00:31,COMPLETED,8,"1,5,15,60,600",4,3,0.4261322021484375,3.908935546875,
20260731_124647-0400,20260731_124647-0400-0072,72,150,A4x4_T40_S12,40,12,2026-07-31T13:10:45-04:00,2026-07-31T13:11:32-04:00,46.575650791986845,00:00:47,COMPLETED,8,"1,5,15,60,600",3,3,0.433013916015625,3.901123046875,
20260731_124647-0400,20260731_124647-0400-0073,73,150,A4x4_T40_S13,40,13,2026-07-31T13:11:32-04:00,2026-07-31T13:12:14-04:00,42.02964800002519,00:00:42,COMPLETED,8,"1,5,15,60,600",3,3,0.4985504150390625,3.901123046875,
20260731_124647-0400,20260731_124647-0400-0074,74,150,A4x4_T40_S14,40,14,2026-07-31T13:12:14-04:00,2026-07-31T13:13:34-04:00,80.72502229199745,00:01:21,COMPLETED,8,"1,5,15,60,600",2,2,0.4512939453125,3.901123046875,
20260731_124647-0400,20260731_124647-0400-0075,75,150,A4x4_T40_S15,40,15,2026-07-31T13:13:35-04:00,2026-07-31T13:13:42-04:00,7.87765166698955,00:00:08,COMPLETED,8,"1,5,15,60,600",4,4,0.62957763671875,3.901123046875,
20260731_124647-0400,20260731_124647-0400-0076,76,150,A4x4_T40_S16,40,16,2026-07-31T13:13:43-04:00,2026-07-31T13:14:19-04:00,36.45293683302589,00:00:36,COMPLETED,8,"1,5,15,60,600",3,3,0.4888153076171875,3.893310546875,
20260731_124647-0400,20260731_124647-0400-0077,77,150,A4x4_T40_S17,40,17,2026-07-31T13:14:19-04:00,2026-07-31T13:14:48-04:00,28.656902208924294,00:00:29,COMPLETED,8,"1,5,15,60,600",4,3,0.497894287109375,3.893310546875,
20260731_124647-0400,20260731_124647-0400-0078,78,150,A4x4_T40_S18,40,18,2026-07-31T13:14:48-04:00,2026-07-31T13:15:29-04:00,41.38520491705276,00:00:41,COMPLETED,8,"1,5,15,60,600",3,3,0.405364990234375,3.885498046875,
20260731_124647-0400,20260731_124647-0400-0079,79,150,A4x4_T40_S19,40,19,2026-07-31T13:15:29-04:00,2026-07-31T13:15:44-04:00,14.993346542003565,00:00:15,COMPLETED,8,"1,5,15,60,600",4,4,0.443603515625,3.885498046875,
20260731_124647-0400,20260731_124647-0400-0080,80,150,A4x4_T40_S20,40,20,2026-07-31T13:15:44-04:00,2026-07-31T13:16:06-04:00,21.79180791694671,00:00:22,COMPLETED,8,"1,5,15,60,600",4,4,0.53167724609375,3.885498046875,
20260731_124647-0400,20260731_124647-0400-0081,81,150,A4x4_T40_S21,40,21,2026-07-31T13:16:06-04:00,2026-07-31T13:16:38-04:00,31.341503375093453,00:00:31,COMPLETED,8,"1,5,15,60,600",3,3,0.4475250244140625,3.885498046875,
20260731_124647-0400,20260731_124647-0400-0082,82,150,A4x4_T40_S22,40,22,2026-07-31T13:16:38-04:00,2026-07-31T13:16:50-04:00,11.978860292001627,00:00:12,COMPLETED,8,"1,5,15,60,600",4,4,0.5634613037109375,3.885498046875,
20260731_124647-0400,20260731_124647-0400-0083,83,150,A4x4_T40_S23,40,23,2026-07-31T13:16:50-04:00,2026-07-31T13:17:23-04:00,33.09965408302378,00:00:33,COMPLETED,8,"1,5,15,60,600",3,3,0.534637451171875,3.885498046875,
20260731_124647-0400,20260731_124647-0400-0084,84,150,A4x4_T40_S24,40,24,2026-07-31T13:17:23-04:00,2026-07-31T13:18:03-04:00,39.42855483398307,00:00:39,COMPLETED,8,"1,5,15,60,600",3,3,0.46295166015625,3.885498046875,
20260731_124647-0400,20260731_124647-0400-0085,85,150,A4x4_T40_S25,40,25,2026-07-31T13:18:03-04:00,2026-07-31T13:19:05-04:00,62.7094407499535,00:01:03,COMPLETED,8,"1,5,15,60,600",3,2,0.450042724609375,3.885498046875,
20260731_124647-0400,20260731_124647-0400-0086,86,150,A4x4_T40_S26,40,26,2026-07-31T13:19:05-04:00,2026-07-31T13:19:42-04:00,36.630649916944094,00:00:37,COMPLETED,8,"1,5,15,60,600",3,3,0.414886474609375,3.885498046875,
20260731_124647-0400,20260731_124647-0400-0087,87,150,A4x4_T40_S27,40,27,2026-07-31T13:19:42-04:00,2026-07-31T13:20:48-04:00,66.22508308396209,00:01:06,COMPLETED,8,"1,5,15,60,600",3,2,0.624420166015625,3.88134765625,
20260731_124647-0400,20260731_124647-0400-0088,88,150,A4x4_T40_S28,40,28,2026-07-31T13:20:49-04:00,2026-07-31T13:21:38-04:00,49.59752891701646,00:00:50,COMPLETED,8,"1,5,15,60,600",3,3,0.5614166259765625,3.88134765625,
20260731_124647-0400,20260731_124647-0400-0089,89,150,A4x4_T40_S29,40,29,2026-07-31T13:21:38-04:00,2026-07-31T13:22:09-04:00,30.56271304190159,00:00:31,COMPLETED,8,"1,5,15,60,600",3,3,0.5293121337890625,3.88134765625,
20260731_124647-0400,20260731_124647-0400-0090,90,150,A4x4_T40_S30,40,30,2026-07-31T13:22:09-04:00,2026-07-31T13:24:40-04:00,150.6844670419814,00:02:31,COMPLETED,8,"1,5,15,60,600",2,2,0.8387451171875,3.93988037109375,
20260731_124647-0400,20260731_124647-0400-0091,91,150,A4x4_T50_S1,50,1,2026-07-31T13:24:40-04:00,2026-07-31T13:25:43-04:00,62.82133458298631,00:01:03,COMPLETED,8,"1,5,15,60,600",2,2,0.400970458984375,3.93988037109375,
20260731_124647-0400,20260731_124647-0400-0092,92,150,A4x4_T50_S2,50,2,2026-07-31T13:25:43-04:00,2026-07-31T13:26:38-04:00,55.11416650004685,00:00:55,COMPLETED,8,"1,5,15,60,600",3,3,0.5664825439453125,3.93988037109375,
20260731_124647-0400,20260731_124647-0400-0093,93,150,A4x4_T50_S3,50,3,2026-07-31T13:26:38-04:00,2026-07-31T13:27:19-04:00,41.127844666014425,00:00:41,COMPLETED,8,"1,5,15,60,600",3,3,0.3134765625,3.93206787109375,
20260731_124647-0400,20260731_124647-0400-0094,94,150,A4x4_T50_S4,50,4,2026-07-31T13:27:19-04:00,2026-07-31T13:28:44-04:00,84.77197783300653,00:01:25,COMPLETED,8,"1,5,15,60,600",2,2,0.5791473388671875,3.91644287109375,
20260731_124647-0400,20260731_124647-0400-0095,95,150,A4x4_T50_S5,50,5,2026-07-31T13:28:44-04:00,2026-07-31T13:30:02-04:00,78.12596679199487,00:01:18,COMPLETED,8,"1,5,15,60,600",2,2,0.334716796875,3.91644287109375,
20260731_124647-0400,20260731_124647-0400-0096,96,150,A4x4_T50_S6,50,6,2026-07-31T13:30:02-04:00,2026-07-31T13:30:35-04:00,33.154385125031695,00:00:33,COMPLETED,8,"1,5,15,60,600",3,3,0.393218994140625,3.91644287109375,
20260731_124647-0400,20260731_124647-0400-0097,97,150,A4x4_T50_S7,50,7,2026-07-31T13:30:36-04:00,2026-07-31T13:32:08-04:00,92.17610587493982,00:01:32,COMPLETED,8,"1,5,15,60,600",2,2,0.481536865234375,3.92669677734375,
20260731_124647-0400,20260731_124647-0400-0098,98,150,A4x4_T50_S8,50,8,2026-07-31T13:32:08-04:00,2026-07-31T13:32:54-04:00,45.744951291941106,00:00:46,COMPLETED,8,"1,5,15,60,600",3,3,0.628326416015625,3.92669677734375,
20260731_124647-0400,20260731_124647-0400-0099,99,150,A4x4_T50_S9,50,9,2026-07-31T13:32:54-04:00,2026-07-31T13:33:29-04:00,35.44631870905869,00:00:35,COMPLETED,8,"1,5,15,60,600",3,3,0.477020263671875,3.91888427734375,
20260731_124647-0400,20260731_124647-0400-0100,100,150,A4x4_T50_S10,50,10,2026-07-31T13:33:29-04:00,2026-07-31T13:34:01-04:00,31.881899416912347,00:00:32,COMPLETED,8,"1,5,15,60,600",3,3,0.530059814453125,3.91888427734375,
20260731_124647-0400,20260731_124647-0400-0101,101,150,A4x4_T50_S11,50,11,2026-07-31T13:34:01-04:00,2026-07-31T13:37:22-04:00,200.53100612491835,00:03:21,COMPLETED,8,"1,5,15,60,600",2,1,0.4781341552734375,3.9639892578125,
20260731_124647-0400,20260731_124647-0400-0102,102,150,A4x4_T50_S12,50,12,2026-07-31T13:37:22-04:00,2026-07-31T13:38:11-04:00,48.903124333010055,00:00:49,COMPLETED,8,"1,5,15,60,600",3,3,0.3898468017578125,3.9639892578125,
20260731_124647-0400,20260731_124647-0400-0103,103,150,A4x4_T50_S13,50,13,2026-07-31T13:38:11-04:00,2026-07-31T13:40:25-04:00,133.9814958750503,00:02:14,COMPLETED,8,"1,5,15,60,600",3,2,0.4438934326171875,3.9561767578125,
20260731_124647-0400,20260731_124647-0400-0104,104,150,A4x4_T50_S14,50,14,2026-07-31T13:40:25-04:00,2026-07-31T13:43:17-04:00,171.49490458297078,00:02:51,COMPLETED,8,"1,5,15,60,600",2,1,0.46417236328125,3.9483642578125,
20260731_124647-0400,20260731_124647-0400-0105,105,150,A4x4_T50_S15,50,15,2026-07-31T13:43:17-04:00,2026-07-31T13:43:30-04:00,13.06432224996388,00:00:13,COMPLETED,8,"1,5,15,60,600",4,4,0.378631591796875,3.9483642578125,
