Execution ID,Run ID,Run Correlative,Run Total,Scenario,Tasks,Seed,Started At,Finished At,Elapsed sec,Elapsed HH:MM:SS,Status,Methods Requested,HiGHS Budgets sec,HiGHS Incumbents,HiGHS Certified,RSS GB,Swap GB,Error
20260808_112401-0400,20260808_112401-0400-0011,11,150,A4x4_T20_S11,20,11,2026-08-08T11:27:32-04:00,2026-08-08T11:27:34-04:00,1.7688652920041932,00:00:02,COMPLETED,7,"1,5,15,60,600",5,5,0.35980224609375,3.0430908203125,
20260808_112401-0400,20260808_112401-0400-0012,12,150,A4x4_T20_S12,20,12,2026-08-08T11:27:34-04:00,2026-08-08T11:27:57-04:00,22.83329349999258,00:00:23,COMPLETED,7,"1,5,15,60,600",4,3,0.292633056640625,3.0196533203125,
20260808_112401-0400,20260808_112401-0400-0013,13,150,A4x4_T20_S13,20,13,2026-08-08T11:27:57-04:00,2026-08-08T11:28:17-04:00,20.214346999986446,00:00:20,COMPLETED,7,"1,5,15,60,600",4,3,0.3354339599609375,3.0118408203125,
20260808_112401-0400,20260808_112401-0400-0014,14,150,A4x4_T20_S14,20,14,2026-08-08T11:28:17-04:00,2026-08-08T11:28:35-04:00,18.423140583996428,00:00:18,COMPLETED,7,"1,5,15,60,600",4,4,0.26702880859375,3.0118408203125,
20260808_112401-0400,20260808_112401-0400-0015,15,150,A4x4_T20_S15,20,15,2026-08-08T11:28:35-04:00,2026-08-08T11:28:47-04:00,11.68844587499916,00:00:12,COMPLETED,7,"1,5,15,60,600",4,4,0.313140869140625,3.0118408203125,
20260808_112401-0400,20260808_112401-0400-0016,16,150,A4x4_T20_S16,20,16,2026-08-08T11:28:47-04:00,2026-08-08T11:29:06-04:00,19.35406920799869,00:00:19,COMPLETED,7,"1,5,15,60,600",4,4,0.322967529296875,3.0118408203125,
20260808_112401-0400,20260808_112401-0400-0017,17,150,A4x4_T20_S17,20,17,2026-08-08T11:29:06-04:00,2026-08-08T11:29:26-04:00,19.910317665999173,00:00:20,COMPLETED,7,"1,5,15,60,600",4,4,0.3359222412109375,3.0040283203125,
20260808_112401-0400,20260808_112401-0400-0018,18,150,A4x4_T20_S18,20,18,2026-08-08T11:29:26-04:00,2026-08-08T11:29:33-04:00,6.346590999994078,00:00:06,COMPLETED,7,"1,5,15,60,600",4,4,0.422943115234375,3.0040283203125,
20260808_112401-0400,20260808_112401-0400-0019,19,150,A4x4_T20_S19,20,19,2026-08-08T11:29:33-04:00,2026-08-08T11:29:46-04:00,12.989857666994794,00:00:13,COMPLETED,7,"1,5,15,60,600",4,4,0.2946624755859375,3.0040283203125,
20260808_112401-0400,20260808_112401-0400-0020,20,150,A4x4_T20_S20,20,20,2026-08-08T11:29:46-04:00,2026-08-08T11:29:58-04:00,12.460823749992414,00:00:12,COMPLETED,7,"1,5,15,60,600",4,4,0.289794921875,2.9962158203125,
20260808_112401-0400,20260808_112401-0400-0021,21,150,A4x4_T20_S21,20,21,2026-08-08T11:29:58-04:00,2026-08-08T11:30:18-04:00,19.578612416007672,00:00:20,COMPLETED,7,"1,5,15,60,600",4,4,0.3053436279296875,2.9805908203125,
20260808_112401-0400,20260808_112401-0400-0022,22,150,A4x4_T20_S22,20,22,2026-08-08T11:30:18-04:00,2026-08-08T11:30:21-04:00,3.2707985839952016,00:00:03,COMPLETED,7,"1,5,15,60,600",5,5,0.27484130859375,2.9805908203125,
20260808_112401-0400,20260808_112401-0400-0023,23,150,A4x4_T20_S23,20,23,2026-08-08T11:30:21-04:00,2026-08-08T11:30:33-04:00,12.443513291000272,00:00:12,COMPLETED,7,"1,5,15,60,600",4,4,0.2539825439453125,2.9805908203125,
20260808_112401-0400,20260808_112401-0400-0024,24,150,A4x4_T20_S24,20,24,2026-08-08T11:30:33-04:00,2026-08-08T11:30:55-04:00,21.11544858299021,00:00:21,COMPLETED,7,"1,5,15,60,600",4,4,0.3244476318359375,2.9805908203125,
20260808_112401-0400,20260808_112401-0400-0025,25,150,A4x4_T20_S25,20,25,2026-08-08T11:30:55-04:00,2026-08-08T11:31:08-04:00,13.155219499996747,00:00:13,COMPLETED,7,"1,5,15,60,600",4,4,0.394744873046875,2.9805908203125,
20260808_112401-0400,20260808_112401-0400-0026,26,150,A4x4_T20_S26,20,26,2026-08-08T11:31:08-04:00,2026-08-08T11:31:22-04:00,14.428085666004336,00:00:14,COMPLETED,7,"1,5,15,60,600",4,4,0.30230712890625,2.9727783203125,
20260808_112401-0400,20260808_112401-0400-0027,27,150,A4x4_T20_S27,20,27,2026-08-08T11:31:22-04:00,2026-08-08T11:31:40-04:00,18.220421750011155,00:00:18,COMPLETED,7,"1,5,15,60,600",4,4,0.288055419921875,2.9727783203125,
20260808_112401-0400,20260808_112401-0400-0028,28,150,A4x4_T20_S28,20,28,2026-08-08T11:31:40-04:00,2026-08-08T11:32:08-04:00,27.05759654099529,00:00:27,COMPLETED,7,"1,5,15,60,600",3,3,0.268829345703125,2.9415283203125,
20260808_112401-0400,20260808_112401-0400-0029,29,150,A4x4_T20_S29,20,29,2026-08-08T11:32:08-04:00,2026-08-08T11:32:34-04:00,26.630956875000265,00:00:27,COMPLETED,7,"1,5,15,60,600",4,3,0.25958251953125,2.9415283203125,
20260808_112401-0400,20260808_112401-0400-0030,30,150,A4x4_T20_S30,20,30,2026-08-08T11:32:34-04:00,2026-08-08T11:32:58-04:00,24.129653791998862,00:00:24,COMPLETED,7,"1,5,15,60,600",3,3,0.347076416015625,2.9337158203125,
20260808_112401-0400,20260808_112401-0400-0031,31,150,A4x4_T30_S1,30,1,2026-08-08T11:32:58-04:00,2026-08-08T11:33:39-04:00,40.32863275001,00:00:40,COMPLETED,7,"1,5,15,60,600",3,3,0.297637939453125,2.9259033203125,
20260808_112401-0400,20260808_112401-0400-0032,32,150,A4x4_T30_S2,30,2,2026-08-08T11:33:39-04:00,2026-08-08T11:34:01-04:00,21.883310083998367,00:00:22,COMPLETED,7,"1,5,15,60,600",4,3,0.2713623046875,2.9259033203125,
20260808_112401-0400,20260808_112401-0400-0033,33,150,A4x4_T30_S3,30,3,2026-08-08T11:34:01-04:00,2026-08-08T11:34:45-04:00,43.823198375001084,00:00:44,COMPLETED,7,"1,5,15,60,600",3,3,0.2703094482421875,2.9259033203125,
20260808_112401-0400,20260808_112401-0400-0034,34,150,A4x4_T30_S4,30,4,2026-08-08T11:34:45-04:00,2026-08-08T11:35:21-04:00,36.561554208004964,00:00:37,COMPLETED,7,"1,5,15,60,600",3,3,0.3800811767578125,2.9259033203125,
20260808_112401-0400,20260808_112401-0400-0035,35,150,A4x4_T30_S5,30,5,2026-08-08T11:35:21-04:00,2026-08-08T11:35:42-04:00,20.46272345801117,00:00:20,COMPLETED,7,"1,5,15,60,600",4,4,0.3260040283203125,2.9259033203125,
20260808_112401-0400,20260808_112401-0400-0036,36,150,A4x4_T30_S6,30,6,2026-08-08T11:35:42-04:00,2026-08-08T11:36:03-04:00,21.679464583998197,00:00:22,COMPLETED,7,"1,5,15,60,600",4,4,0.281402587890625,2.9180908203125,
20260808_112401-0400,20260808_112401-0400-0037,37,150,A4x4_T30_S7,30,7,2026-08-08T11:36:03-04:00,2026-08-08T11:37:21-04:00,77.17471833399031,00:01:17,COMPLETED,7,"1,5,15,60,600",2,2,0.242340087890625,2.8399658203125,
20260808_112401-0400,20260808_112401-0400-0038,38,150,A4x4_T30_S8,30,8,2026-08-08T11:37:21-04:00,2026-08-08T11:37:39-04:00,18.155066334002186,00:00:18,COMPLETED,7,"1,5,15,60,600",4,4,0.2976837158203125,2.8321533203125,
20260808_112401-0400,20260808_112401-0400-0039,39,150,A4x4_T30_S9,30,9,2026-08-08T11:37:39-04:00,2026-08-08T11:38:12-04:00,33.44964787500794,00:00:33,COMPLETED,7,"1,5,15,60,600",3,3,0.291473388671875,2.8009033203125,
20260808_112401-0400,20260808_112401-0400-0040,40,150,A4x4_T30_S10,30,10,2026-08-08T11:38:12-04:00,2026-08-08T11:38:36-04:00,24.065971208008705,00:00:24,COMPLETED,7,"1,5,15,60,600",3,3,0.277496337890625,2.83111572265625,
20260808_112401-0400,20260808_112401-0400-0041,41,150,A4x4_T30_S11,30,11,2026-08-08T11:38:36-04:00,2026-08-08T11:38:50-04:00,13.349059125001077,00:00:13,COMPLETED,7,"1,5,15,60,600",4,4,0.2720794677734375,2.83111572265625,
20260808_112401-0400,20260808_112401-0400-0042,42,150,A4x4_T30_S12,30,12,2026-08-08T11:38:50-04:00,2026-08-08T11:39:30-04:00,40.220932915995945,00:00:40,COMPLETED,7,"1,5,15,60,600",3,3,0.24798583984375,2.8648681640625,
20260808_112401-0400,20260808_112401-0400-0043,43,150,A4x4_T30_S13,30,13,2026-08-08T11:39:30-04:00,2026-08-08T11:40:21-04:00,50.73992929198721,00:00:51,COMPLETED,7,"1,5,15,60,600",3,3,0.3231353759765625,2.8570556640625,
20260808_112401-0400,20260808_112401-0400-0044,44,150,A4x4_T30_S14,30,14,2026-08-08T11:40:21-04:00,2026-08-08T11:41:07-04:00,46.463830583001254,00:00:46,COMPLETED,7,"1,5,15,60,600",3,3,0.2903289794921875,2.8492431640625,
20260808_112401-0400,20260808_112401-0400-0045,45,150,A4x4_T30_S15,30,15,2026-08-08T11:41:07-04:00,2026-08-08T11:41:42-04:00,34.750713375004125,00:00:35,COMPLETED,7,"1,5,15,60,600",4,3,0.155975341796875,2.9093017578125,
20260808_112401-0400,20260808_112401-0400-0046,46,150,A4x4_T30_S16,30,16,2026-08-08T11:41:42-04:00,2026-08-08T11:42:16-04:00,33.36138466699049,00:00:33,COMPLETED,7,"1,5,15,60,600",3,3,0.2678680419921875,2.9014892578125,
20260808_112401-0400,20260808_112401-0400-0047,47,150,A4x4_T30_S17,30,17,2026-08-08T11:42:16-04:00,2026-08-08T11:42:40-04:00,24.356275333004305,00:00:24,COMPLETED,7,"1,5,15,60,600",4,3,0.204681396484375,2.90789794921875,
20260808_112401-0400,20260808_112401-0400-0048,48,150,A4x4_T30_S18,30,18,2026-08-08T11:42:40-04:00,2026-08-08T11:43:03-04:00,23.184047750008176,00:00:23,COMPLETED,7,"1,5,15,60,600",4,4,0.300567626953125,3.0177001953125,
20260808_112401-0400,20260808_112401-0400-0049,49,150,A4x4_T30_S19,30,19,2026-08-08T11:43:03-04:00,2026-08-08T11:43:24-04:00,20.334400291001657,00:00:20,COMPLETED,7,"1,5,15,60,600",4,4,0.2612762451171875,3.1312255859375,
20260808_112401-0400,20260808_112401-0400-0050,50,150,A4x4_T30_S20,30,20,2026-08-08T11:43:24-04:00,2026-08-08T11:43:47-04:00,22.909413124987623,00:00:23,COMPLETED,7,"1,5,15,60,600",4,4,0.2818145751953125,3.22943115234375,
20260808_112401-0400,20260808_112401-0400-0051,51,150,A4x4_T30_S21,30,21,2026-08-08T11:43:47-04:00,2026-08-08T11:44:18-04:00,31.70997675000399,00:00:32,COMPLETED,7,"1,5,15,60,600",3,3,0.30517578125,3.15130615234375,
20260808_112401-0400,20260808_112401-0400-0052,52,150,A4x4_T30_S22,30,22,2026-08-08T11:44:18-04:00,2026-08-08T11:44:34-04:00,15.879550249999738,00:00:16,COMPLETED,7,"1,5,15,60,600",4,4,0.2676239013671875,3.13568115234375,
20260808_112401-0400,20260808_112401-0400-0053,53,150,A4x4_T30_S23,30,23,2026-08-08T11:44:34-04:00,2026-08-08T11:45:03-04:00,28.595793167012744,00:00:29,COMPLETED,7,"1,5,15,60,600",3,3,0.2514495849609375,3.11090087890625,
20260808_112401-0400,20260808_112401-0400-0054,54,150,A4x4_T30_S24,30,24,2026-08-08T11:45:03-04:00,2026-08-08T11:46:00-04:00,56.693654209011584,00:00:57,COMPLETED,7,"1,5,15,60,600",3,2,0.3339996337890625,3.0960693359375,
20260808_112401-0400,20260808_112401-0400-0055,55,150,A4x4_T30_S25,30,25,2026-08-08T11:46:00-04:00,2026-08-08T11:46:23-04:00,23.265822749992367,00:00:23,COMPLETED,7,"1,5,15,60,600",4,4,0.3097686767578125,3.0960693359375,
20260808_112401-0400,20260808_112401-0400-0056,56,150,A4x4_T30_S26,30,26,2026-08-08T11:46:23-04:00,2026-08-08T11:46:57-04:00,33.56126187500195,00:00:34,COMPLETED,7,"1,5,15,60,600",3,3,0.2994842529296875,3.0960693359375,
20260808_112401-0400,20260808_112401-0400-0057,57,150,A4x4_T30_S27,30,27,2026-08-08T11:46:57-04:00,2026-08-08T11:47:45-04:00,48.111702334004804,00:00:48,COMPLETED,7,"1,5,15,60,600",3,3,0.322662353515625,3.1453857421875,
20260808_112401-0400,20260808_112401-0400-0058,58,150,A4x4_T30_S28,30,28,2026-08-08T11:47:45-04:00,2026-08-08T11:48:13-04:00,28.059304082999006,00:00:28,COMPLETED,7,"1,5,15,60,600",3,3,0.1759796142578125,3.1297607421875,
20260808_112401-0400,20260808_112401-0400-0059,59,150,A4x4_T30_S29,30,29,2026-08-08T11:48:13-04:00,2026-08-08T11:48:39-04:00,25.892265041999053,00:00:26,COMPLETED,7,"1,5,15,60,600",3,3,0.38067626953125,3.0985107421875,
20260808_112401-0400,20260808_112401-0400-0060,60,150,A4x4_T30_S30,30,30,2026-08-08T11:48:39-04:00,2026-08-08T11:50:07-04:00,87.85628374999214,00:01:28,COMPLETED,7,"1,5,15,60,600",3,2,0.33892822265625,3.0906982421875,
20260808_112401-0400,20260808_112401-0400-0061,61,150,A4x4_T40_S1,40,1,2026-08-08T11:50:07-04:00,2026-08-08T11:51:25-04:00,78.1185400000104,00:01:18,COMPLETED,7,"1,5,15,60,600",3,2,0.2473907470703125,3.16412353515625,
20260808_112401-0400,20260808_112401-0400-0062,62,150,A4x4_T40_S2,40,2,2026-08-08T11:51:25-04:00,2026-08-08T11:52:43-04:00,77.64179608300037,00:01:18,COMPLETED,7,"1,5,15,60,600",3,2,0.3654632568359375,3.14068603515625,
20260808_112401-0400,20260808_112401-0400-0063,63,150,A4x4_T40_S3,40,3,2026-08-08T11:52:43-04:00,2026-08-08T11:53:32-04:00,49.374371415993664,00:00:49,COMPLETED,7,"1,5,15,60,600",3,3,0.35968017578125,3.13287353515625,
20260808_112401-0400,20260808_112401-0400-0064,64,150,A4x4_T40_S4,40,4,2026-08-08T11:53:32-04:00,2026-08-08T11:55:01-04:00,88.60232274999726,00:01:29,COMPLETED,7,"1,5,15,60,600",2,2,0.408905029296875,3.12506103515625,
20260808_112401-0400,20260808_112401-0400-0065,65,150,A4x4_T40_S5,40,5,2026-08-08T11:55:01-04:00,2026-08-08T11:55:46-04:00,45.11035954199906,00:00:45,COMPLETED,7,"1,5,15,60,600",3,3,0.3863677978515625,3.07818603515625,
20260808_112401-0400,20260808_112401-0400-0066,66,150,A4x4_T40_S6,40,6,2026-08-08T11:55:46-04:00,2026-08-08T11:56:25-04:00,39.15860624999914,00:00:39,COMPLETED,7,"1,5,15,60,600",3,3,0.39093017578125,3.07037353515625,
20260808_112401-0400,20260808_112401-0400-0067,67,150,A4x4_T40_S7,40,7,2026-08-08T11:56:26-04:00,2026-08-08T11:57:37-04:00,71.39061395800672,00:01:11,COMPLETED,7,"1,5,15,60,600",3,2,0.3653564453125,3.05474853515625,
20260808_112401-0400,20260808_112401-0400-0068,68,150,A4x4_T40_S8,40,8,2026-08-08T11:57:37-04:00,2026-08-08T11:58:00-04:00,22.87199874999351,00:00:23,COMPLETED,7,"1,5,15,60,600",4,3,0.3885498046875,3.03131103515625,
20260808_112401-0400,20260808_112401-0400-0069,69,150,A4x4_T40_S9,40,9,2026-08-08T11:58:00-04:00,2026-08-08T11:58:28-04:00,27.775767208004254,00:00:28,COMPLETED,7,"1,5,15,60,600",3,3,0.389251708984375,3.03131103515625,
20260808_112401-0400,20260808_112401-0400-0070,70,150,A4x4_T40_S10,40,10,2026-08-08T11:58:28-04:00,2026-08-08T11:58:58-04:00,29.82380195800215,00:00:30,COMPLETED,7,"1,5,15,60,600",3,3,0.419158935546875,3.03131103515625,
20260808_112401-0400,20260808_112401-0400-0071,71,150,A4x4_T40_S11,40,11,2026-08-08T11:58:58-04:00,2026-08-08T11:59:58-04:00,60.70079029200133,00:01:01,COMPLETED,7,"1,5,15,60,600",3,2,0.415802001953125,3.03131103515625,
20260808_112401-0400,20260808_112401-0400-0072,72,150,A4x4_T40_S12,40,12,2026-08-08T11:59:59-04:00,2026-08-08T12:00:48-04:00,49.105969957992784,00:00:49,COMPLETED,7,"1,5,15,60,600",3,3,0.3470306396484375,3.03131103515625,
20260808_112401-0400,20260808_112401-0400-0073,73,150,A4x4_T40_S13,40,13,2026-08-08T12:00:48-04:00,2026-08-08T12:01:41-04:00,53.467380165995564,00:00:53,COMPLETED,7,"1,5,15,60,600",3,2,0.4512939453125,3.02349853515625,
20260808_112401-0400,20260808_112401-0400-0074,74,150,A4x4_T40_S14,40,14,2026-08-08T12:01:41-04:00,2026-08-08T12:03:25-04:00,104.07148295801017,00:01:44,COMPLETED,7,"1,5,15,60,600",3,2,0.4136505126953125,3.00787353515625,
20260808_112401-0400,20260808_112401-0400-0075,75,150,A4x4_T40_S15,40,15,2026-08-08T12:03:25-04:00,2026-08-08T12:03:43-04:00,17.695488208002644,00:00:18,COMPLETED,7,"1,5,15,60,600",4,4,0.621307373046875,3.00787353515625,
20260808_112401-0400,20260808_112401-0400-0076,76,150,A4x4_T40_S16,40,16,2026-08-08T12:03:43-04:00,2026-08-08T12:04:38-04:00,54.398861292007496,00:00:54,COMPLETED,7,"1,5,15,60,600",3,2,0.501861572265625,3.00787353515625,
20260808_112401-0400,20260808_112401-0400-0077,77,150,A4x4_T40_S17,40,17,2026-08-08T12:04:38-04:00,2026-08-08T12:05:03-04:00,25.522235917000216,00:00:26,COMPLETED,7,"1,5,15,60,600",4,3,0.541046142578125,3.00787353515625,
20260808_112401-0400,20260808_112401-0400-0078,78,150,A4x4_T40_S18,40,18,2026-08-08T12:05:03-04:00,2026-08-08T12:06:00-04:00,56.720539625006495,00:00:57,COMPLETED,7,"1,5,15,60,600",3,2,0.4613037109375,3.00787353515625,
20260808_112401-0400,20260808_112401-0400-0079,79,150,A4x4_T40_S19,40,19,2026-08-08T12:06:00-04:00,2026-08-08T12:06:19-04:00,19.222816291003255,00:00:19,COMPLETED,7,"1,5,15,60,600",4,4,0.517333984375,3.00787353515625,
20260808_112401-0400,20260808_112401-0400-0080,80,150,A4x4_T40_S20,40,20,2026-08-08T12:06:19-04:00,2026-08-08T12:06:56-04:00,36.95248495799024,00:00:37,COMPLETED,7,"1,5,15,60,600",3,3,0.41162109375,3.00787353515625,
20260808_112401-0400,20260808_112401-0400-0081,81,150,A4x4_T40_S21,40,21,2026-08-08T12:06:56-04:00,2026-08-08T12:07:40-04:00,43.70076474999951,00:00:44,COMPLETED,7,"1,5,15,60,600",3,3,0.3942108154296875,3.00787353515625,
20260808_112401-0400,20260808_112401-0400-0082,82,150,A4x4_T40_S22,40,22,2026-08-08T12:07:40-04:00,2026-08-08T12:07:55-04:00,14.457854583990411,00:00:14,COMPLETED,7,"1,5,15,60,600",4,4,0.433990478515625,3.00787353515625,
20260808_112401-0400,20260808_112401-0400-0083,83,150,A4x4_T40_S23,40,23,2026-08-08T12:07:55-04:00,2026-08-08T12:08:49-04:00,54.01128466599039,00:00:54,COMPLETED,7,"1,5,15,60,600",3,2,0.42852783203125,3.00006103515625,
20260808_112401-0400,20260808_112401-0400-0084,84,150,A4x4_T40_S24,40,24,2026-08-08T12:08:49-04:00,2026-08-08T12:09:41-04:00,51.951596875005635,00:00:52,COMPLETED,7,"1,5,15,60,600",3,3,0.338348388671875,2.98443603515625,
20260808_112401-0400,20260808_112401-0400-0085,85,150,A4x4_T40_S25,40,25,2026-08-08T12:09:41-04:00,2026-08-08T12:10:50-04:00,69.16843879199587,00:01:09,COMPLETED,7,"1,5,15,60,600",3,2,0.4643096923828125,2.96099853515625,
20260808_112401-0400,20260808_112401-0400-0086,86,150,A4x4_T40_S26,40,26,2026-08-08T12:10:50-04:00,2026-08-08T12:11:33-04:00,42.63709420899977,00:00:43,COMPLETED,7,"1,5,15,60,600",3,3,0.409271240234375,2.96099853515625,
20260808_112401-0400,20260808_112401-0400-0087,87,150,A4x4_T40_S27,40,27,2026-08-08T12:11:33-04:00,2026-08-08T12:12:58-04:00,84.53517454200482,00:01:25,COMPLETED,7,"1,5,15,60,600",3,2,0.43902587890625,3.27325439453125,
20260808_112401-0400,20260808_112401-0400-0088,88,150,A4x4_T40_S28,40,28,2026-08-08T12:12:58-04:00,2026-08-08T12:14:04-04:00,65.83549337499426,00:01:06,COMPLETED,7,"1,5,15,60,600",3,2,0.368133544921875,3.210693359375,
20260808_112401-0400,20260808_112401-0400-0089,89,150,A4x4_T40_S29,40,29,2026-08-08T12:14:04-04:00,2026-08-08T12:14:51-04:00,47.48032520800189,00:00:47,COMPLETED,7,"1,5,15,60,600",3,3,0.277435302734375,3.195068359375,
20260808_112401-0400,20260808_112401-0400-0090,90,150,A4x4_T40_S30,40,30,2026-08-08T12:14:51-04:00,2026-08-08T12:18:38-04:00,226.67717662500218,00:03:47,COMPLETED,7,"1,5,15,60,600",2,1,0.5269927978515625,3.29498291015625,
20260808_112401-0400,20260808_112401-0400-0091,91,150,A4x4_T50_S1,50,1,2026-08-08T12:18:38-04:00,2026-08-08T12:20:15-04:00,97.3771550829988,00:01:37,COMPLETED,7,"1,5,15,60,600",3,2,0.3250579833984375,3.27935791015625,
20260808_112401-0400,20260808_112401-0400-0092,92,150,A4x4_T50_S2,50,2,2026-08-08T12:20:16-04:00,2026-08-08T12:21:29-04:00,73.29833504201088,00:01:13,COMPLETED,7,"1,5,15,60,600",3,2,0.3707122802734375,3.27935791015625,
20260808_112401-0400,20260808_112401-0400-0093,93,150,A4x4_T50_S3,50,3,2026-08-08T12:21:29-04:00,2026-08-08T12:22:35-04:00,65.85099025000818,00:01:06,COMPLETED,7,"1,5,15,60,600",3,2,0.161102294921875,3.2562255859375,
20260808_112401-0400,20260808_112401-0400-0094,94,150,A4x4_T50_S4,50,4,2026-08-08T12:22:35-04:00,2026-08-08T12:24:20-04:00,105.00012399999832,00:01:45,COMPLETED,7,"1,5,15,60,600",2,2,0.5831298828125,3.2484130859375,
20260808_112401-0400,20260808_112401-0400-0095,95,150,A4x4_T50_S5,50,5,2026-08-08T12:24:20-04:00,2026-08-08T12:26:00-04:00,99.81247654199251,00:01:40,COMPLETED,7,"1,5,15,60,600",2,2,0.446380615234375,3.2484130859375,
20260808_112401-0400,20260808_112401-0400-0096,96,150,A4x4_T50_S6,50,6,2026-08-08T12:26:00-04:00,2026-08-08T12:26:47-04:00,47.107778000005055,00:00:47,COMPLETED,7,"1,5,15,60,600",3,3,0.4566497802734375,3.2484130859375,
20260808_112401-0400,20260808_112401-0400-0097,97,150,A4x4_T50_S7,50,7,2026-08-08T12:26:47-04:00,2026-08-08T12:28:28-04:00,100.90658483300649,00:01:41,COMPLETED,7,"1,5,15,60,600",2,2,0.4116973876953125,3.2406005859375,
20260808_112401-0400,20260808_112401-0400-0098,98,150,A4x4_T50_S8,50,8,2026-08-08T12:28:28-04:00,2026-08-08T12:29:26-04:00,57.36543141599395,00:00:57,COMPLETED,7,"1,5,15,60,600",3,2,0.3536224365234375,3.2327880859375,
20260808_112401-0400,20260808_112401-0400-0099,99,150,A4x4_T50_S9,50,9,2026-08-08T12:29:26-04:00,2026-08-08T12:30:33-04:00,66.95643983301125,00:01:07,COMPLETED,7,"1,5,15,60,600",3,2,0.4686279296875,3.2327880859375,
20260808_112401-0400,20260808_112401-0400-0100,100,150,A4x4_T50_S10,50,10,2026-08-08T12:30:33-04:00,2026-08-08T12:31:14-04:00,40.770083459006855,00:00:41,COMPLETED,7,"1,5,15,60,600",3,3,0.4320220947265625,3.2327880859375,
20260808_112401-0400,20260808_112401-0400-0101,101,150,A4x4_T50_S11,50,11,2026-08-08T12:31:14-04:00,2026-08-08T12:35:12-04:00,238.09888933299226,00:03:58,COMPLETED,7,"1,5,15,60,600",2,1,0.6745452880859375,3.2955322265625,
20260808_112401-0400,20260808_112401-0400-0102,102,150,A4x4_T50_S12,50,12,2026-08-08T12:35:12-04:00,2026-08-08T12:36:12-04:00,60.25971633299196,00:01:00,COMPLETED,7,"1,5,15,60,600",3,2,0.4899749755859375,3.2877197265625,
20260808_112401-0400,20260808_112401-0400-0103,103,150,A4x4_T50_S13,50,13,2026-08-08T12:36:12-04:00,2026-08-08T12:39:06-04:00,173.91163562498696,00:02:54,COMPLETED,7,"1,5,15,60,600",2,1,0.5274658203125,3.2799072265625,
20260808_112401-0400,20260808_112401-0400-0104,104,150,A4x4_T50_S14,50,14,2026-08-08T12:39:06-04:00,2026-08-08T12:41:48-04:00,161.59736333301407,00:02:42,COMPLETED,7,"1,5,15,60,600",2,1,0.6159515380859375,3.2642822265625,
