tasks,ppo_seed,timestep,episode_return,episode_length,instance_seed
50,218,3878,0.141771,59,1005
50,218,3935,0.15905,57,1059
50,218,3980,0.150737,45,1015
50,218,4026,0.100502,46,1043
50,218,4078,0.100031,52,1015
50,218,4128,0.147334,50,1030
50,218,4181,0.131914,53,1019
50,218,4234,0.113899,53,1031
50,218,4291,0.160664,57,1051
50,218,4343,0.153726,52,1056
50,218,4395,0.158674,52,1009
50,218,4450,0.13343,55,1056
50,218,4510,0.179817,60,1059
50,218,4563,0.10562,53,1019
50,218,4618,0.142152,55,1018
50,218,4671,0.155562,53,1037
50,218,4717,0.133756,46,1041
50,218,4766,0.166377,49,1041
50,218,4817,0.113357,51,1003
50,218,4861,0.077243,44,1003
50,218,4913,0.095626,52,1029
50,218,4963,0.09846,50,1021
50,218,5013,0.135025,50,1034
50,218,5065,0.093356,52,1019
50,218,5118,0.112076,53,1057
50,218,5170,0.140024,52,1031
50,218,5226,0.135552,56,1018
50,218,5277,0.126502,51,1038
50,218,5329,0.130367,52,1048
50,218,5378,0.100955,49,1017
50,218,5426,0.147102,48,1024
50,218,5481,0.112974,55,1001
50,218,5532,0.091649,51,1015
50,218,5579,0.127564,47,1030
50,218,5631,0.177085,52,1045
50,218,5688,0.120079,57,1011
50,218,5742,0.1702,54,1009
50,218,5798,0.148339,56,1005
50,218,5853,0.120527,55,1037
50,218,5903,0.139908,50,1058
50,218,5958,0.146298,55,1038
50,218,6008,0.145584,50,1014
50,218,6053,0.133765,45,1040
50,218,6108,0.119003,55,1051
50,218,6162,0.193821,54,1055
50,218,6208,0.12626,46,1008
50,218,6271,0.143839,63,1028
50,218,6324,0.116281,53,1047
50,218,6377,0.134596,53,1047
50,218,6425,0.114617,48,1034
50,218,6481,0.15054,56,1028
50,218,6531,0.09633,50,1040
50,218,6587,0.120248,56,1037
50,218,6638,0.127868,51,1052
50,218,6687,0.153572,49,1021
50,218,6737,0.158624,50,1035
50,218,6796,0.171054,59,1005
50,218,6846,0.145614,50,1022
50,218,6895,0.13512,49,1025
50,218,6948,0.125848,53,1037
50,218,7000,0.168273,52,1048
50,218,7052,0.170915,52,1021
50,218,7103,0.160337,51,1021
50,218,7154,0.091833,51,1044
50,218,7207,0.12878,53,1037
50,218,7257,0.146662,50,1042
50,218,7315,0.106157,58,1037
50,218,7362,0.120259,47,1044
50,218,7421,0.162863,59,1056
50,218,7479,0.189278,58,1032
50,218,7531,0.13171,52,1058
50,218,7579,0.141536,48,1058
50,218,7629,0.145197,50,1054
50,218,7677,0.145809,48,1038
50,218,7730,0.154887,53,1002
50,218,7783,0.12788,53,1059
50,218,7844,0.165613,61,1016
50,218,7897,0.092419,53,1017
50,218,7950,0.134015,53,1026
50,218,8010,0.083277,60,1011
50,218,8060,0.094323,50,1044
50,218,8115,0.156202,55,1041
50,218,8163,0.077472,48,1044
50,218,8216,0.1402,53,1036
50,218,8261,0.12873,45,1044
50,218,8315,0.132785,54,1022
50,218,8371,0.181364,56,1020
50,218,8422,0.120232,51,1053
50,218,8473,0.134972,51,1007
50,218,8523,0.108682,50,1011
50,218,8575,0.104185,52,1010
50,218,8628,0.099372,53,1020
50,218,8680,0.130126,52,1024
50,218,8737,0.134693,57,1020
50,218,8785,0.129695,48,1054
50,218,8831,0.114683,46,1052
50,218,8889,0.137517,58,1021
50,218,8941,0.166356,52,1055
50,218,8987,0.13743,46,1060
50,218,9037,0.170023,50,1039
50,218,9087,0.136453,50,1003
50,218,9142,0.13484,55,1006
50,218,9198,0.125761,56,1010
50,218,9257,0.126921,59,1027
50,218,9304,0.120976,47,1002
50,218,9353,0.1844,49,1005
50,218,9401,0.127556,48,1021
50,218,9455,0.095439,54,1010
50,218,9506,0.103405,51,1023
50,218,9555,0.169069,49,1014
50,218,9612,0.130292,57,1050
50,218,9652,0.145871,40,1037
50,218,9707,0.168118,55,1058
50,218,9750,0.106527,43,1060
50,218,9795,0.119497,45,1030
50,218,9847,0.101785,52,1025
50,218,9895,0.156103,48,1027
50,218,9947,0.172553,52,1033
50,218,9997,0.127756,50,1054
50,218,10047,0.145604,50,1040
50,218,10105,0.135575,58,1020
50,218,10160,0.115928,55,1022
50,218,10216,0.189572,56,1028
50,218,10263,0.168444,47,1006
50,218,10316,0.118409,53,1006
50,218,10363,0.146332,47,1046
50,218,10414,0.12341,51,1024
50,218,10454,0.089159,40,1052
50,218,10502,0.102636,48,1058
50,218,10556,0.122057,54,1014
50,218,10602,0.115541,46,1044
50,218,10663,0.184951,61,1028
50,218,10719,0.144998,56,1009
50,218,10768,0.117335,49,1025
50,218,10818,0.114118,50,1046
50,218,10868,0.129548,50,1001
50,218,10913,0.103545,45,1003
50,218,10964,0.176878,51,1010
50,218,11009,0.157642,45,1036
50,218,11064,0.140505,55,1027
50,218,11117,0.093831,53,1034
50,218,11170,0.110251,53,1035
50,218,11226,0.128004,56,1004
50,218,11273,0.13227,47,1030
50,218,11318,0.138736,45,1058
50,218,11361,0.121999,43,1052
50,218,11415,0.17837,54,1048
50,218,11471,0.141945,56,1030
50,218,11524,0.11663,53,1053
50,218,11577,0.146748,53,1033
50,218,11629,0.155673,52,1051
50,218,11680,0.126335,51,1038
50,218,11732,0.11605,52,1006
50,218,11791,0.133251,59,1045
50,218,11841,0.116991,50,1051
50,218,11892,0.125301,51,1016
50,218,11944,0.170175,52,1025
50,218,12006,0.148257,62,1018
50,218,12067,0.142683,61,1002
50,218,12122,0.115749,55,1053
50,218,12180,0.156335,58,1045
50,218,12229,0.094962,49,1015
50,218,12289,0.139314,60,1058
50,218,12333,0.165591,44,1046
50,218,12395,0.131186,62,1036
50,218,12445,0.143367,50,1006
50,218,12497,0.149831,52,1005
50,218,12549,0.129078,52,1058
50,218,12615,0.167933,66,1009
50,218,12660,0.131899,45,1052
50,218,12711,0.134129,51,1021
50,218,12760,0.129745,49,1060
50,218,12810,0.139824,50,1042
50,218,12862,0.168744,52,1031
50,218,12913,0.129858,51,1052
50,218,12967,0.145626,54,1029
50,218,13014,0.113568,47,1015
50,218,13072,0.130181,58,1059
50,218,13120,0.140665,48,1053
50,218,13174,0.118036,54,1035
50,218,13221,0.143837,47,1060
50,218,13275,0.133123,54,1037
50,218,13327,0.156123,52,1049
50,218,13379,0.145147,52,1008
50,218,13437,0.131065,58,1009
50,218,13491,0.139678,54,1030
50,218,13543,0.117262,52,1022
50,218,13599,0.137205,56,1006
50,218,13656,0.123253,57,1011
50,218,13707,0.158644,51,1036
50,218,13755,0.137732,48,1025
50,218,13801,0.160718,46,1036
50,218,13854,0.106983,53,1057
50,218,13906,0.137998,52,1043
50,218,13962,0.154136,56,1023
50,218,14011,0.150875,49,1058
50,218,14067,0.176214,56,1037
50,218,14117,0.133841,50,1023
50,218,14167,0.105147,50,1052
50,218,14217,0.110716,50,1060
50,218,14267,0.170718,50,1039
50,218,14305,0.084305,38,1003
50,218,14357,0.123958,52,1054
50,218,14406,0.143865,49,1031
50,218,14461,0.138749,55,1059
50,218,14513,0.160597,52,1004
50,218,14567,0.150736,54,1026
50,218,14620,0.138342,53,1039
50,218,14675,0.19156,55,1053
50,218,14731,0.150292,56,1055
50,218,14792,0.113003,61,1051
50,218,14840,0.096229,48,1021
50,218,14886,0.115809,46,1017
50,218,14937,0.142848,51,1038
50,218,14984,0.106746,47,1022
50,218,15033,0.101222,49,1052
50,218,15088,0.15381,55,1016
50,218,15136,0.155637,48,1015
50,218,15181,0.094396,45,1008
50,218,15231,0.136565,50,1042
50,218,15281,0.084279,50,1013
50,218,15341,0.179883,60,1009
50,218,15401,0.167207,60,1032
50,218,15454,0.173311,53,1005
50,218,15507,0.146432,53,1016
50,218,15559,0.151895,52,1047
50,218,15602,0.137945,43,1002
50,218,15656,0.155272,54,1056
50,218,15710,0.134249,54,1035
50,218,15772,0.197218,62,1009
50,218,15824,0.136,52,1025
50,218,15875,0.104384,51,1021
50,218,15921,0.088284,46,1001
50,218,15974,0.183076,53,1004
50,218,16027,0.160403,53,1006
50,218,16085,0.127854,58,1027
50,218,16140,0.175993,55,1024
50,218,16200,0.162488,60,1032
50,218,16252,0.092471,52,1022
50,218,16304,0.117916,52,1029
50,218,16357,0.13072,53,1004
50,218,16410,0.152755,53,1039
50,218,16463,0.144312,53,1002
50,218,16510,0.132333,47,1046
50,218,16565,0.165457,55,1004
50,218,16611,0.099093,46,1011
50,218,16665,0.11613,54,1023
50,218,16717,0.114879,52,1047
50,218,16771,0.142806,54,1008
50,218,16822,0.184745,51,1042
50,218,16873,0.116713,51,1019
50,218,16929,0.132435,56,1047
50,218,16980,0.141901,51,1024
50,218,17033,0.161299,53,1032
50,218,17087,0.157807,54,1001
50,218,17138,0.142241,51,1012
50,218,17194,0.166962,56,1005
50,218,17249,0.167938,55,1043
50,218,17302,0.131257,53,1019
50,218,17360,0.184074,58,1032
50,218,17407,0.135214,47,1048
50,218,17462,0.158827,55,1055
50,218,17523,0.134703,61,1020
50,218,17569,0.098055,46,1060
50,218,17620,0.107998,51,1013
50,218,17668,0.118682,48,1014
50,218,17727,0.154512,59,1032
50,218,17779,0.164389,52,1033
50,218,17831,0.173197,52,1027
50,218,17889,0.121427,58,1020
50,218,17949,0.099494,60,1011
50,218,18003,0.170962,54,1033
50,218,18050,0.117069,47,1043
50,218,18102,0.155509,52,1002
50,218,18156,0.101665,54,1023
50,218,18217,0.179193,61,1032
50,218,18274,0.15743,57,1011
50,218,18321,0.14209,47,1011
50,218,18370,0.115135,49,1008
50,218,18415,0.09912,45,1057
50,218,18464,0.089777,49,1023
50,218,18515,0.142173,51,1041
50,218,18564,0.130922,49,1030
50,218,18620,0.118593,56,1016
50,218,18679,0.145205,59,1020
50,218,18730,0.152001,51,1043
50,218,18781,0.137676,51,1046
50,218,18832,0.129686,51,1036
50,218,18883,0.151223,51,1017
50,218,18930,0.097414,47,1003
50,218,18982,0.140289,52,1006
50,218,19029,0.100163,47,1010
50,218,19084,0.126942,55,1046
50,218,19135,0.154494,51,1016
50,218,19183,0.153665,48,1038
50,218,19231,0.136842,48,1001
50,218,19277,0.137283,46,1034
50,218,19324,0.154805,47,1046
50,218,19370,0.1,46,1046
50,218,19418,0.131696,48,1010
50,218,19462,0.084852,44,1014
50,218,19517,0.154618,55,1033
50,218,19568,0.139011,51,1011
50,218,19618,0.134865,50,1051
50,218,19664,0.12293,46,1034
50,218,19710,0.13258,46,1001
50,218,19761,0.126991,51,1043
50,218,19817,0.170317,56,1041
50,218,19869,0.132441,52,1005
50,218,19916,0.150323,47,1055
50,218,19965,0.096543,49,1045
50,218,20018,0.141993,53,1055
50,218,20067,0.127716,49,1007
50,218,20118,0.153405,51,1026
50,218,20167,0.128718,49,1044
50,218,20221,0.09416,54,1036
50,218,20273,0.09775,52,1020
50,218,20327,0.136518,54,1057
50,218,20379,0.120605,52,1059
50,218,20434,0.135964,55,1056
50,218,20489,0.152126,55,1033
50,218,20546,0.109104,57,1053
50,218,20599,0.12497,53,1035
50,218,20647,0.154613,48,1034
50,218,20704,0.136574,57,1004
50,218,20754,0.130671,50,1057
50,218,20805,0.174087,51,1016
50,218,20857,0.192517,52,1027
50,218,20914,0.140978,57,1024
50,218,20959,0.139298,45,1047
50,218,21014,0.134355,55,1048
50,218,21063,0.079252,49,1060
50,218,21115,0.234944,52,1018
50,218,21169,0.142455,54,1013
50,218,21226,0.186209,57,1002
50,218,21279,0.155297,53,1030
50,218,21333,0.098535,54,1037
50,218,21387,0.101648,54,1010
50,218,21441,0.132911,54,1009
50,218,21492,0.135442,51,1036
50,218,21542,0.147029,50,1058
50,218,21592,0.144561,50,1002
50,218,21639,0.138483,47,1017
50,218,21691,0.159326,52,1055
50,218,21740,0.130797,49,1032
50,218,21792,0.106294,52,1003
50,218,21842,0.139341,50,1060
50,218,21894,0.160835,52,1002
50,218,21943,0.12285,49,1014
50,218,22005,0.140759,62,1051
50,218,22058,0.148875,53,1011
50,218,22106,0.091823,48,1019
50,218,22161,0.121955,55,1053
50,218,22211,0.127847,50,1004
50,218,22261,0.169339,50,1046
50,218,22309,0.20715,48,1037
50,218,22356,0.14547,47,1024
50,218,22409,0.137842,53,1010
50,218,22462,0.117835,53,1009
50,218,22512,0.15291,50,1056
50,218,22564,0.131004,52,1007
50,218,22610,0.102913,46,1015
50,218,22657,0.11081,47,1044
50,218,22702,0.15985,45,1014
50,218,22759,0.113057,57,1005
50,218,22813,0.113354,54,1029
50,218,22866,0.143098,53,1025
50,218,22920,0.17008,54,1005
50,218,22968,0.108866,48,1043
50,218,23019,0.147107,51,1005
50,218,23068,0.118984,49,1030
50,218,23121,0.118165,53,1008
50,218,23176,0.174575,55,1031
50,218,23228,0.107898,52,1013
50,218,23280,0.138365,52,1010
50,218,23326,0.143127,46,1027
50,218,23373,0.114581,47,1047
50,218,23422,0.11209,49,1025
50,218,23474,0.13585,52,1027
50,218,23532,0.13742,58,1027
50,218,23584,0.093344,52,1013
50,218,23642,0.165037,58,1048
50,218,23689,0.127155,47,1018
50,218,23734,0.138914,45,1038
50,218,23789,0.142256,55,1051
50,218,23852,0.132686,63,1020
50,218,23905,0.106114,53,1031
50,218,23947,0.169976,42,1047
50,218,23994,0.13937,47,1007
50,218,24041,0.145869,47,1046
50,218,24090,0.187704,49,1048
50,218,24138,0.11447,48,1034
50,218,24191,0.142599,53,1011
50,218,24240,0.130842,49,1015
50,218,24294,0.166001,54,1035
50,218,24345,0.127663,51,1033
50,218,24396,0.124179,51,1017
50,218,24449,0.151345,53,1005
50,218,24498,0.124107,49,1010
50,218,24546,0.153162,48,1043
50,218,24594,0.10996,48,1042
50,218,24650,0.133654,56,1036
50,218,24709,0.164509,59,1002
50,218,24764,0.182911,55,1036
50,218,24823,0.177282,59,1059
50,218,24876,0.106532,53,1055
50,218,24921,0.128051,45,1010
50,218,24975,0.142249,54,1056
50,218,25022,0.159755,47,1046
50,218,25076,0.144342,54,1035
50,218,25120,0.067049,44,1019
50,218,25176,0.1597,56,1048
50,218,25225,0.15999,49,1002
50,218,25280,0.156569,55,1016
50,218,25334,0.155748,54,1050
50,218,25388,0.162583,54,1051
50,218,25443,0.149017,55,1055
50,218,25485,0.134808,42,1046
50,218,25542,0.157865,57,1027
50,218,25597,0.12418,55,1056
50,218,25652,0.174609,55,1028
50,218,25706,0.132261,54,1049
50,218,25749,0.100673,43,1019
50,218,25796,0.127975,47,1046
50,218,25846,0.12203,50,1001
50,218,25897,0.117366,51,1060
50,218,25946,0.123811,49,1008
50,218,25995,0.167026,49,1006
50,218,26048,0.118435,53,1048
50,218,26103,0.196948,55,1032
50,218,26153,0.152147,50,1034
50,218,26204,0.15567,51,1014
50,218,26259,0.113957,55,1018
50,218,26313,0.117545,54,1003
50,218,26368,0.095048,55,1060
50,218,26416,0.147009,48,1019
50,218,26472,0.129488,56,1051
50,218,26524,0.13487,52,1013
50,218,26569,0.110851,45,1042
50,218,26623,0.152344,54,1016
50,218,26676,0.146064,53,1006
50,218,26733,0.124506,57,1030
50,218,26783,0.124629,50,1014
50,218,26837,0.097056,54,1011
50,218,26890,0.108626,53,1056
50,218,26938,0.132407,48,1058
50,218,26996,0.160887,58,1025
50,218,27054,0.153871,58,1051
50,218,27106,0.12771,52,1034
50,218,27161,0.133128,55,1023
50,218,27213,0.11491,52,1023
50,218,27263,0.149964,50,1022
50,218,27314,0.132124,51,1050
50,218,27361,0.114445,47,1008
50,218,27419,0.182109,58,1048
50,218,27475,0.115152,56,1001
50,218,27532,0.122774,57,1021
50,218,27582,0.115024,50,1029
50,218,27627,0.11076,45,1003
50,218,27678,0.124937,51,1046
50,218,27729,0.148872,51,1052
50,218,27775,0.112022,46,1058
50,218,27830,0.169416,55,1045
50,218,27880,0.176819,50,1005
50,218,27931,0.106857,51,1040
50,218,27979,0.154627,48,1018
50,218,28034,0.155068,55,1006
50,218,28083,0.173134,49,1037
50,218,28139,0.101724,56,1042
50,218,28188,0.136219,49,1058
50,218,28247,0.137198,59,1027
50,218,28299,0.135051,52,1015
50,218,28345,0.091211,46,1019
50,218,28397,0.144227,52,1029
50,218,28450,0.113166,53,1052
50,218,28499,0.122717,49,1060
50,218,28552,0.124444,53,1023
50,218,28602,0.147941,50,1038
50,218,28655,0.159896,53,1041
50,218,28704,0.135523,49,1047
50,218,28757,0.137518,53,1012
50,218,28812,0.116821,55,1005
50,218,28862,0.181532,50,1053
50,218,28912,0.109654,50,1058
50,218,28960,0.182081,48,1048
50,218,29004,0.128613,44,1003
50,218,29062,0.132731,58,1023
50,218,29115,0.12089,53,1021
50,218,29166,0.118496,51,1010
50,218,29224,0.147952,58,1037
50,218,29270,0.160977,46,1054
50,218,29318,0.115551,48,1016
50,218,29376,0.110683,58,1055
50,218,29427,0.132561,51,1043
50,218,29464,0.148673,37,1060
50,218,29517,0.179461,53,1001
50,218,29569,0.142423,52,1011
50,218,29617,0.122201,48,1018
50,218,29667,0.150813,50,1026
50,218,29722,0.143625,55,1009
50,218,29767,0.152943,45,1003
50,218,29819,0.127914,52,1043
50,218,29868,0.135439,49,1054
50,218,29921,0.104242,53,1017
50,218,29978,0.163021,57,1045
50,218,30029,0.147301,51,1018
50,218,30076,0.141847,47,1039
50,218,30123,0.100996,47,1019
50,218,30165,0.158932,42,1015
50,218,30218,0.164233,53,1005
50,218,30262,0.126315,44,1026
50,218,30312,0.130854,50,1054
50,218,30362,0.122084,50,1011
50,218,30415,0.183374,53,1006
50,218,30470,0.113129,55,1060
50,218,30529,0.191517,59,1032
50,218,30587,0.121721,58,1027
50,218,30640,0.122826,53,1031
50,218,30689,0.138915,49,1043
50,218,30737,0.158591,48,1030
50,218,30788,0.155509,51,1006
50,218,30838,0.139661,50,1012
50,218,30896,0.127509,58,1026
50,218,30952,0.124895,56,1037
50,218,31001,0.127161,49,1052
50,218,31049,0.096582,48,1044
50,218,31104,0.145933,55,1027
50,218,31155,0.128975,51,1036
50,218,31201,0.152119,46,1017
50,218,31252,0.147553,51,1012
50,218,31301,0.181719,49,1035
50,218,31348,0.108021,47,1052
50,218,31394,0.11818,46,1052
50,218,31435,0.114055,41,1022
50,218,31487,0.161057,52,1033
50,218,31533,0.100541,46,1046
50,218,31584,0.152337,51,1042
50,218,31626,0.120081,42,1003
50,218,31676,0.118988,50,1011
50,218,31729,0.123303,53,1057
50,218,31788,0.154298,59,1040
50,218,31833,0.11507,45,1043
50,218,31890,0.17348,57,1056
50,218,31942,0.11445,52,1023
50,218,31994,0.170953,52,1016
50,218,32051,0.148218,57,1055
50,218,32105,0.133887,54,1050
50,218,32154,0.111122,49,1040
50,218,32203,0.102456,49,1001
50,218,32254,0.163347,51,1033
50,218,32302,0.155172,48,1036
50,218,32352,0.120987,50,1008
50,218,32406,0.155075,54,1031
50,218,32457,0.13721,51,1006
50,218,32504,0.111873,47,1030
50,218,32552,0.134809,48,1058
50,218,32602,0.120039,50,1014
50,218,32657,0.148796,55,1040
50,218,32710,0.147476,53,1042
50,218,32765,0.149055,55,1017
50,218,32827,0.169906,62,1009
50,218,32876,0.120199,49,1017
50,218,32929,0.155725,53,1004
50,218,32978,0.096457,49,1060
50,218,33030,0.13635,52,1021
50,218,33076,0.10618,46,1038
50,218,33130,0.187763,54,1056
50,218,33181,0.139307,51,1016
50,218,33235,0.137602,54,1022
50,218,33285,0.10542,50,1014
50,218,33334,0.115078,49,1039
50,218,33377,0.134373,43,1030
50,218,33427,0.148984,50,1054
50,218,33481,0.185983,54,1050
50,218,33535,0.14711,54,1031
50,218,33588,0.120105,53,1026
50,218,33634,0.139573,46,1054
50,218,33693,0.180116,59,1028
50,218,33741,0.119225,48,1003
50,218,33789,0.170246,48,1042
50,218,33835,0.130702,46,1031
50,218,33882,0.12244,47,1041
50,218,33934,0.103745,52,1051
50,218,33981,0.129957,47,1001
50,218,34033,0.127093,52,1057
50,218,34085,0.132303,52,1034
50,218,34131,0.140743,46,1054
50,218,34186,0.11766,55,1055
50,218,34234,0.101994,48,1017
50,218,34285,0.11623,51,1060
50,218,34332,0.150569,47,1012
50,218,34386,0.144708,54,1037
50,218,34437,0.178782,51,1032
50,218,34487,0.196139,50,1028
50,218,34540,0.12935,53,1025
50,218,34588,0.142333,48,1038
50,218,34642,0.176097,54,1032
50,218,34691,0.154517,49,1060
50,218,34746,0.132627,55,1041
50,218,34792,0.097531,46,1034
50,218,34844,0.135295,52,1013
50,218,34900,0.168295,56,1048
50,218,34948,0.149863,48,1048
50,218,34994,0.105994,46,1003
50,218,35053,0.159063,59,1021
50,218,35102,0.129183,49,1023
50,218,35161,0.165213,59,1016
50,218,35213,0.14299,52,1057
50,218,35265,0.169713,52,1027
50,218,35311,0.156953,46,1014
50,218,35362,0.134023,51,1057
50,218,35408,0.107543,46,1060
50,218,35455,0.127094,47,1034
50,218,35502,0.115832,47,1047
50,218,35552,0.158479,50,1035
50,218,35599,0.13383,47,1058
50,218,35649,0.1443,50,1038
50,218,35696,0.103017,47,1019
50,218,35746,0.112567,50,1019
50,218,35799,0.201298,53,1016
50,218,35855,0.145611,56,1058
50,218,35905,0.120037,50,1007
50,218,35957,0.187982,52,1053
50,218,36016,0.136511,59,1050
50,218,36067,0.146273,51,1034
50,218,36121,0.161119,54,1049
50,218,36174,0.149862,53,1002
50,218,36224,0.099678,50,1019
50,218,36279,0.133618,55,1006
50,218,36336,0.150052,57,1013
50,218,36388,0.168777,52,1050
50,218,36434,0.156845,46,1057
50,218,36484,0.176878,50,1030
50,218,36537,0.145871,53,1020
50,218,36586,0.100172,49,1058
50,218,36638,0.158337,52,1004
50,218,36685,0.128571,47,1024
50,218,36731,0.077637,46,1022
50,218,36780,0.125864,49,1022
50,218,36835,0.135205,55,1008
50,218,36887,0.168193,52,1002
50,218,36941,0.161916,54,1025
50,218,36998,0.172951,57,1028
50,218,37048,0.136842,50,1056
50,218,37096,0.13969,48,1051
50,218,37150,0.122172,54,1049
50,218,37208,0.172372,58,1028
50,218,37262,0.168885,54,1012
50,218,37310,0.11677,48,1052
50,218,37361,0.116772,51,1043
50,218,37412,0.152673,51,1001
50,218,37458,0.126927,46,1004
50,218,37515,0.155617,57,1027
50,218,37563,0.168558,48,1058
50,218,37611,0.101769,48,1015
50,218,37669,0.135845,58,1015
50,218,37717,0.141563,48,1025
50,218,37761,0.125437,44,1014
50,218,37810,0.136795,49,1058
50,218,37855,0.129564,45,1011
50,218,37907,0.126721,52,1034
50,218,37958,0.119084,51,1013
50,218,38007,0.13296,49,1052
50,218,38060,0.155366,53,1028
50,218,38113,0.193387,53,1012
50,218,38171,0.110229,58,1051
50,218,38219,0.143932,48,1038
50,218,38276,0.15936,57,1056
50,218,38327,0.121631,51,1015
50,218,38378,0.15547,51,1036
50,218,38427,0.145213,49,1047
50,218,38478,0.17909,51,1056
50,218,38525,0.128752,47,1008
50,218,38576,0.199097,51,1036
50,218,38631,0.155246,55,1016
50,218,38697,0.178286,66,1028
50,218,38749,0.138771,52,1035
50,218,38802,0.143768,53,1036
50,218,38854,0.151554,52,1014
50,218,38913,0.114209,59,1015
50,218,38963,0.156813,50,1039
50,218,39015,0.1222,52,1016
50,218,39063,0.140562,48,1060
50,218,39118,0.161484,55,1027
50,218,39171,0.122169,53,1001
50,218,39226,0.126416,55,1037
50,218,39278,0.177995,52,1027
50,218,39336,0.11856,58,1016
50,218,39385,0.147285,49,1012
50,218,39434,0.133148,49,1007
50,218,39492,0.187111,58,1009
50,218,39543,0.163636,51,1023
50,218,39600,0.114354,57,1023
50,218,39649,0.158371,49,1052
50,218,39705,0.125277,56,1041
50,218,39755,0.13621,50,1037
50,218,39810,0.162326,55,1020
50,218,39863,0.191987,53,1029
50,218,39918,0.114515,55,1014
50,218,39970,0.18195,52,1001
50,218,40021,0.14777,51,1012
50,218,40073,0.147726,52,1040
50,218,40121,0.142327,48,1038
50,218,40171,0.099429,50,1043
50,218,40222,0.129301,51,1024
50,218,40269,0.165292,47,1005
50,218,40323,0.141775,54,1042
50,218,40369,0.120426,46,1001
50,218,40422,0.141319,53,1029
50,218,40471,0.118983,49,1019
50,218,40530,0.148807,59,1050
50,218,40582,0.181828,52,1025
50,218,40636,0.115699,54,1017
50,218,40683,0.147611,47,1012
50,218,40733,0.102718,50,1019
50,218,40786,0.133457,53,1035
50,218,40833,0.157682,47,1058
50,218,40896,0.173949,63,1009
50,218,40949,0.122016,53,1051
50,218,40998,0.13372,49,1013
50,218,41050,0.146561,52,1057
50,218,41108,0.143445,58,1059
50,218,41154,0.172553,46,1055
50,218,41207,0.129265,53,1021
50,218,41263,0.13066,56,1020
50,218,41313,0.137818,50,1042
50,218,41360,0.126519,47,1024
50,218,41415,0.113305,55,1020
50,218,41465,0.122036,50,1057
50,218,41515,0.183185,50,1021
50,218,41568,0.099569,53,1034
50,218,41615,0.133203,47,1054
50,218,41663,0.100916,48,1019
50,218,41719,0.176375,56,1037
50,218,41768,0.091347,49,1015
50,218,41822,0.17022,54,1002
50,218,41872,0.157541,50,1014
50,218,41926,0.120337,54,1054
50,218,41972,0.127853,46,1013
50,218,42021,0.109331,49,1001
50,218,42067,0.177856,46,1002
50,218,42119,0.150109,52,1033
50,218,42171,0.145164,52,1046
50,218,42221,0.131209,50,1007
50,218,42274,0.145076,53,1041
50,218,42323,0.123055,49,1034
50,218,42374,0.148447,51,1002
50,218,42434,0.118246,60,1028
