tasks,ppo_seed,timestep,episode_return,episode_length,instance_seed
40,218,10064,0.166099,43,1046
40,218,10103,0.140258,39,1001
40,218,10149,0.140177,46,1003
40,218,10193,0.119523,44,1010
40,218,10237,0.170221,44,1036
40,218,10287,0.127428,50,1027
40,218,10331,0.127877,44,1034
40,218,10379,0.174972,48,1035
40,218,10427,0.177009,48,1004
40,218,10473,0.161593,46,1030
40,218,10519,0.19745,46,1058
40,218,10562,0.138072,43,1052
40,218,10614,0.148888,52,1048
40,218,10664,0.137549,50,1030
40,218,10711,0.174694,47,1053
40,218,10763,0.198528,52,1033
40,218,10807,0.154416,44,1051
40,218,10850,0.190096,43,1038
40,218,10901,0.185948,51,1006
40,218,10960,0.20923,59,1045
40,218,11009,0.137024,49,1051
40,218,11058,0.201269,49,1016
40,218,11110,0.141454,52,1025
40,218,11165,0.164526,55,1018
40,218,11219,0.204416,54,1002
40,218,11267,0.149123,48,1053
40,218,11315,0.121029,48,1045
40,218,11362,0.088619,47,1015
40,218,11412,0.178361,50,1058
40,218,11454,0.138754,42,1046
40,218,11504,0.197935,50,1036
40,218,11557,0.151786,53,1006
40,218,11609,0.183307,52,1005
40,218,11661,0.185473,52,1058
40,218,11714,0.208532,53,1009
40,218,11760,0.135436,46,1052
40,218,11808,0.179056,48,1021
40,218,11852,0.101956,44,1060
40,218,11899,0.186646,47,1042
40,218,11957,0.118791,58,1031
40,218,12007,0.170928,50,1052
40,218,12053,0.147489,46,1029
40,218,12092,0.092356,39,1015
40,218,12133,0.225673,41,1059
40,218,12182,0.138304,49,1053
40,218,12237,0.173437,55,1035
40,218,12274,0.133665,37,1060
40,218,12318,0.194424,44,1037
40,218,12370,0.193098,52,1049
40,218,12420,0.152995,50,1008
40,218,12469,0.155941,49,1009
40,218,12518,0.131371,49,1030
40,218,12564,0.148285,46,1022
40,218,12617,0.19037,53,1006
40,218,12666,0.185829,49,1011
40,218,12718,0.213124,52,1036
40,218,12771,0.166766,53,1025
40,218,12834,0.167487,63,1036
40,218,12885,0.159067,51,1057
40,218,12926,0.172938,41,1043
40,218,12978,0.17707,52,1023
40,218,13024,0.15685,46,1058
40,218,13075,0.237908,51,1037
40,218,13122,0.15275,47,1023
40,218,13167,0.143668,45,1052
40,218,13211,0.123952,44,1060
40,218,13265,0.12632,54,1039
40,218,13311,0.162302,46,1003
40,218,13360,0.133934,49,1054
40,218,13406,0.113181,46,1031
40,218,13462,0.201418,56,1059
40,218,13510,0.188381,48,1004
40,218,13560,0.15131,50,1026
40,218,13610,0.155302,50,1039
40,218,13657,0.233051,47,1053
40,218,13709,0.162793,52,1055
40,218,13754,0.12264,45,1051
40,218,13808,0.149175,54,1021
40,218,13849,0.15916,41,1017
40,218,13902,0.15593,53,1038
40,218,13948,0.161911,46,1022
40,218,13998,0.15996,50,1052
40,218,14055,0.178101,57,1016
40,218,14104,0.186845,49,1015
40,218,14146,0.133582,42,1008
40,218,14178,0.157561,32,1042
40,218,14230,0.127289,52,1013
40,218,14284,0.203717,54,1009
40,218,14337,0.217103,53,1032
40,218,14385,0.229196,48,1005
40,218,14429,0.208959,44,1016
40,218,14480,0.167394,51,1047
40,218,14525,0.226733,45,1002
40,218,14576,0.172646,51,1056
40,218,14623,0.139713,47,1035
40,218,14680,0.196485,57,1009
40,218,14733,0.216738,53,1025
40,218,14791,0.144105,58,1021
40,218,14842,0.217411,51,1001
40,218,14890,0.157893,48,1004
40,218,14936,0.238381,46,1006
40,218,14983,0.192789,47,1027
40,218,15036,0.208671,53,1024
40,218,15087,0.217468,51,1032
40,218,15134,0.139791,47,1022
40,218,15185,0.103887,51,1029
40,218,15238,0.171068,53,1004
40,218,15294,0.157671,56,1039
40,218,15342,0.174206,48,1002
40,218,15389,0.158495,47,1046
40,218,15445,0.173236,56,1004
40,218,15494,0.173567,49,1011
40,218,15543,0.158282,49,1023
40,218,15592,0.106986,49,1047
40,218,15648,0.171684,56,1008
40,218,15698,0.210366,50,1042
40,218,15751,0.115026,53,1019
40,218,15801,0.182225,50,1047
40,218,15848,0.113673,47,1024
40,218,15901,0.225979,53,1032
40,218,15957,0.156314,56,1001
40,218,16004,0.177534,47,1012
40,218,16055,0.222863,51,1005
40,218,16108,0.212915,53,1043
40,218,16157,0.195563,49,1019
40,218,16214,0.199541,57,1032
40,218,16266,0.178018,52,1048
40,218,16314,0.1817,48,1055
40,218,16368,0.138217,54,1020
40,218,16413,0.157484,45,1060
40,218,16465,0.162817,52,1013
40,218,16507,0.130893,42,1014
40,218,16565,0.156295,58,1032
40,218,16617,0.191377,52,1033
40,218,16658,0.159363,41,1027
40,218,16708,0.192815,50,1020
40,218,16759,0.133903,51,1011
40,218,16815,0.156238,56,1033
40,218,16860,0.125138,45,1043
40,218,16911,0.17351,51,1002
40,218,16959,0.208509,48,1023
40,218,17013,0.211427,54,1032
40,218,17066,0.172489,53,1011
40,218,17117,0.148984,51,1011
40,218,17167,0.174089,50,1008
40,218,17212,0.150158,45,1057
40,218,17256,0.145682,44,1023
40,218,17299,0.182797,43,1041
40,218,17349,0.116223,50,1030
40,218,17396,0.149506,47,1016
40,218,17450,0.165155,54,1020
40,218,17500,0.174761,50,1043
40,218,17547,0.138936,47,1046
40,218,17603,0.19135,56,1036
40,218,17650,0.193682,47,1017
40,218,17695,0.134843,45,1003
40,218,17757,0.172878,62,1006
40,218,17804,0.140015,47,1010
40,218,17849,0.205135,45,1046
40,218,17899,0.137049,50,1016
40,218,17941,0.1754,42,1038
40,218,17993,0.151726,52,1001
40,218,18035,0.08336,42,1034
40,218,18078,0.158382,43,1046
40,218,18123,0.139591,45,1046
40,218,18168,0.168037,45,1010
40,218,18214,0.126636,46,1014
40,218,18268,0.19514,54,1033
40,218,18320,0.17098,52,1011
40,218,18363,0.163203,43,1051
40,218,18410,0.14252,47,1034
40,218,18456,0.156858,46,1001
40,218,18504,0.128999,48,1043
40,218,18553,0.179415,49,1041
40,218,18605,0.226735,52,1005
40,218,18653,0.190489,48,1055
40,218,18704,0.178362,51,1045
40,218,18753,0.161209,49,1055
40,218,18799,0.115512,46,1007
40,218,18848,0.178206,49,1026
40,218,18891,0.130787,43,1044
40,218,18946,0.135807,55,1036
40,218,18997,0.147564,51,1020
40,218,19051,0.111215,54,1057
40,218,19105,0.209071,54,1059
40,218,19146,0.156106,41,1056
40,218,19193,0.151593,47,1033
40,218,19244,0.108648,51,1053
40,218,19290,0.188809,46,1035
40,218,19326,0.164893,36,1034
40,218,19378,0.177696,52,1004
40,218,19422,0.159387,44,1057
40,218,19469,0.163529,47,1016
40,218,19521,0.153217,52,1027
40,218,19568,0.153631,47,1024
40,218,19608,0.12964,40,1047
40,218,19660,0.201138,52,1048
40,218,19700,0.100875,40,1060
40,218,19752,0.187966,52,1018
40,218,19816,0.139528,64,1013
40,218,19868,0.201558,52,1002
40,218,19915,0.203814,47,1030
40,218,19967,0.156512,52,1037
40,218,20014,0.17421,47,1010
40,218,20073,0.176518,59,1009
40,218,20127,0.192219,54,1036
40,218,20172,0.159286,45,1058
40,218,20210,0.156681,38,1002
40,218,20257,0.144509,47,1017
40,218,20306,0.172947,49,1055
40,218,20355,0.202753,49,1032
40,218,20411,0.164492,56,1003
40,218,20458,0.144853,47,1060
40,218,20508,0.207147,50,1002
40,218,20560,0.14798,52,1014
40,218,20611,0.130771,51,1051
40,218,20659,0.181374,48,1011
40,218,20706,0.118991,47,1019
40,218,20758,0.152674,52,1053
40,218,20811,0.15952,53,1004
40,218,20856,0.153304,45,1046
40,218,20903,0.135418,47,1037
40,218,20946,0.119428,43,1024
40,218,20993,0.114386,47,1010
40,218,21049,0.175493,56,1009
40,218,21101,0.206272,52,1056
40,218,21150,0.121517,49,1007
40,218,21195,0.139177,45,1015
40,218,21240,0.152226,45,1044
40,218,21288,0.206047,48,1014
40,218,21336,0.187142,48,1005
40,218,21388,0.127983,52,1029
40,218,21438,0.159038,50,1025
40,218,21486,0.183131,48,1005
40,218,21528,0.233227,42,1043
40,218,21579,0.180531,51,1005
40,218,21624,0.142572,45,1030
40,218,21673,0.129474,49,1008
40,218,21726,0.173412,53,1031
40,218,21775,0.151842,49,1013
40,218,21818,0.157359,43,1010
40,218,21863,0.193122,45,1027
40,218,21916,0.117016,53,1047
40,218,21964,0.220402,48,1025
40,218,22014,0.169798,50,1027
40,218,22064,0.151971,50,1027
40,218,22118,0.165616,54,1013
40,218,22162,0.177441,44,1048
40,218,22208,0.169294,46,1018
40,218,22249,0.179854,41,1038
40,218,22304,0.14765,55,1051
40,218,22355,0.179251,51,1020
40,218,22410,0.158009,55,1031
40,218,22449,0.144169,39,1047
40,218,22493,0.157994,44,1007
40,218,22537,0.151164,44,1046
40,218,22578,0.164072,41,1048
40,218,22622,0.107579,44,1034
40,218,22678,0.157875,56,1011
40,218,22725,0.166876,47,1015
40,218,22768,0.141811,43,1035
40,218,22816,0.124867,48,1033
40,218,22860,0.139122,44,1017
40,218,22909,0.159054,49,1005
40,218,22952,0.201476,43,1010
40,218,22995,0.124325,43,1043
40,218,23044,0.170905,49,1042
40,218,23085,0.193958,41,1036
40,218,23134,0.208008,49,1002
40,218,23191,0.217418,57,1036
40,218,23245,0.167926,54,1059
40,218,23295,0.172441,50,1055
40,218,23343,0.172237,48,1010
40,218,23389,0.165219,46,1056
40,218,23434,0.146523,45,1046
40,218,23486,0.170996,52,1035
40,218,23529,0.130633,43,1019
40,218,23574,0.19888,45,1048
40,218,23623,0.215855,49,1002
40,218,23674,0.14765,51,1016
40,218,23724,0.16511,50,1050
40,218,23773,0.170449,49,1051
40,218,23819,0.17083,46,1055
40,218,23861,0.188321,42,1046
40,218,23918,0.198311,57,1027
40,218,23968,0.164004,50,1056
40,218,24021,0.231889,53,1028
40,218,24068,0.214346,47,1049
40,218,24112,0.135915,44,1019
40,218,24153,0.153255,41,1046
40,218,24201,0.211171,48,1001
40,218,24243,0.18723,42,1060
40,218,24291,0.151608,48,1008
40,218,24346,0.222275,55,1006
40,218,24400,0.180603,54,1048
40,218,24449,0.196304,49,1032
40,218,24494,0.156843,45,1034
40,218,24541,0.158589,47,1014
40,218,24590,0.139621,49,1018
40,218,24639,0.124442,49,1003
40,218,24681,0.116083,42,1060
40,218,24727,0.154574,46,1019
40,218,24784,0.146058,57,1051
40,218,24841,0.13632,57,1013
40,218,24883,0.152723,42,1042
40,218,24936,0.149046,53,1016
40,218,24991,0.22133,55,1006
40,218,25044,0.150707,53,1030
40,218,25096,0.124471,52,1014
40,218,25142,0.166722,46,1011
40,218,25199,0.228504,57,1056
40,218,25246,0.190804,47,1058
40,218,25300,0.231253,54,1025
40,218,25356,0.15739,56,1051
40,218,25406,0.12173,50,1034
40,218,25448,0.181012,42,1023
40,218,25499,0.147785,51,1023
40,218,25539,0.148708,40,1022
40,218,25594,0.19649,55,1050
40,218,25642,0.14907,48,1008
40,218,25690,0.154912,48,1048
40,218,25740,0.168969,50,1001
40,218,25789,0.152714,49,1021
40,218,25840,0.189246,51,1029
40,218,25884,0.127339,44,1003
40,218,25930,0.174681,46,1046
40,218,25974,0.149332,44,1052
40,218,26013,0.172283,39,1058
40,218,26063,0.223654,50,1045
40,218,26113,0.230353,50,1005
40,218,26163,0.122594,50,1040
40,218,26214,0.160242,51,1018
40,218,26262,0.185913,48,1006
40,218,26306,0.15698,44,1037
40,218,26355,0.11285,49,1042
40,218,26400,0.169042,45,1058
40,218,26450,0.127003,50,1027
40,218,26497,0.123466,47,1015
40,218,26539,0.151093,42,1019
40,218,26584,0.143443,45,1029
40,218,26631,0.137319,47,1052
40,218,26676,0.074271,45,1060
40,218,26728,0.175709,52,1023
40,218,26770,0.157689,42,1038
40,218,26820,0.210613,50,1041
40,218,26864,0.143336,44,1047
40,218,26910,0.190813,46,1012
40,218,26962,0.150631,52,1005
40,218,27009,0.215959,47,1053
40,218,27057,0.18029,48,1058
40,218,27109,0.166158,52,1048
40,218,27153,0.112979,44,1003
40,218,27204,0.150706,51,1023
40,218,27253,0.159831,49,1021
40,218,27303,0.165131,50,1010
40,218,27352,0.198238,49,1037
40,218,27394,0.142112,42,1054
40,218,27443,0.170479,49,1016
40,218,27488,0.155443,45,1055
40,218,27538,0.16345,50,1043
40,218,27581,0.159108,43,1060
40,218,27634,0.13015,53,1001
40,218,27691,0.201411,57,1011
40,218,27746,0.200287,55,1018
40,218,27793,0.181433,47,1026
40,218,27846,0.191753,53,1009
40,218,27891,0.14619,45,1003
40,218,27940,0.147811,49,1043
40,218,27983,0.161618,43,1054
40,218,28028,0.14715,45,1017
40,218,28084,0.172584,56,1045
40,218,28132,0.187469,48,1018
40,218,28173,0.100429,41,1039
40,218,28220,0.163459,47,1019
40,218,28265,0.126259,45,1015
40,218,28312,0.18935,47,1005
40,218,28353,0.168171,41,1026
40,218,28401,0.142306,48,1054
40,218,28448,0.15225,47,1011
40,218,28507,0.235351,59,1006
40,218,28542,0.138561,35,1060
40,218,28596,0.247644,54,1032
40,218,28643,0.152934,47,1027
40,218,28695,0.122939,52,1031
40,218,28744,0.168038,49,1043
40,218,28795,0.127877,51,1030
40,218,28838,0.212531,43,1006
40,218,28885,0.196086,47,1012
40,218,28937,0.209648,52,1026
40,218,28985,0.159404,48,1037
40,218,29031,0.144359,46,1052
40,218,29075,0.124387,44,1044
40,218,29121,0.211852,46,1027
40,218,29179,0.168832,58,1036
40,218,29228,0.159785,49,1017
40,218,29274,0.174338,46,1012
40,218,29321,0.210588,47,1035
40,218,29366,0.116124,45,1052
40,218,29410,0.137062,44,1052
40,218,29452,0.160651,42,1022
40,218,29502,0.161537,50,1033
40,218,29548,0.152077,46,1046
40,218,29598,0.153738,50,1042
40,218,29643,0.151473,45,1003
40,218,29693,0.1883,50,1011
40,218,29740,0.146818,47,1057
40,218,29796,0.170661,56,1040
40,218,29842,0.183686,46,1043
40,218,29894,0.210667,52,1056
40,218,29948,0.121293,54,1023
40,218,29998,0.134932,50,1016
40,218,30047,0.147859,49,1055
40,218,30085,0.167594,38,1050
40,218,30127,0.132951,42,1040
40,218,30173,0.149881,46,1001
40,218,30221,0.184923,48,1033
40,218,30264,0.176333,43,1036
40,218,30309,0.135179,45,1008
40,218,30362,0.203701,53,1031
40,218,30420,0.172153,58,1006
40,218,30466,0.192481,46,1030
40,218,30513,0.164023,47,1058
40,218,30559,0.208271,46,1014
40,218,30600,0.096966,41,1040
40,218,30645,0.12379,45,1042
40,218,30692,0.171647,47,1017
40,218,30753,0.216062,61,1009
40,218,30796,0.130822,43,1017
40,218,30840,0.222143,44,1004
40,218,30883,0.144817,43,1060
40,218,30933,0.180874,50,1021
40,218,30974,0.179071,41,1038
40,218,31028,0.161614,54,1056
40,218,31081,0.211412,53,1016
40,218,31125,0.162139,44,1022
40,218,31178,0.173193,53,1014
40,218,31227,0.139385,49,1039
40,218,31272,0.117895,45,1030
40,218,31322,0.179964,50,1054
40,218,31375,0.169759,53,1050
40,218,31429,0.146442,54,1031
40,218,31483,0.199727,54,1026
40,218,31529,0.184493,46,1054
40,218,31583,0.206776,54,1028
40,218,31629,0.136351,46,1003
40,218,31673,0.177332,44,1042
40,218,31724,0.166331,51,1031
40,218,31773,0.237813,49,1041
40,218,31823,0.127267,50,1051
40,218,31872,0.144033,49,1001
40,218,31915,0.133185,43,1057
40,218,31961,0.143142,46,1034
40,218,32002,0.138596,41,1054
40,218,32048,0.159709,46,1055
40,218,32097,0.132855,49,1017
40,218,32144,0.169053,47,1060
40,218,32181,0.196297,37,1012
40,218,32229,0.176896,48,1037
40,218,32287,0.205457,58,1032
40,218,32342,0.2132,55,1028
40,218,32397,0.172412,55,1025
40,218,32440,0.206581,43,1038
40,218,32498,0.19927,58,1032
40,218,32543,0.130236,45,1060
40,218,32591,0.184217,48,1041
40,218,32632,0.152066,41,1034
40,218,32684,0.159339,52,1013
40,218,32731,0.200675,47,1048
40,218,32783,0.205037,52,1048
40,218,32826,0.138944,43,1003
40,218,32882,0.154558,56,1021
40,218,32928,0.195531,46,1023
40,218,32986,0.233051,58,1016
40,218,33029,0.133217,43,1057
40,218,33078,0.250304,49,1027
40,218,33126,0.19356,48,1014
40,218,33172,0.131835,46,1057
40,218,33215,0.139201,43,1060
40,218,33257,0.108637,42,1034
40,218,33299,0.104511,42,1047
40,218,33344,0.172255,45,1035
40,218,33388,0.159253,44,1058
40,218,33435,0.186444,47,1038
40,218,33481,0.133662,46,1019
40,218,33531,0.145485,50,1019
40,218,33579,0.191901,48,1016
40,218,33629,0.173784,50,1058
40,218,33677,0.123209,48,1007
40,218,33722,0.215291,45,1053
40,218,33769,0.190816,47,1050
40,218,33811,0.1501,42,1034
40,218,33866,0.19661,55,1049
40,218,33916,0.188773,50,1002
40,218,33961,0.134312,45,1019
40,218,34015,0.162291,54,1006
40,218,34071,0.13023,56,1013
40,218,34121,0.158428,50,1050
40,218,34161,0.141312,40,1057
40,218,34203,0.162687,42,1030
40,218,34261,0.198609,58,1020
40,218,34313,0.165563,52,1058
40,218,34361,0.155985,48,1004
40,218,34407,0.183215,46,1024
40,218,34450,0.142769,43,1022
40,218,34493,0.131886,43,1022
40,218,34542,0.113199,49,1008
40,218,34594,0.188035,52,1002
40,218,34648,0.251045,54,1025
40,218,34708,0.20151,60,1028
40,218,34756,0.134362,48,1056
40,218,34798,0.205976,42,1051
40,218,34850,0.196121,52,1049
40,218,34901,0.213846,51,1028
40,218,34949,0.186405,48,1012
40,218,34996,0.156027,47,1052
40,218,35042,0.142338,46,1043
40,218,35088,0.18911,46,1001
40,218,35141,0.127295,53,1004
40,218,35187,0.174037,46,1027
40,218,35233,0.146455,46,1058
40,218,35286,0.161089,53,1015
40,218,35333,0.172417,47,1015
40,218,35371,0.143481,38,1025
40,218,35419,0.190089,48,1014
40,218,35469,0.165699,50,1058
40,218,35515,0.1545,46,1011
40,218,35559,0.145378,44,1034
40,218,35604,0.149988,45,1013
40,218,35650,0.132317,46,1052
40,218,35695,0.232884,45,1028
40,218,35745,0.145272,50,1012
40,218,35796,0.16569,51,1051
40,218,35838,0.211678,42,1038
40,218,35884,0.230102,46,1056
40,218,35925,0.151829,41,1015
40,218,35973,0.119654,48,1036
40,218,36028,0.116268,55,1047
40,218,36078,0.182419,50,1056
40,218,36121,0.134841,43,1008
40,218,36167,0.188347,46,1036
40,218,36216,0.135672,49,1016
40,218,36276,0.232214,60,1028
40,218,36321,0.169158,45,1035
40,218,36371,0.234378,50,1036
40,218,36419,0.208472,48,1014
40,218,36463,0.144256,44,1015
40,218,36515,0.179176,52,1039
40,218,36558,0.157911,43,1016
40,218,36598,0.116059,40,1060
40,218,36647,0.228585,49,1027
40,218,36702,0.146906,55,1001
40,218,36750,0.187018,48,1037
40,218,36796,0.190554,46,1027
40,218,36847,0.13149,51,1016
40,218,36889,0.200501,42,1012
40,218,36930,0.144793,41,1007
40,218,36981,0.190698,51,1009
40,218,37028,0.164888,47,1023
40,218,37075,0.141554,47,1023
40,218,37115,0.135975,40,1052
40,218,37166,0.112914,51,1041
40,218,37215,0.184829,49,1037
40,218,37272,0.147764,57,1020
40,218,37317,0.168855,45,1029
40,218,37365,0.128062,48,1014
40,218,37417,0.171636,52,1001
40,218,37464,0.143015,47,1012
40,218,37514,0.130951,50,1040
40,218,37559,0.169895,45,1038
40,218,37608,0.179879,49,1043
40,218,37659,0.20498,51,1024
40,218,37707,0.224007,48,1005
40,218,37762,0.140195,55,1042
40,218,37804,0.190546,42,1001
40,218,37856,0.179759,52,1029
40,218,37906,0.099872,50,1019
40,218,37961,0.194149,55,1050
40,218,38012,0.203141,51,1025
40,218,38062,0.157645,50,1017
40,218,38112,0.186022,50,1012
40,218,38155,0.179686,43,1019
40,218,38202,0.150202,47,1035
40,218,38250,0.100117,48,1058
40,218,38291,0.145117,41,1009
40,218,38336,0.145896,45,1051
40,218,38384,0.179664,48,1013
40,218,38432,0.154774,48,1057
40,218,38487,0.20787,55,1059
40,218,38532,0.143652,45,1055
40,218,38581,0.191858,49,1021
40,218,38631,0.189769,50,1020
40,218,38675,0.131224,44,1042
40,218,38725,0.156366,50,1024
40,218,38780,0.165591,55,1020
40,218,38827,0.125955,47,1057
40,218,38877,0.176709,50,1021
40,218,38923,0.134697,46,1034
40,218,38965,0.180241,42,1054
40,218,39011,0.122212,46,1019
40,218,39064,0.210858,53,1037
40,218,39111,0.191579,47,1015
40,218,39162,0.173758,51,1002
40,218,39208,0.154592,46,1014
40,218,39255,0.170788,47,1054
40,218,39295,0.132536,40,1013
40,218,39343,0.153449,48,1001
40,218,39393,0.199301,50,1002
40,218,39434,0.171847,41,1033
40,218,39480,0.187242,46,1046
40,218,39525,0.137664,45,1007
40,218,39576,0.17468,51,1041
40,218,39625,0.149705,49,1034
40,218,39674,0.166925,49,1002
40,218,39730,0.206463,56,1028
