tasks,ppo_seed,timestep,episode_return,episode_length,instance_seed
30,218,9982,0.211938,47,1006
30,218,10025,0.232697,43,1045
30,218,10072,0.191874,47,1051
30,218,10125,0.281643,53,1016
30,218,10168,0.229953,43,1025
30,218,10219,0.16429,51,1018
30,218,10268,0.248525,49,1002
30,218,10308,0.190205,40,1053
30,218,10352,0.194393,44,1045
30,218,10395,0.174872,43,1015
30,218,10432,0.180245,37,1058
30,218,10477,0.286051,45,1046
30,218,10518,0.233992,41,1036
30,218,10564,0.302333,46,1006
30,218,10608,0.23335,44,1005
30,218,10654,0.171478,46,1058
30,218,10701,0.171273,47,1009
30,218,10744,0.2492,43,1052
30,218,10791,0.188814,47,1021
30,218,10831,0.183396,40,1060
30,218,10871,0.13864,40,1042
30,218,10912,0.210645,41,1031
30,218,10951,0.182655,39,1052
30,218,10994,0.21262,43,1029
30,218,11037,0.115374,43,1015
30,218,11078,0.245146,41,1059
30,218,11126,0.140148,48,1053
30,218,11178,0.205381,52,1035
30,218,11217,0.151104,39,1060
30,218,11257,0.196462,40,1037
30,218,11309,0.227938,52,1049
30,218,11346,0.147107,37,1008
30,218,11383,0.19743,37,1009
30,218,11428,0.194325,45,1030
30,218,11475,0.195255,47,1022
30,218,11524,0.214494,49,1006
30,218,11566,0.18952,42,1011
30,218,11610,0.188415,44,1036
30,218,11652,0.194928,42,1025
30,218,11697,0.238247,45,1036
30,218,11746,0.159193,49,1057
30,218,11793,0.21869,47,1043
30,218,11839,0.219095,46,1023
30,218,11881,0.170292,42,1058
30,218,11922,0.232921,41,1037
30,218,11964,0.216813,42,1023
30,218,12008,0.195884,44,1052
30,218,12048,0.143205,40,1060
30,218,12092,0.138851,44,1039
30,218,12133,0.171938,41,1003
30,218,12181,0.193557,48,1054
30,218,12232,0.276957,51,1031
30,218,12278,0.219588,46,1059
30,218,12326,0.231789,48,1004
30,218,12368,0.190468,42,1026
30,218,12415,0.17237,47,1039
30,218,12459,0.20135,44,1053
30,218,12510,0.188301,51,1055
30,218,12552,0.155354,42,1051
30,218,12600,0.218445,48,1021
30,218,12643,0.191989,43,1017
30,218,12686,0.213241,43,1038
30,218,12729,0.185893,43,1022
30,218,12772,0.131571,43,1052
30,218,12823,0.277071,51,1016
30,218,12862,0.229317,39,1015
30,218,12901,0.205407,39,1008
30,218,12945,0.272743,44,1042
30,218,12985,0.175072,40,1013
30,218,13031,0.192139,46,1009
30,218,13078,0.281174,47,1032
30,218,13129,0.215942,51,1005
30,218,13172,0.199552,43,1016
30,218,13217,0.18136,45,1047
30,218,13261,0.265808,44,1002
30,218,13304,0.237719,43,1056
30,218,13342,0.212615,38,1035
30,218,13397,0.201032,55,1009
30,218,13440,0.199289,43,1025
30,218,13482,0.200362,42,1021
30,218,13531,0.239078,49,1001
30,218,13582,0.24174,51,1004
30,218,13630,0.224918,48,1006
30,218,13675,0.208161,45,1027
30,218,13728,0.285012,53,1024
30,218,13768,0.286533,40,1032
30,218,13811,0.209083,43,1022
30,218,13860,0.19275,49,1029
30,218,13910,0.207267,50,1004
30,218,13958,0.171611,48,1039
30,218,13999,0.167812,41,1002
30,218,14042,0.277663,43,1046
30,218,14088,0.171302,46,1004
30,218,14136,0.220244,48,1011
30,218,14178,0.213518,42,1023
30,218,14219,0.156425,41,1047
30,218,14264,0.149022,45,1008
30,218,14305,0.209062,41,1042
30,218,14350,0.176037,45,1019
30,218,14392,0.222327,42,1047
30,218,14433,0.198035,41,1024
30,218,14478,0.271347,45,1032
30,218,14526,0.201121,48,1001
30,218,14569,0.211699,43,1012
30,218,14614,0.257892,45,1005
30,218,14661,0.256841,47,1043
30,218,14703,0.144282,42,1019
30,218,14756,0.2499,53,1032
30,218,14796,0.140264,40,1048
30,218,14845,0.235756,49,1055
30,218,14886,0.130366,41,1020
30,218,14922,0.166442,36,1060
30,218,14970,0.216054,48,1013
30,218,15012,0.187256,42,1014
30,218,15064,0.231732,52,1032
30,218,15119,0.256929,55,1033
30,218,15161,0.232292,42,1027
30,218,15205,0.280637,44,1020
30,218,15256,0.20932,51,1011
30,218,15305,0.205207,49,1033
30,218,15344,0.240476,39,1043
30,218,15391,0.208118,47,1002
30,218,15427,0.203885,36,1023
30,218,15483,0.20465,56,1032
30,218,15530,0.170037,47,1011
30,218,15576,0.205111,46,1011
30,218,15624,0.195739,48,1008
30,218,15662,0.1485,38,1057
30,218,15708,0.13623,46,1023
30,218,15747,0.214423,39,1041
30,218,15793,0.207525,46,1030
30,218,15840,0.172941,47,1016
30,218,15893,0.205807,53,1020
30,218,15936,0.196087,43,1043
30,218,15979,0.219158,43,1046
30,218,16024,0.195092,45,1036
30,218,16062,0.207239,38,1017
30,218,16104,0.165073,42,1003
30,218,16147,0.251192,43,1006
30,218,16186,0.234273,39,1010
30,218,16233,0.272214,47,1046
30,218,16287,0.209495,54,1016
30,218,16323,0.215306,36,1038
30,218,16370,0.189282,47,1001
30,218,16414,0.196776,44,1034
30,218,16457,0.196828,43,1046
30,218,16499,0.163866,42,1046
30,218,16539,0.18638,40,1010
30,218,16583,0.186571,44,1014
30,218,16623,0.28732,40,1033
30,218,16673,0.20978,50,1011
30,218,16718,0.202429,45,1051
30,218,16755,0.169026,37,1034
30,218,16798,0.220011,43,1001
30,218,16838,0.240801,40,1043
30,218,16872,0.188509,34,1041
30,218,16912,0.187395,40,1005
30,218,16960,0.22987,48,1055
30,218,17007,0.23095,47,1045
30,218,17049,0.251288,42,1055
30,218,17086,0.177686,37,1007
30,218,17133,0.233277,47,1026
30,218,17179,0.203871,46,1044
30,218,17227,0.204919,48,1036
30,218,17270,0.265292,43,1020
30,218,17323,0.19655,53,1057
30,218,17373,0.249098,50,1059
30,218,17424,0.215602,51,1056
30,218,17472,0.202151,48,1033
30,218,17514,0.153211,42,1053
30,218,17562,0.217594,48,1035
30,218,17601,0.181875,39,1034
30,218,17646,0.244513,45,1004
30,218,17689,0.188711,43,1057
30,218,17730,0.255596,41,1016
30,218,17772,0.163176,42,1027
30,218,17818,0.249824,46,1024
30,218,17861,0.168307,43,1047
30,218,17909,0.273618,48,1048
30,218,17950,0.113072,41,1060
30,218,17998,0.217828,48,1018
30,218,18045,0.209014,47,1013
30,218,18092,0.270779,47,1002
30,218,18132,0.209997,40,1030
30,218,18177,0.186638,45,1037
30,218,18220,0.170076,43,1010
30,218,18273,0.241704,53,1009
30,218,18315,0.234349,42,1036
30,218,18360,0.224301,45,1058
30,218,18412,0.20121,52,1002
30,218,18453,0.16283,41,1017
30,218,18503,0.172861,50,1055
30,218,18556,0.263719,53,1032
30,218,18600,0.173128,44,1003
30,218,18646,0.209729,46,1060
30,218,18687,0.253004,41,1002
30,218,18731,0.120766,44,1014
30,218,18777,0.210822,46,1051
30,218,18816,0.151585,39,1011
30,218,18851,0.145391,35,1019
30,218,18893,0.208405,42,1053
30,218,18940,0.217013,47,1004
30,218,18971,0.213938,31,1046
30,218,19006,0.206737,35,1037
30,218,19052,0.189132,46,1024
30,218,19085,0.184385,33,1010
30,218,19129,0.207979,44,1009
30,218,19179,0.271976,50,1056
30,218,19225,0.229642,46,1007
30,218,19269,0.195599,44,1015
30,218,19303,0.17422,34,1044
30,218,19349,0.248149,46,1014
30,218,19393,0.188548,44,1005
30,218,19443,0.168114,50,1029
30,218,19484,0.218863,41,1025
30,218,19526,0.231808,42,1005
30,218,19565,0.227232,39,1043
30,218,19605,0.282662,40,1005
30,218,19640,0.152727,35,1030
30,218,19684,0.166737,44,1008
30,218,19729,0.235664,45,1031
30,218,19776,0.208121,47,1013
30,218,19817,0.199964,41,1010
30,218,19860,0.216403,43,1027
30,218,19897,0.174392,37,1047
30,218,19939,0.236649,42,1025
30,218,19986,0.235159,47,1027
30,218,20028,0.221821,42,1027
30,218,20081,0.190562,53,1013
30,218,20124,0.248681,43,1048
30,218,20173,0.218993,49,1018
30,218,20212,0.239127,39,1038
30,218,20257,0.20277,45,1051
30,218,20308,0.25937,51,1020
30,218,20345,0.229564,37,1031
30,218,20385,0.169047,40,1047
30,218,20429,0.261542,44,1007
30,218,20470,0.210971,41,1046
30,218,20511,0.174651,41,1048
30,218,20553,0.177871,42,1034
30,218,20601,0.191755,48,1011
30,218,20645,0.260132,44,1015
30,218,20689,0.199377,44,1035
30,218,20736,0.241484,47,1033
30,218,20772,0.220497,36,1017
30,218,20820,0.222836,48,1005
30,218,20856,0.171995,36,1010
30,218,20900,0.212566,44,1043
30,218,20942,0.202206,42,1042
30,218,20985,0.280376,43,1036
30,218,21039,0.200949,54,1002
30,218,21085,0.293692,46,1036
30,218,21136,0.272072,51,1059
30,218,21184,0.215134,48,1055
30,218,21226,0.166333,42,1010
30,218,21267,0.264907,41,1056
30,218,21308,0.203015,41,1046
30,218,21354,0.167452,46,1035
30,218,21402,0.192239,48,1019
30,218,21451,0.212494,49,1048
30,218,21497,0.269344,46,1002
30,218,21548,0.233663,51,1016
30,218,21596,0.28882,48,1050
30,218,21638,0.155494,42,1051
30,218,21688,0.230566,50,1055
30,218,21717,0.232353,29,1046
30,218,21759,0.227504,42,1027
30,218,21809,0.288103,50,1056
30,218,21858,0.211633,49,1028
30,218,21898,0.255494,40,1049
30,218,21941,0.146962,43,1019
30,218,21981,0.190935,40,1046
30,218,22024,0.196257,43,1001
30,218,22067,0.19775,43,1060
30,218,22111,0.130207,44,1008
30,218,22149,0.188398,38,1006
30,218,22195,0.204855,46,1048
30,218,22242,0.237169,47,1032
30,218,22286,0.211202,44,1034
30,218,22329,0.151236,43,1014
30,218,22370,0.14513,41,1018
30,218,22412,0.16143,42,1003
30,218,22451,0.140977,39,1060
30,218,22498,0.180784,47,1019
30,218,22536,0.170053,38,1051
30,218,22575,0.241811,39,1013
30,218,22616,0.218969,41,1042
30,218,22663,0.208996,47,1016
30,218,22711,0.16964,48,1006
30,218,22756,0.167392,45,1030
30,218,22806,0.164806,50,1014
30,218,22850,0.200452,44,1011
30,218,22898,0.195439,48,1056
30,218,22946,0.172908,48,1058
30,218,22996,0.234482,50,1025
30,218,23041,0.163836,45,1051
30,218,23088,0.149789,47,1034
30,218,23129,0.237776,41,1023
30,218,23172,0.141548,43,1023
30,218,23213,0.234655,41,1022
30,218,23258,0.304135,45,1050
30,218,23299,0.171329,41,1008
30,218,23348,0.26049,49,1048
30,218,23388,0.218596,40,1001
30,218,23429,0.236645,41,1021
30,218,23482,0.186595,53,1029
30,218,23518,0.139932,36,1003
30,218,23561,0.172805,43,1046
30,218,23603,0.21101,42,1052
30,218,23645,0.20142,42,1058
30,218,23696,0.209443,51,1045
30,218,23741,0.23643,45,1005
30,218,23779,0.181003,38,1040
30,218,23827,0.183591,48,1018
30,218,23873,0.251364,46,1006
30,218,23909,0.186388,36,1037
30,218,23958,0.167327,49,1042
30,218,24004,0.157191,46,1058
30,218,24050,0.167403,46,1027
30,218,24093,0.175434,43,1015
30,218,24137,0.146346,44,1019
30,218,24186,0.180654,49,1029
30,218,24225,0.22403,39,1052
30,218,24264,0.17438,39,1060
30,218,24306,0.192715,42,1023
30,218,24344,0.18973,38,1038
30,218,24389,0.248195,45,1041
30,218,24429,0.194447,40,1047
30,218,24471,0.185489,42,1012
30,218,24513,0.223917,42,1005
30,218,24548,0.172074,35,1053
30,218,24589,0.181645,41,1058
30,218,24636,0.163378,47,1048
30,218,24674,0.172881,38,1003
30,218,24723,0.175073,49,1023
30,218,24768,0.213807,45,1021
30,218,24815,0.204573,47,1010
30,218,24861,0.247702,46,1037
30,218,24903,0.2284,42,1054
30,218,24951,0.228488,48,1016
30,218,25000,0.191364,49,1055
30,218,25046,0.209515,46,1043
30,218,25089,0.179893,43,1060
30,218,25134,0.215942,45,1001
30,218,25179,0.267093,45,1011
30,218,25225,0.259066,46,1018
30,218,25269,0.185067,44,1026
30,218,25313,0.182145,44,1009
30,218,25357,0.174183,44,1003
30,218,25397,0.212702,40,1043
30,218,25433,0.168026,36,1054
30,218,25476,0.207434,43,1017
30,218,25525,0.220886,49,1045
30,218,25567,0.213177,42,1018
30,218,25614,0.185566,47,1039
30,218,25661,0.12204,47,1019
30,218,25699,0.245277,38,1015
30,218,25747,0.297016,48,1005
30,218,25783,0.244928,36,1026
30,218,25827,0.215257,44,1054
30,218,25871,0.198682,44,1011
30,218,25914,0.244518,43,1006
30,218,25954,0.153659,40,1060
30,218,25995,0.279141,41,1032
30,218,26038,0.21313,43,1027
30,218,26089,0.294195,51,1031
30,218,26133,0.183592,44,1043
30,218,26180,0.192607,47,1030
30,218,26229,0.287867,49,1006
30,218,26269,0.217047,40,1012
30,218,26315,0.211771,46,1026
30,218,26359,0.190015,44,1037
30,218,26402,0.248615,43,1052
30,218,26442,0.186058,40,1044
30,218,26480,0.249141,38,1027
30,218,26528,0.289654,48,1036
30,218,26572,0.15171,44,1017
30,218,26614,0.180469,42,1012
30,218,26660,0.192555,46,1035
30,218,26701,0.177991,41,1052
30,218,26744,0.237073,43,1052
30,218,26784,0.224709,40,1022
30,218,26831,0.251146,47,1033
30,218,26878,0.237865,47,1046
30,218,26916,0.164237,38,1042
30,218,26960,0.16732,44,1003
30,218,27007,0.25363,47,1011
30,218,27053,0.141558,46,1057
30,218,27096,0.226706,43,1040
30,218,27140,0.243739,44,1043
30,218,27190,0.311992,50,1056
30,218,27235,0.280578,45,1023
30,218,27286,0.255803,51,1016
30,218,27328,0.205432,42,1055
30,218,27369,0.212157,41,1050
30,218,27412,0.205602,43,1040
30,218,27460,0.187542,48,1001
30,218,27506,0.223044,46,1033
30,218,27546,0.225381,40,1036
30,218,27591,0.199343,45,1008
30,218,27645,0.285758,54,1031
30,218,27693,0.265071,48,1006
30,218,27736,0.198682,43,1030
30,218,27778,0.201943,42,1058
30,218,27818,0.238197,40,1014
30,218,27856,0.176691,38,1040
30,218,27894,0.176742,38,1042
30,218,27933,0.15266,39,1017
30,218,27989,0.249041,56,1009
30,218,28030,0.147382,41,1017
30,218,28080,0.28102,50,1004
30,218,28120,0.168193,40,1060
30,218,28169,0.157799,49,1021
30,218,28214,0.241708,45,1038
30,218,28258,0.207352,44,1056
30,218,28311,0.216973,53,1016
30,218,28356,0.252131,45,1022
30,218,28399,0.253269,43,1014
30,218,28446,0.22035,47,1039
30,218,28490,0.177042,44,1030
30,218,28533,0.220655,43,1054
30,218,28584,0.225982,51,1050
30,218,28634,0.21915,50,1031
30,218,28679,0.191584,45,1026
30,218,28719,0.210584,40,1054
30,218,28765,0.206222,46,1028
30,218,28806,0.179797,41,1003
30,218,28847,0.221152,41,1042
30,218,28891,0.256459,44,1031
30,218,28940,0.19317,49,1041
30,218,28987,0.172502,47,1051
30,218,29027,0.201328,40,1001
30,218,29077,0.179934,50,1057
30,218,29115,0.188942,38,1034
30,218,29157,0.27377,42,1054
30,218,29205,0.257898,48,1055
30,218,29249,0.188051,44,1017
30,218,29288,0.167845,39,1060
30,218,29319,0.221784,31,1012
30,218,29360,0.198338,41,1037
30,218,29417,0.221985,57,1032
30,218,29461,0.291322,44,1028
30,218,29506,0.217862,45,1025
30,218,29551,0.212237,45,1038
30,218,29601,0.259215,50,1032
30,218,29641,0.192669,40,1060
30,218,29679,0.199687,38,1041
30,218,29717,0.179794,38,1034
30,218,29762,0.213654,45,1013
30,218,29807,0.272526,45,1048
30,218,29847,0.196337,40,1048
30,218,29889,0.245005,42,1003
30,218,29935,0.26823,46,1021
30,218,29982,0.21932,47,1023
30,218,30032,0.244981,50,1016
30,218,30075,0.168871,43,1057
30,218,30115,0.248612,40,1027
30,218,30161,0.228186,46,1014
30,218,30209,0.13071,48,1057
30,218,30244,0.167569,35,1060
30,218,30285,0.177451,41,1034
30,218,30326,0.128483,41,1047
30,218,30373,0.22112,47,1035
30,218,30418,0.279355,45,1058
30,218,30466,0.197609,48,1038
30,218,30500,0.241396,34,1019
30,218,30548,0.195267,48,1019
30,218,30593,0.20487,45,1016
30,218,30638,0.175636,45,1058
30,218,30683,0.210244,45,1007
30,218,30728,0.278162,45,1053
30,218,30769,0.236537,41,1050
30,218,30812,0.20021,43,1034
30,218,30863,0.223586,51,1049
30,218,30906,0.210809,43,1002
30,218,30947,0.155101,41,1019
30,218,30993,0.261926,46,1006
30,218,31038,0.155877,45,1013
30,218,31082,0.231918,44,1050
30,218,31119,0.207593,37,1057
30,218,31160,0.143096,41,1030
30,218,31207,0.23948,47,1020
30,218,31251,0.202045,44,1058
30,218,31291,0.246282,40,1004
30,218,31335,0.187137,44,1024
30,218,31374,0.114989,39,1022
30,218,31413,0.244858,39,1022
30,218,31455,0.141807,42,1008
30,218,31501,0.250515,46,1002
30,218,31544,0.205658,43,1025
30,218,31589,0.249282,45,1028
30,218,31636,0.166047,47,1056
30,218,31678,0.162799,42,1051
30,218,31723,0.280497,45,1049
30,218,31774,0.277016,51,1028
30,218,31815,0.184876,41,1012
30,218,31855,0.234967,40,1052
30,218,31895,0.215925,40,1043
30,218,31937,0.23331,42,1001
30,218,31984,0.197996,47,1004
30,218,32031,0.21681,47,1027
30,218,32078,0.200407,47,1058
30,218,32123,0.206364,45,1015
30,218,32165,0.23385,42,1015
30,218,32212,0.207168,47,1025
30,218,32256,0.184547,44,1014
30,218,32299,0.183539,43,1058
30,218,32337,0.181025,38,1011
30,218,32381,0.1645,44,1034
30,218,32422,0.181872,41,1013
30,218,32462,0.197834,40,1052
30,218,32495,0.254054,33,1028
30,218,32539,0.174318,44,1012
30,218,32586,0.203665,47,1051
30,218,32625,0.255853,39,1038
30,218,32670,0.285776,45,1056
30,218,32711,0.208867,41,1015
30,218,32753,0.19523,42,1036
30,218,32798,0.18813,45,1047
30,218,32837,0.190296,39,1056
30,218,32878,0.184987,41,1008
30,218,32926,0.265313,48,1036
30,218,32977,0.230783,51,1016
30,218,33025,0.23635,48,1028
30,218,33068,0.217586,43,1035
30,218,33117,0.247027,49,1036
30,218,33153,0.171451,36,1014
30,218,33190,0.199123,37,1015
30,218,33239,0.193129,49,1039
30,218,33281,0.258073,42,1016
30,218,33325,0.149351,44,1060
30,218,33368,0.19214,43,1027
30,218,33410,0.248893,42,1001
30,218,33456,0.189052,46,1037
30,218,33500,0.21266,44,1027
30,218,33546,0.205182,46,1016
30,218,33586,0.211595,40,1012
30,218,33627,0.2516,41,1007
30,218,33678,0.285246,51,1009
30,218,33721,0.215819,43,1023
30,218,33766,0.217071,45,1023
30,218,33813,0.202827,47,1052
30,218,33853,0.231486,40,1041
30,218,33895,0.197778,42,1037
30,218,33944,0.261358,49,1020
30,218,33989,0.214054,45,1029
30,218,34031,0.131689,42,1014
30,218,34079,0.191341,48,1001
30,218,34119,0.168917,40,1012
30,218,34174,0.203882,55,1040
30,218,34216,0.188041,42,1038
30,218,34258,0.234615,42,1043
30,218,34302,0.229854,44,1024
30,218,34350,0.185338,48,1005
30,218,34394,0.16296,44,1042
30,218,34441,0.232458,47,1001
30,218,34485,0.187012,44,1029
30,218,34530,0.158328,45,1019
30,218,34577,0.208932,47,1050
30,218,34620,0.182462,43,1025
30,218,34660,0.137176,40,1017
30,218,34702,0.202182,42,1012
30,218,34743,0.230776,41,1019
30,218,34790,0.266188,47,1035
30,218,34833,0.18108,43,1058
30,218,34887,0.30067,54,1009
30,218,34934,0.165596,47,1051
30,218,34974,0.17919,40,1013
30,218,35021,0.226376,47,1057
30,218,35075,0.275205,54,1059
30,218,35118,0.225955,43,1055
30,218,35168,0.181036,50,1021
30,218,35219,0.190107,51,1020
30,218,35263,0.200143,44,1042
30,218,35306,0.2415,43,1024
30,218,35357,0.284815,51,1020
30,218,35405,0.158223,48,1057
30,218,35453,0.238017,48,1021
30,218,35497,0.238308,44,1034
30,218,35545,0.253772,48,1054
30,218,35585,0.221179,40,1019
30,218,35630,0.224,45,1037
30,218,35673,0.22972,43,1015
30,218,35715,0.243091,42,1002
30,218,35754,0.196215,39,1014
30,218,35794,0.19947,40,1054
30,218,35831,0.225833,37,1013
30,218,35873,0.199401,42,1001
30,218,35918,0.266272,45,1002
30,218,35966,0.208324,48,1033
30,218,36010,0.135045,44,1046
30,218,36053,0.2567,43,1007
30,218,36097,0.207713,44,1041
30,218,36139,0.154111,42,1034
30,218,36185,0.231774,46,1002
30,218,36234,0.224149,49,1028
