Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros
default_nodes_T50_S8,50,Greedy,0.1993343407876819,0.12581943341128335,21,0.42,21,0.42,16,0.32,51.285714285714285,117.0,124.0,243.96092517013085,384.14558361772913,0.491856703972038,0.7744870637454216,117.96092517013085,114.18465844759828,232.14558361772913,26.0,258.14558361772913,2.277608394786075,0.22619047619047628,19.812994240838446,0.1147113701995468,0.0005810260772705078,False,,,,
default_nodes_T50_S8,50,Exact-HiGHS,0.22802421880131366,1.217220511116559e-16,22,0.44,22,0.44,17,0.34,51.04545454545455,114.0,121.0,255.00199300565833,404.0427569064635,0.5268636219125172,0.8347990845174866,123.00199300565835,121.0407639008052,244.04275690646355,28.0,272.0427569064635,2.0615528128088303,0.20454545454545459,11.97112780161481,0.0658186373238101,3.5940449237823486,True,0.0,17052.0,3076.0,45353.0
default_nodes_T50_S9,50,Greedy,0.20314872897793604,0.11289951745809128,20,0.4,20,0.4,14,0.28,49.4,97.0,114.0,254.69786244392014,413.5726995735142,0.5585479439559652,0.9069576745033207,134.69786244392014,132.8748371295941,267.5726995735142,26.0,293.5726995735142,1.5811388300841898,0.17500000000000004,7.72389602468514,0.040455887384154066,0.0005850791931152344,False,,,,
default_nodes_T50_S9,50,Exact-HiGHS,0.2290030644508626,0.0,20,0.4,20,0.4,17,0.34,46.1,105.0,120.0,238.2547825851531,382.5095651703062,0.4963641303857356,0.796894927438138,118.2547825851531,118.2547825851531,236.5095651703062,26.0,262.5095651703062,2.0,0.19999999999999996,22.556917900677295,0.1206212035375891,2.2086730003356934,True,0.0,16662.0,2978.0,44391.0
default_nodes_T50_S10,50,Greedy,0.19847277795507784,0.12857897826419906,19,0.38,19,0.38,14,0.28,47.63157894736842,99.0,115.0,238.0905978672717,388.0429919440163,0.5175882562331994,0.8435717216174268,124.09059786727168,123.95239407674458,248.04299194401625,26.0,274.04299194401625,1.299038105676658,0.14473684210526305,13.391847077944108,0.07591629779962772,0.0005180835723876953,False,,,,
default_nodes_T50_S10,50,Exact-HiGHS,0.227757620030483,1.2186453130268096e-16,20,0.4,20,0.4,16,0.32,45.1,95.0,110.0,234.43600477233335,372.91876813646024,0.532809101755303,0.8475426548555914,114.43600477233335,112.48276336412687,226.91876813646022,26.0,252.91876813646022,1.5811388300841898,0.17500000000000004,15.347944169470637,0.08743778044531525,4.7094337940216064,True,0.0,17859.0,3284.0,47370.0
default_nodes_T50_S11,50,Greedy,0.21845182751897327,0.13685331351868682,20,0.4,20,0.4,15,0.3,48.0,115.0,127.0,247.43233479372378,402.66149734842554,0.48707152518449565,0.7926407428118613,127.4323347937238,127.22916255470176,254.66149734842554,28.0,282.66149734842554,1.5811388300841898,0.17500000000000004,19.02608045883167,0.1017223444080928,0.0005660057067871094,False,,,,
default_nodes_T50_S11,50,Exact-HiGHS,0.2530877207088748,-2.1933561642491522e-16,22,0.44,22,0.44,18,0.36,47.36363636363637,120.0,132.0,252.31563215954498,402.5570822845599,0.47787051545368364,0.76241871644803,120.31563215954498,120.24145012501492,240.5570822845599,30.0,270.5570822845599,1.6583123951777,0.15909090909090917,20.108513994339436,0.11075259770781076,1.9462230205535889,True,0.0,18526.0,3364.0,49201.0
default_nodes_T50_S12,50,Greedy,0.21468883892323917,0.10115443311993123,20,0.4,20,0.4,15,0.3,46.5,107.0,114.0,227.36846527467804,360.6079403448641,0.4986150554269255,0.7908068867211933,107.36846527467806,107.23947507018609,214.60794034486415,26.0,240.60794034486415,2.0,0.19999999999999996,17.427485806788898,0.10364956605115272,0.0006210803985595703,False,,,,
default_nodes_T50_S12,50,Exact-HiGHS,0.23884952747604155,2.3241055495421073e-16,22,0.44,22,0.44,17,0.34,47.45454545454545,109.0,116.0,252.83346150652682,401.52871922252655,0.5448997015226871,0.8653636190140659,120.83346150652682,120.69525771599973,241.52871922252655,28.0,269.52871922252655,2.0615528128088303,0.20454545454545459,10.787275605436054,0.05988058465108148,2.809269905090332,True,0.0,18432.0,3416.0,48821.0
default_nodes_T50_S13,50,Greedy,0.21865482137031333,0.09149614737723594,21,0.42,21,0.42,15,0.3,49.42857142857143,113.0,120.0,255.53261252449266,412.93623484449336,0.5323596094260263,0.8602838225926945,129.53261252449266,129.4036223200007,258.93623484449336,28.0,286.93623484449336,1.7853571071357126,0.1785714285714286,9.292427941106522,0.047828765173318466,0.0006079673767089844,False,,,,
default_nodes_T50_S13,50,Exact-HiGHS,0.2406757227711008,-2.306470739637199e-16,22,0.44,22,0.44,17,0.34,50.04545454545455,120.0,132.0,249.5942666738477,395.1885333476954,0.4727164141550146,0.7484631313403322,117.59426667384771,117.59426667384773,235.18853334769545,28.0,263.18853334769545,2.5,0.2272727272727273,28.273770420328635,0.14765809279727704,4.477174997329712,True,0.0,18637.0,3455.0,49359.0
default_nodes_T50_S14,50,Greedy,0.20063835837850658,0.11414715733320364,20,0.4,20,0.4,15,0.3,49.35,115.0,130.0,259.6172352598136,425.273241414774,0.49926391396118,0.8178331565668732,139.61723525981355,137.6560061549604,277.27324141477396,28.0,305.27324141477396,1.8708286933869707,0.19999999999999996,12.628936639813922,0.06381411366458134,0.0005588531494140625,False,,,,
default_nodes_T50_S14,50,Exact-HiGHS,0.22649174751700205,0.0,20,0.4,20,0.4,15,0.3,47.4,119.0,126.0,247.87606541090955,403.7521308218191,0.491817590101011,0.8010954976623395,127.87606541090955,127.87606541090953,255.7521308218191,28.0,283.7521308218191,1.5811388300841898,0.17500000000000004,20.95214251389555,0.11305684569006647,2.2856321334838867,True,0.0,17738.0,3275.0,47015.0
default_nodes_T50_S15,50,Greedy,0.19423953007053701,0.1209921410527525,19,0.38,19,0.38,12,0.24,51.0,115.0,122.0,245.69432853774853,393.13783633637854,0.5034719847085011,0.8056103203614314,131.69432853774853,119.44350779863004,251.13783633637857,28.0,279.13783633637854,1.299038105676658,0.14473684210526305,17.372803030320803,0.09638878177238164,0.0005629062652587891,False,,,,
default_nodes_T50_S15,50,Exact-HiGHS,0.22097587421251236,1.2560455169389379e-15,19,0.38,19,0.38,15,0.3,46.1578947368421,104.0,124.0,242.95618425210372,397.7741647136803,0.4898310166373059,0.8019640417614522,128.95618425210372,128.8179804615766,257.7741647136803,26.0,283.7741647136803,1.299038105676658,0.14473684210526305,19.8409039286034,0.11061985323886225,3.0903549194335938,True,0.0,15355.0,2929.0,40556.0
default_nodes_T50_S16,50,Greedy,0.20702541912751318,0.07205064124827626,19,0.38,19,0.38,15,0.3,46.73684210526316,97.0,117.0,243.12242888473378,393.48299248955004,0.5194923694118243,0.840775624977671,129.12242888473378,126.36056360481626,255.48299248955004,24.0,279.48299248955004,1.7853571071357126,0.19736842105263164,16.229812366299715,0.0891976429682304,0.0005300045013427734,False,,,,
default_nodes_T50_S16,50,Exact-HiGHS,0.22309991076022026,0.0,21,0.42,21,0.42,16,0.32,50.666666666666664,115.0,127.0,252.02591149596887,403.8113766074441,0.4961139990078127,0.794904284660323,126.02591149596887,123.78546511147522,249.8113766074441,28.0,277.8113766074441,2.277608394786075,0.22619047619047628,21.452078479673037,0.11520008238572266,4.724869728088379,True,0.0,17218.0,3153.0,45695.0
default_nodes_T50_S17,50,Greedy,0.23227723162012318,0.051076622247576565,21,0.42,21,0.42,16,0.32,46.19047619047619,101.0,114.0,244.47092278874067,390.81285537298936,0.5361204447121506,0.857045735467082,118.47092278874068,118.34193258424872,236.81285537298942,28.0,264.8128553729894,1.7853571071357126,0.1785714285714286,10.313683223645647,0.058636243416795075,0.0005638599395751953,False,,,,
default_nodes_T50_S17,50,Exact-HiGHS,0.24477975468397048,1.3606799623504875e-15,21,0.42,21,0.42,17,0.34,45.23809523809524,98.0,114.0,247.1242313541914,392.3512553595267,0.541939103846911,0.8604194196480849,121.12423135419142,119.22702400533531,240.35125535952673,26.0,266.3512553595267,1.7853571071357126,0.1785714285714286,10.477947317433022,0.05918823971079057,4.5057289600372314,True,0.0,17968.0,3222.0,47814.0
default_nodes_T50_S18,50,Greedy,0.20223773447630378,0.1218057010914778,19,0.38,19,0.38,14,0.28,48.63157894736842,109.0,117.0,244.59841610607742,401.10538701342125,0.5226461882608492,0.8570627927637207,130.59841610607742,128.50697090734386,259.10538701342125,28.0,287.10538701342125,1.479019945774904,0.17105263157894735,14.673482616381538,0.07742553307955813,0.0005350112915039062,False,,,,
default_nodes_T50_S18,50,Exact-HiGHS,0.23028814321347582,1.2052542188374696e-16,20,0.4,20,0.4,16,0.32,45.45,95.0,104.0,232.03658437995318,369.6899536550096,0.557780250913349,0.8886777732091578,112.0365843799532,111.6533692750564,223.68995365500962,26.0,249.68995365500962,1.5811388300841898,0.17500000000000004,12.34891801117518,0.065137604171988,3.3523271083831787,True,0.0,18698.0,3449.0,49550.0
default_nodes_T50_S19,50,Greedy,0.19439466612879072,0.13810651043509048,19,0.38,19,0.38,13,0.26,49.421052631578945,99.0,115.0,247.32207399048792,406.50594419044876,0.5376566825880172,0.8837085743270625,133.32207399048792,133.18387019996084,266.50594419044876,26.0,292.50594419044876,1.299038105676658,0.14473684210526305,7.1856079164123035,0.037743351353756394,0.0005121231079101562,False,,,,
default_nodes_T50_S19,50,Exact-HiGHS,0.22554372260883726,0.0,18,0.36,18,0.36,15,0.3,42.05555555555556,94.0,110.0,223.60567194447958,361.25810248075265,0.5081947089647263,0.8210411420017106,115.60567194447958,113.65243053627309,229.25810248075265,24.0,253.25810248075265,1.5,0.16666666666666674,17.25296988643061,0.0979939521007509,2.159072160720825,True,0.0,13628.0,2521.0,36182.0
default_nodes_T50_S20,50,Greedy,0.20125104043039038,0.13979823012882206,20,0.4,20,0.4,15,0.3,50.25,115.0,122.0,240.36015524980502,378.5984799649835,0.4925413017414037,0.775816557305294,120.360155249805,108.23832471517845,228.59847996498345,30.0,258.5984799649834,1.5811388300841898,0.17500000000000004,21.150521152236685,0.11729759986834276,0.0005629062652587891,False,,,,
default_nodes_T50_S20,50,Exact-HiGHS,0.23395794740172332,1.1863489111558372e-16,23,0.46,23,0.46,16,0.32,50.65217391304348,113.0,121.0,251.41452467364195,394.4713819160469,0.5194514972595908,0.8150235163554688,113.41452467364196,113.05685724240496,226.47138191604694,30.0,256.47138191604694,2.277608394786075,0.2065217391304348,20.49717311694369,0.11068337598264155,5.105306148529053,True,0.0,19671.0,3587.0,52188.0
default_nodes_T50_S21,50,Greedy,0.20765240981971747,0.11526064448574082,21,0.42,21,0.42,15,0.3,49.76190476190476,109.0,116.0,247.3465069060397,396.6930138120794,0.5330743683319821,0.8549418401122402,121.3465069060397,121.3465069060397,242.6930138120794,28.0,270.6930138120794,1.7853571071357126,0.1785714285714286,16.318154936959107,0.07913335794479459,0.0005919933319091797,False,,,,
