Scenario,Method,Helo ID,Task ID,Node,Flight Time,Service Time,Total Task Time,Completion Time,Benefit,Remaining Load,Remaining Medical,Remaining Personnel,Status
default_nodes_T20_S1,Greedy,3,16,C,13.552618543578768,6.0,19.552618543578767,57.0,0.012227808598456605,350,2,2,Task Executed
default_nodes_T20_S1,Greedy,2,Idle,Base,12.5,2.0,14.5,54.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Greedy,4,19,D,16.770509831248425,6.0,22.770509831248425,69.0,0.004652243015374656,100,3,0,Task Executed
default_nodes_T20_S1,Greedy,1,6,C,0.0,6.0,6.0,60.0,0.0015595606290644236,0,0,0,Task Executed
default_nodes_T20_S1,Greedy,3,20,D,6.0609152673132645,6.0,12.060915267313264,70.0,0.0038601180134472126,200,1,1,Task Executed
default_nodes_T20_S1,Greedy,1,Idle,Base,12.649110640673518,2.0,14.649110640673518,75.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Greedy,4,Idle,Base,16.770509831248425,2.0,18.770509831248425,88.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Greedy,3,Idle,Base,19.1662969499982,2.0,21.1662969499982,92.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Greedy,1,14,B,10.0,6.0,16.0,91.0,6.847284842442812e-05,400,0,3,Task Executed
default_nodes_T20_S1,Greedy,1,Idle,Base,10.0,2.0,12.0,103.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Greedy,3,18,D,19.1662969499982,6.0,25.1662969499982,118.0,8.838467767432179e-07,400,0,3,Task Executed
default_nodes_T20_S1,Greedy,3,Idle,Base,19.1662969499982,2.0,21.1662969499982,140.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Exact-HiGHS,4,2,A,4.192627457812106,6.0,10.192627457812106,11.0,0.05333333333333334,200,2,1,Task Executed
default_nodes_T20_S1,Exact-HiGHS,2,10,A,5.5901699437494745,6.0,11.590169943749475,12.0,0.05333333333333334,200,2,1,Task Executed
default_nodes_T20_S1,Exact-HiGHS,3,8,B,10.714285714285714,6.0,16.714285714285715,17.0,0.05333333333333334,350,2,2,Task Executed
default_nodes_T20_S1,Exact-HiGHS,4,Idle,Base,4.192627457812106,2.0,6.192627457812106,18.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Exact-HiGHS,1,5,C,12.649110640673518,6.0,18.64911064067352,19.0,0.05333333333333334,350,2,2,Task Executed
default_nodes_T20_S1,Exact-HiGHS,2,Idle,Base,5.5901699437494745,2.0,7.5901699437494745,20.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Exact-HiGHS,3,13,B,0.0,6.0,6.0,23.0,0.05333333333333334,200,1,1,Task Executed
default_nodes_T20_S1,Exact-HiGHS,1,20,D,5.656854249492381,6.0,11.65685424949238,31.0,0.04782816578063017,200,1,1,Task Executed
default_nodes_T20_S1,Exact-HiGHS,3,16,C,4.79157423749955,6.0,10.79157423749955,34.0,0.04419201862395617,50,0,0,Task Executed
default_nodes_T20_S1,Exact-HiGHS,4,7,B,9.375,6.0,15.375,34.0,0.03743807420461399,100,3,0,Task Executed
default_nodes_T20_S1,Exact-HiGHS,1,17,D,0.0,6.0,6.0,37.0,0.03997030384346571,50,0,0,Task Executed
default_nodes_T20_S1,Exact-HiGHS,2,12,B,12.5,6.0,18.5,39.0,0.03314401396796713,300,3,0,Task Executed
default_nodes_T20_S1,Exact-HiGHS,4,Idle,Base,9.375,2.0,11.375,46.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Exact-HiGHS,3,Idle,Base,13.552618543578768,2.0,15.552618543578768,50.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Exact-HiGHS,2,Idle,Base,12.5,2.0,14.5,54.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Exact-HiGHS,1,Idle,Base,17.88854381999832,2.0,19.88854381999832,57.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Exact-HiGHS,4,15,C,11.858541225631424,6.0,17.858541225631424,64.0,0.007461608161259609,100,3,0,Task Executed
default_nodes_T20_S1,Exact-HiGHS,1,14,B,10.0,6.0,16.0,73.0,0.0004314099081762369,400,0,3,Task Executed
default_nodes_T20_S1,Exact-HiGHS,3,19,D,19.1662969499982,6.0,25.1662969499982,76.0,0.002122437633049143,100,3,0,Task Executed
default_nodes_T20_S1,Exact-HiGHS,4,Idle,Base,11.858541225631424,2.0,13.858541225631424,78.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Exact-HiGHS,3,18,D,0.0,6.0,6.0,82.0,0.0001738906210421147,0,0,0,Task Executed
default_nodes_T20_S1,Exact-HiGHS,1,Idle,Base,10.0,2.0,12.0,85.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Exact-HiGHS,1,6,C,12.649110640673518,6.0,18.64911064067352,104.0,1.57762236144857e-05,400,0,3,Task Executed
default_nodes_T20_S1,Exact-HiGHS,3,Idle,Base,19.1662969499982,2.0,21.1662969499982,104.0,0.0,500,3,3,Idle
default_nodes_T20_S1,Exact-HiGHS,1,Idle,Base,12.649110640673518,2.0,14.649110640673518,119.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Greedy,1,11,A,4.47213595499958,6.0,10.47213595499958,11.0,0.05333333333333334,400,0,3,Task Executed
default_nodes_T20_S2,Greedy,2,7,A,5.5901699437494745,6.0,11.590169943749475,12.0,0.04,100,3,0,Task Executed
default_nodes_T20_S2,Greedy,3,20,A,4.79157423749955,6.0,10.79157423749955,11.0,0.05333333333333334,350,2,2,Task Executed
default_nodes_T20_S2,Greedy,4,10,D,16.770509831248425,6.0,22.770509831248425,23.0,0.0438562499517458,200,2,1,Task Executed
default_nodes_T20_S2,Greedy,1,19,A,0.0,6.0,6.0,17.0,0.04,0,0,0,Task Executed
default_nodes_T20_S2,Greedy,3,5,B,6.0609152673132645,6.0,12.060915267313264,24.0,0.05333333333333334,200,1,1,Task Executed
default_nodes_T20_S2,Greedy,2,Idle,Base,5.5901699437494745,2.0,7.5901699437494745,20.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Greedy,1,Idle,Base,4.47213595499958,2.0,6.47213595499958,24.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Greedy,2,15,B,12.5,6.0,18.5,39.0,0.03507507516453775,100,3,0,Task Executed
default_nodes_T20_S2,Greedy,4,Idle,Base,16.770509831248425,2.0,18.770509831248425,42.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Greedy,1,16,C,12.649110640673518,6.0,18.64911064067352,43.0,0.035985077752865045,350,2,2,Task Executed
default_nodes_T20_S2,Greedy,3,13,C,4.79157423749955,6.0,10.79157423749955,35.0,0.041448716798635266,50,0,0,Task Executed
default_nodes_T20_S2,Greedy,3,Idle,Base,13.552618543578768,2.0,15.552618543578768,51.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Greedy,2,Idle,Base,12.5,2.0,14.5,54.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Greedy,4,12,B,9.375,6.0,15.375,58.0,0.012547704182334944,300,3,0,Task Executed
default_nodes_T20_S2,Greedy,1,8,D,5.656854249492381,6.0,11.65685424949238,55.0,0.014268698011100034,200,1,1,Task Executed
default_nodes_T20_S2,Greedy,3,4,B,10.714285714285714,6.0,16.714285714285715,68.0,0.0039607543939370726,300,3,0,Task Executed
default_nodes_T20_S2,Greedy,1,Idle,Base,17.88854381999832,2.0,19.88854381999832,75.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Greedy,4,Idle,Base,9.375,2.0,11.375,70.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Greedy,3,6,B,0.0,6.0,6.0,74.0,0.0003490193651990031,200,0,0,Task Executed
default_nodes_T20_S2,Greedy,3,Idle,Base,10.714285714285714,2.0,12.714285714285714,87.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Greedy,1,18,C,12.649110640673518,6.0,18.64911064067352,94.0,5.127787988668767e-05,400,0,3,Task Executed
default_nodes_T20_S2,Greedy,3,14,C,13.552618543578768,6.0,19.552618543578767,107.0,7.582115310162789e-06,400,0,3,Task Executed
default_nodes_T20_S2,Greedy,1,Idle,Base,12.649110640673518,2.0,14.649110640673518,109.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Greedy,3,Idle,Base,13.552618543578768,2.0,15.552618543578768,123.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,3,11,A,4.79157423749955,6.0,10.79157423749955,11.0,0.05333333333333334,400,0,3,Task Executed
default_nodes_T20_S2,Exact-HiGHS,4,7,A,4.192627457812106,6.0,10.192627457812106,11.0,0.04,100,3,0,Task Executed
default_nodes_T20_S2,Exact-HiGHS,2,19,A,5.5901699437494745,6.0,11.590169943749475,12.0,0.04,100,3,0,Task Executed
default_nodes_T20_S2,Exact-HiGHS,3,Idle,Base,4.79157423749955,2.0,6.79157423749955,18.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,4,Idle,Base,4.192627457812106,2.0,6.192627457812106,18.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,1,13,C,12.649110640673518,6.0,18.64911064067352,19.0,0.05333333333333334,350,2,2,Task Executed
default_nodes_T20_S2,Exact-HiGHS,2,Idle,Base,5.5901699437494745,2.0,7.5901699437494745,20.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,3,20,A,4.79157423749955,6.0,10.79157423749955,29.0,0.04782510026442693,350,2,2,Task Executed
default_nodes_T20_S2,Exact-HiGHS,1,17,D,5.656854249492381,6.0,11.65685424949238,31.0,0.04872600092234128,200,1,1,Task Executed
default_nodes_T20_S2,Exact-HiGHS,4,15,B,9.375,6.0,15.375,34.0,0.04,100,3,0,Task Executed
default_nodes_T20_S2,Exact-HiGHS,1,8,D,0.0,6.0,6.0,37.0,0.04036253643464446,50,0,0,Task Executed
default_nodes_T20_S2,Exact-HiGHS,2,12,B,12.5,6.0,18.5,39.0,0.0346243365897822,300,3,0,Task Executed
default_nodes_T20_S2,Exact-HiGHS,3,5,B,6.0609152673132645,6.0,12.060915267313264,42.0,0.03879186269567541,200,1,1,Task Executed
default_nodes_T20_S2,Exact-HiGHS,4,Idle,Base,9.375,2.0,11.375,46.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,3,16,C,4.79157423749955,6.0,10.79157423749955,53.0,0.02135051626482694,50,0,0,Task Executed
default_nodes_T20_S2,Exact-HiGHS,2,Idle,Base,12.5,2.0,14.5,54.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,1,Idle,Base,17.88854381999832,2.0,19.88854381999832,57.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,4,4,B,9.375,6.0,15.375,62.0,0.008383271221604583,300,3,0,Task Executed
default_nodes_T20_S2,Exact-HiGHS,3,Idle,Base,13.552618543578768,2.0,15.552618543578768,69.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,1,6,B,10.0,6.0,16.0,73.0,0.00038629408963964995,400,0,3,Task Executed
default_nodes_T20_S2,Exact-HiGHS,4,Idle,Base,9.375,2.0,11.375,74.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,1,Idle,Base,10.0,2.0,12.0,85.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,3,18,C,13.552618543578768,6.0,19.552618543578767,89.0,8.605598479510355e-05,400,0,3,Task Executed
default_nodes_T20_S2,Exact-HiGHS,1,14,C,12.649110640673518,6.0,18.64911064067352,104.0,1.1377309943033962e-05,400,0,3,Task Executed
default_nodes_T20_S2,Exact-HiGHS,3,Idle,Base,13.552618543578768,2.0,15.552618543578768,105.0,0.0,500,3,3,Idle
default_nodes_T20_S2,Exact-HiGHS,1,Idle,Base,12.649110640673518,2.0,14.649110640673518,119.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Greedy,1,10,A,4.47213595499958,6.0,10.47213595499958,11.0,0.05333333333333334,200,2,1,Task Executed
default_nodes_T20_S3,Greedy,2,2,B,12.5,6.0,18.5,19.0,0.046799700709620126,200,2,1,Task Executed
default_nodes_T20_S3,Greedy,3,14,A,4.79157423749955,6.0,10.79157423749955,11.0,0.05333333333333334,400,0,3,Task Executed
default_nodes_T20_S3,Greedy,4,4,A,4.192627457812106,6.0,10.192627457812106,11.0,0.04,300,3,0,Task Executed
default_nodes_T20_S3,Greedy,1,16,A,0.0,6.0,6.0,17.0,0.05333333333333334,50,1,0,Task Executed
default_nodes_T20_S3,Greedy,3,12,B,6.0609152673132645,6.0,12.060915267313264,24.0,0.04,200,0,0,Task Executed
default_nodes_T20_S3,Greedy,4,Idle,Base,4.192627457812106,2.0,6.192627457812106,18.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Greedy,1,Idle,Base,4.47213595499958,2.0,6.47213595499958,24.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Greedy,4,7,C,11.858541225631424,6.0,17.858541225631424,36.0,0.03942722499874258,100,3,0,Task Executed
default_nodes_T20_S3,Greedy,2,Idle,Base,12.5,2.0,14.5,34.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Greedy,1,15,C,12.649110640673518,6.0,18.64911064067352,43.0,0.034103300630611164,100,3,0,Task Executed
default_nodes_T20_S3,Greedy,3,Idle,Base,10.714285714285714,2.0,12.714285714285714,37.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Greedy,2,19,C,15.811388300841896,6.0,21.811388300841898,56.0,0.013148988691274188,100,3,0,Task Executed
default_nodes_T20_S3,Greedy,4,Idle,Base,11.858541225631424,2.0,13.858541225631424,50.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Greedy,3,8,B,10.714285714285714,6.0,16.714285714285715,54.0,0.013119187530637545,350,2,2,Task Executed
default_nodes_T20_S3,Greedy,1,18,B,4.47213595499958,6.0,10.47213595499958,54.0,0.0033554215211983695,0,0,0,Task Executed
default_nodes_T20_S3,Greedy,1,Idle,Base,10.0,2.0,12.0,66.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Greedy,3,20,D,8.835226340609273,6.0,14.835226340609273,69.0,0.0048404186160364675,200,1,1,Task Executed
default_nodes_T20_S3,Greedy,2,Idle,Base,15.811388300841896,2.0,17.811388300841898,74.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Greedy,1,6,B,10.0,6.0,16.0,82.0,0.0001031604351465302,400,0,3,Task Executed
default_nodes_T20_S3,Greedy,3,Idle,Base,19.1662969499982,2.0,21.1662969499982,91.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Greedy,1,Idle,Base,10.0,2.0,12.0,94.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,3,16,A,4.79157423749955,6.0,10.79157423749955,11.0,0.05333333333333334,350,2,2,Task Executed
default_nodes_T20_S3,Exact-HiGHS,2,10,A,5.5901699437494745,6.0,11.590169943749475,12.0,0.05333333333333334,200,2,1,Task Executed
default_nodes_T20_S3,Exact-HiGHS,4,2,B,9.375,6.0,15.375,16.0,0.04968795550598698,200,2,1,Task Executed
default_nodes_T20_S3,Exact-HiGHS,2,Idle,Base,5.5901699437494745,2.0,7.5901699437494745,20.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,1,13,D,17.88854381999832,6.0,23.88854381999832,24.0,0.05333333333333334,350,2,2,Task Executed
default_nodes_T20_S3,Exact-HiGHS,3,8,B,6.0609152673132645,6.0,12.060915267313264,24.0,0.051310729304725085,200,1,1,Task Executed
default_nodes_T20_S3,Exact-HiGHS,4,Idle,Base,9.375,2.0,11.375,28.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,1,20,D,0.0,6.0,6.0,30.0,0.05239411883740175,200,1,1,Task Executed
default_nodes_T20_S3,Exact-HiGHS,2,4,A,5.5901699437494745,6.0,11.590169943749475,32.0,0.03827121567012848,300,3,0,Task Executed
default_nodes_T20_S3,Exact-HiGHS,3,17,C,4.79157423749955,6.0,10.79157423749955,35.0,0.042060969293666255,50,0,0,Task Executed
default_nodes_T20_S3,Exact-HiGHS,1,5,D,0.0,6.0,6.0,36.0,0.045710453123029106,50,0,0,Task Executed
default_nodes_T20_S3,Exact-HiGHS,2,Idle,Base,5.5901699437494745,2.0,7.5901699437494745,40.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,4,12,B,9.375,6.0,15.375,44.0,0.02895806412756599,300,3,0,Task Executed
default_nodes_T20_S3,Exact-HiGHS,3,Idle,Base,13.552618543578768,2.0,15.552618543578768,51.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,1,Idle,Base,17.88854381999832,2.0,19.88854381999832,56.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,4,Idle,Base,9.375,2.0,11.375,56.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,2,15,C,15.811388300841896,6.0,21.811388300841898,62.0,0.012567503876148255,100,3,0,Task Executed
default_nodes_T20_S3,Exact-HiGHS,1,14,A,4.47213595499958,6.0,10.47213595499958,67.0,0.0009545635425602156,400,0,3,Task Executed
default_nodes_T20_S3,Exact-HiGHS,3,7,C,13.552618543578768,6.0,19.552618543578767,71.0,0.0055905516773224395,100,3,0,Task Executed
default_nodes_T20_S3,Exact-HiGHS,1,Idle,Base,4.47213595499958,2.0,6.47213595499958,74.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,4,19,C,11.858541225631424,6.0,17.858541225631424,74.0,0.0027228795071226604,100,3,0,Task Executed
default_nodes_T20_S3,Exact-HiGHS,2,Idle,Base,15.811388300841896,2.0,17.811388300841898,80.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,3,18,B,4.79157423749955,6.0,10.79157423749955,82.0,0.00021349097385738435,0,0,0,Task Executed
default_nodes_T20_S3,Exact-HiGHS,4,Idle,Base,11.858541225631424,2.0,13.858541225631424,88.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,1,6,B,10.0,6.0,16.0,90.0,4.3721877509863855e-05,400,0,3,Task Executed
default_nodes_T20_S3,Exact-HiGHS,3,Idle,Base,10.714285714285714,2.0,12.714285714285714,95.0,0.0,500,3,3,Idle
default_nodes_T20_S3,Exact-HiGHS,1,Idle,Base,10.0,2.0,12.0,102.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Greedy,1,1,A,4.47213595499958,6.0,10.47213595499958,11.0,0.05333333333333334,300,1,2,Task Executed
default_nodes_T20_S4,Greedy,2,2,B,12.5,6.0,18.5,19.0,0.05333333333333334,200,2,1,Task Executed
default_nodes_T20_S4,Greedy,3,3,A,4.79157423749955,6.0,10.79157423749955,11.0,0.05333333333333334,400,0,3,Task Executed
default_nodes_T20_S4,Greedy,4,10,D,16.770509831248425,6.0,22.770509831248425,23.0,0.044984913438690044,200,2,1,Task Executed
default_nodes_T20_S4,Greedy,1,8,A,0.0,6.0,6.0,17.0,0.05333333333333334,150,0,1,Task Executed
default_nodes_T20_S4,Greedy,3,4,B,6.0609152673132645,6.0,12.060915267313264,24.0,0.04,200,0,0,Task Executed
default_nodes_T20_S4,Greedy,1,Idle,Base,4.47213595499958,2.0,6.47213595499958,24.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Greedy,2,Idle,Base,12.5,2.0,14.5,34.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Greedy,4,Idle,Base,16.770509831248425,2.0,18.770509831248425,42.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Greedy,1,13,B,10.0,6.0,16.0,40.0,0.04072119994424067,350,2,2,Task Executed
default_nodes_T20_S4,Greedy,3,Idle,Base,10.714285714285714,2.0,12.714285714285714,37.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Greedy,2,19,B,12.5,6.0,18.5,53.0,0.013171543475841456,100,3,0,Task Executed
default_nodes_T20_S4,Greedy,3,9,A,4.79157423749955,6.0,10.79157423749955,48.0,0.018740385911850847,300,1,2,Task Executed
default_nodes_T20_S4,Greedy,1,16,B,0.0,6.0,6.0,46.0,0.025323509666527258,200,1,1,Task Executed
default_nodes_T20_S4,Greedy,4,15,D,16.770509831248425,6.0,22.770509831248425,65.0,0.010476248440028035,100,3,0,Task Executed
default_nodes_T20_S4,Greedy,1,20,C,4.47213595499958,6.0,10.47213595499958,57.0,0.00965321421083215,50,0,0,Task Executed
default_nodes_T20_S4,Greedy,3,Idle,Base,4.79157423749955,2.0,6.79157423749955,55.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Greedy,2,Idle,Base,12.5,2.0,14.5,68.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Greedy,3,7,B,10.714285714285714,6.0,16.714285714285715,72.0,0.0017966127035657017,100,3,0,Task Executed
default_nodes_T20_S4,Greedy,1,Idle,Base,12.649110640673518,2.0,14.649110640673518,72.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Greedy,4,Idle,Base,16.770509831248425,2.0,18.770509831248425,84.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Greedy,1,6,C,12.649110640673518,6.0,18.64911064067352,91.0,0.00010854664493704181,400,0,3,Task Executed
default_nodes_T20_S4,Greedy,3,14,D,8.835226340609273,6.0,14.835226340609273,87.0,0.0001105056355562236,0,0,0,Task Executed
default_nodes_T20_S4,Greedy,3,Idle,Base,19.1662969499982,2.0,21.1662969499982,109.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Greedy,1,Idle,Base,12.649110640673518,2.0,14.649110640673518,106.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,3,9,A,4.79157423749955,6.0,10.79157423749955,11.0,0.05333333333333334,300,1,2,Task Executed
default_nodes_T20_S4,Exact-HiGHS,1,16,B,10.0,6.0,16.0,16.0,0.05333333333333334,350,2,2,Task Executed
default_nodes_T20_S4,Exact-HiGHS,4,2,B,9.375,6.0,15.375,16.0,0.05333333333333334,200,2,1,Task Executed
default_nodes_T20_S4,Exact-HiGHS,3,8,A,0.0,6.0,6.0,17.0,0.05333333333333334,150,0,1,Task Executed
default_nodes_T20_S4,Exact-HiGHS,2,4,B,12.5,6.0,18.5,19.0,0.04,300,3,0,Task Executed
default_nodes_T20_S4,Exact-HiGHS,3,Idle,Base,4.79157423749955,2.0,6.79157423749955,24.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,1,17,C,4.47213595499958,6.0,10.47213595499958,27.0,0.05333333333333334,200,1,1,Task Executed
default_nodes_T20_S4,Exact-HiGHS,4,Idle,Base,9.375,2.0,11.375,28.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,1,20,C,0.0,6.0,6.0,33.0,0.04294670887822625,50,0,0,Task Executed
default_nodes_T20_S4,Exact-HiGHS,2,Idle,Base,12.5,2.0,14.5,34.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,3,1,A,4.79157423749955,6.0,10.79157423749955,35.0,0.042060969293666255,300,1,2,Task Executed
default_nodes_T20_S4,Exact-HiGHS,4,12,C,11.858541225631424,6.0,17.858541225631424,46.0,0.024735182138135203,300,3,0,Task Executed
default_nodes_T20_S4,Exact-HiGHS,1,Idle,Base,12.649110640673518,2.0,14.649110640673518,48.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,3,13,B,6.0609152673132645,6.0,12.060915267313264,48.0,0.028330907716305954,150,0,1,Task Executed
default_nodes_T20_S4,Exact-HiGHS,2,19,B,12.5,6.0,18.5,53.0,0.013171543475841456,100,3,0,Task Executed
default_nodes_T20_S4,Exact-HiGHS,4,Idle,Base,11.858541225631424,2.0,13.858541225631424,60.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,3,Idle,Base,10.714285714285714,2.0,12.714285714285714,61.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,2,Idle,Base,12.5,2.0,14.5,68.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,1,15,D,17.88854381999832,6.0,23.88854381999832,72.0,0.005757780601798225,100,3,0,Task Executed
default_nodes_T20_S4,Exact-HiGHS,4,7,B,9.375,6.0,15.375,76.0,0.0009691337896480287,100,3,0,Task Executed
default_nodes_T20_S4,Exact-HiGHS,1,14,D,0.0,6.0,6.0,78.0,0.00028381405422181916,0,0,0,Task Executed
default_nodes_T20_S4,Exact-HiGHS,3,6,C,13.552618543578768,6.0,19.552618543578767,81.0,0.0003124671025316942,400,0,3,Task Executed
default_nodes_T20_S4,Exact-HiGHS,4,Idle,Base,9.375,2.0,11.375,88.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,3,Idle,Base,13.552618543578768,2.0,15.552618543578768,97.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,1,Idle,Base,17.88854381999832,2.0,19.88854381999832,98.0,0.0,500,3,3,Idle
default_nodes_T20_S4,Exact-HiGHS,1,18,D,17.88854381999832,6.0,23.88854381999832,122.0,6.275571273581841e-07,400,0,3,Task Executed
default_nodes_T20_S4,Exact-HiGHS,1,Idle,Base,17.88854381999832,2.0,19.88854381999832,142.0,0.0,500,3,3,Idle
default_nodes_T20_S5,Greedy,1,1,A,4.47213595499958,6.0,10.47213595499958,11.0,0.05333333333333334,300,1,2,Task Executed
default_nodes_T20_S5,Greedy,2,10,B,12.5,6.0,18.5,19.0,0.05333333333333334,200,2,1,Task Executed
default_nodes_T20_S5,Greedy,3,5,A,4.79157423749955,6.0,10.79157423749955,11.0,0.05333333333333334,350,2,2,Task Executed
default_nodes_T20_S5,Greedy,4,2,D,16.770509831248425,6.0,22.770509831248425,23.0,0.0402955567098269,200,2,1,Task Executed
default_nodes_T20_S5,Greedy,1,17,A,0.0,6.0,6.0,17.0,0.05333333333333334,150,0,1,Task Executed
