Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros,Solver Message
default_nodes_T20_S6,20,Greedy,0.4627524346155274,0.11287080428104061,15,0.75,15,0.75,12,0.6,41.46666666666667,88.0,104.0,203.10312865880275,332.21445468362924,0.4882286746605835,0.7985924391433395,113.10312865880275,109.11132602482651,222.21445468362924,20.0,242.21445468362924,0.82915619758885,0.1166666666666667,12.133913918203753,0.07951692652602294,0.0003249645233154297,False,,,,,
default_nodes_T20_S6,20,Exact-HiGHS,0.5216291345709766,2.128376179636284e-16,14,0.7,14,0.7,12,0.6,40.57142857142857,91.0,104.0,204.6532641784841,343.53026163443565,0.4919549619675099,0.8257938981597011,120.65326417848412,116.87699745595155,237.53026163443567,22.0,259.53026163443565,0.8660254037844386,0.1071428571428572,16.838417952142965,0.10287458872654032,0.7169127464294434,True,0.0,4470.0,2223.0,11211.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S7,20,Greedy,0.5144777590657458,0.23510167614607153,15,0.75,15,0.75,13,0.65,34.53333333333333,77.0,91.0,190.01763771929984,296.79826708489713,0.5220264772508237,0.8153798546288383,100.01763771929984,92.78062936559729,192.79826708489713,14.0,206.79826708489713,0.4330127018922193,0.050000000000000044,10.901026791332406,0.07863723388583677,0.0002949237823486328,False,,,,,
default_nodes_T20_S7,20,Exact-HiGHS,0.6726093429954945,0.0,18,0.9,18,0.9,17,0.85,34.111111111111114,68.0,86.0,189.57225105782928,288.75316986237647,0.5510821251681084,0.8393987495999315,81.57225105782928,81.18091880454718,162.75316986237647,18.0,180.75316986237647,0.5,0.05555555555555558,9.004460195362876,0.06970112969521836,14.966898918151855,True,0.0,57261.0,15597.0,156210.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S8,20,Greedy,0.42300955955040637,0.19286806840723975,13,0.65,13,0.65,11,0.55,45.23076923076923,87.0,109.0,215.57528182826942,372.703326795645,0.4944387197896088,0.8548241440267087,137.57528182826942,137.12804496737556,274.703326795645,20.0,294.703326795645,0.4330127018922193,0.05769230769230771,12.086381294208811,0.06738384522060703,0.00031375885009765625,False,,,,,
default_nodes_T20_S8,20,Exact-HiGHS,0.5240897342713935,2.1183834599787082e-16,13,0.65,13,0.65,13,0.65,37.30769230769231,75.0,90.0,188.49951999828707,316.61582489167733,0.5236097777730196,0.8794884024768815,110.49951999828707,110.11630489339028,220.61582489167733,18.0,238.61582489167733,0.4330127018922193,0.05769230769230771,6.675049781877351,0.04548390788832157,1.5276920795440674,True,0.0,5187.0,2323.0,13262.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S9,20,Greedy,0.4570151797520126,0.14437705662780723,13,0.65,13,0.65,12,0.6,35.38461538461539,87.0,102.0,194.91309685362717,329.82619370725433,0.4777281785628117,0.8083975335962116,116.91309685362717,116.91309685362717,233.82619370725433,18.0,251.82619370725433,0.82915619758885,0.13461538461538458,16.010073399427196,0.10626326029030575,0.00028395652770996094,False,,,,,
default_nodes_T20_S9,20,Exact-HiGHS,0.534131515864708,2.078557418256459e-16,14,0.7,14,0.7,13,0.65,33.214285714285715,68.0,80.0,183.49747891860585,302.4828116961041,0.5734296216206433,0.9452587865503252,99.49747891860586,98.98533277749823,198.48281169610408,20.0,218.48281169610408,0.5,0.0714285714285714,2.9842217148497325,0.019298820416838947,3.193416118621826,True,0.0,11295.0,4843.0,29066.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S10,20,Greedy,0.48081624653799127,0.04381938497382523,16,0.8,16,0.8,14,0.7,44.5,85.0,104.0,224.38110043541693,355.0579778610774,0.5393776452774446,0.8535047544737437,128.38110043541693,108.67687742566048,237.0579778610774,22.0,259.0579778610774,0.7071067811865476,0.09375,7.553627805343752,0.04497022791352401,0.00034117698669433594,False,,,,,
default_nodes_T20_S10,20,Exact-HiGHS,0.5028508620464235,-2.207857455204403e-16,15,0.75,15,0.75,14,0.7,42.4,83.0,96.0,195.39231565959437,321.07554508700804,0.508834155363527,0.8361342319974168,105.39231565959436,103.68322942741368,209.07554508700804,22.0,231.07554508700804,1.479019945774904,0.21666666666666656,14.182239790142384,0.08889335280048694,1.3393731117248535,True,0.0,4908.0,2216.0,12532.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S11,20,Greedy,0.35880036750652927,0.14913304162679863,11,0.55,11,0.55,10,0.5,40.45454545454545,68.0,90.0,181.2175859537851,299.4192662679897,0.5033821832049585,0.8317201840777492,115.21758595378508,104.20168031420461,219.41926626798968,14.0,233.41926626798968,0.4330127018922193,0.06818181818181812,10.483258451965838,0.07582278985620716,0.00028896331787109375,False,,,,,
default_nodes_T20_S11,20,Exact-HiGHS,0.42168797833274746,0.0,11,0.55,11,0.55,11,0.55,37.72727272727273,71.0,84.0,177.63595654945425,294.1771998654459,0.528678442111471,0.8755273805519224,111.63595654945426,100.54124331599166,212.1771998654459,16.0,228.1771998654459,0.4330127018922193,0.06818181818181812,8.665754190656,0.061250384545002756,0.1514129638671875,True,0.0,3017.0,1520.0,7555.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S12,20,Greedy,0.5982995821881845,0.08185696774454025,17,0.85,17,0.85,16,0.8,36.470588235294116,80.0,96.0,200.43908922155185,311.6934601486109,0.5219767948477912,0.8117017191370075,98.43908922155185,87.25437092705904,185.69346014861088,24.0,209.69346014861088,0.82915619758885,0.10294117647058831,14.243708496695566,0.09415195727135472,0.00030112266540527344,False,,,,,
default_nodes_T20_S12,20,Exact-HiGHS,0.6516409330237303,-3.4074686483352845e-16,17,0.85,17,0.85,16,0.8,34.294117647058826,79.0,94.0,183.41894473533966,286.7637074361493,0.4878163423812225,0.7626694346706098,81.41894473533965,81.3447627008096,162.76370743614925,22.0,184.76370743614925,0.82915619758885,0.10294117647058831,15.563028796677912,0.12007317316581245,3.1751139163970947,True,0.0,24050.0,9197.0,62977.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S13,20,Greedy,0.4077079417700926,0.2653624137865569,14,0.7,14,0.7,12,0.6,38.857142857142854,78.0,93.0,186.8165052160668,305.8099851178075,0.5021949064948031,0.8220698524672245,102.81650521606679,100.9934799017407,203.80998511780749,18.0,221.80998511780749,0.5,0.0714285714285714,12.07352065708211,0.08690302793187588,0.00032806396484375,False,,,,,
default_nodes_T20_S13,20,Exact-HiGHS,0.5549783313858874,0.0,16,0.8,16,0.8,13,0.65,41.875,78.0,99.0,214.37128324409343,352.3420882190865,0.5413416243537713,0.8897527480279963,118.37128324409342,115.9708049749931,234.34208821908652,22.0,256.3420882190865,0.7071067811865476,0.09375,6.721917887464724,0.04011302552091389,1.9996581077575684,True,0.0,11167.0,5151.0,28374.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S14,20,Greedy,0.5168344081121703,0.11198651783723519,15,0.75,15,0.75,14,0.7,37.06666666666667,77.0,95.0,196.0397905754681,311.15554493257696,0.5158941857249161,0.8188303814015183,106.0397905754681,95.11575435710886,201.15554493257696,20.0,221.15554493257696,0.4330127018922193,0.050000000000000044,14.164661273266198,0.09742211447562954,0.0002799034118652344,False,,,,,
default_nodes_T20_S14,20,Exact-HiGHS,0.5820118933931222,0.0,18,0.9,18,0.9,16,0.8,40.27777777777778,92.0,108.0,225.45950210050938,365.0959788866927,0.5218969956030309,0.8451295807562331,117.4595021005094,115.63647678618332,233.0959788866927,24.0,257.0959788866927,0.5,0.05555555555555558,13.174162081443994,0.07660339664312565,2.6387457847595215,True,0.0,21557.0,9061.0,55634.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S15,20,Greedy,0.5087228498760585,0.07762962502028188,14,0.7,14,0.7,13,0.65,33.07142857142857,80.0,96.0,176.87881432492446,289.69271936963514,0.4606219123044908,0.7544081233584249,92.87881432492446,92.81390504471067,185.69271936963514,20.0,205.69271936963514,0.5,0.0714285714285714,13.438826474009668,0.09966993812152758,0.000347137451171875,False,,,,,
default_nodes_T20_S15,20,Exact-HiGHS,0.5515385832803279,0.0,15,0.75,15,0.75,15,0.75,35.2,77.0,92.0,189.65001991694675,309.4700252850016,0.5153533149917031,0.8409511556657653,99.65001991694675,97.82000536805486,197.4700252850016,22.0,219.4700252850016,0.4330127018922193,0.050000000000000044,7.266002473610837,0.04726995859792815,1.8212940692901611,True,0.0,9812.0,4546.0,24914.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S16,20,Greedy,0.4337238770741272,0.13130346716386318,15,0.75,15,0.75,12,0.6,42.46666666666667,78.0,94.0,209.94409890304172,345.2084403795488,0.5583619651676641,0.9181075542009276,119.9440989030417,117.26434147650707,237.2084403795488,18.0,255.2084403795488,1.299038105676658,0.18333333333333335,4.721156939158047,0.02968005970126586,0.0003108978271484375,False,,,,,
default_nodes_T20_S16,20,Exact-HiGHS,0.49928123421662257,0.0,15,0.75,15,0.75,15,0.75,37.333333333333336,72.0,91.0,212.40138523763392,343.0444801184679,0.5835202891143789,0.9424298904353514,122.40138523763392,112.64309488083398,235.0444801184679,18.0,253.0444801184679,0.82915619758885,0.1166666666666667,2.8247449818935944,0.018072931236055023,2.2420129776000977,True,0.0,19721.0,8498.0,50689.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S17,20,Greedy,0.4150860148670721,0.19944044112753573,13,0.65,13,0.65,11,0.55,40.07692307692308,77.0,91.0,205.8888026132455,320.6362546587736,0.5656285786078173,0.8808688314801473,127.88880261324552,100.74745204552814,228.63625465877365,14.0,242.63625465877365,0.82915619758885,0.13461538461538458,12.289501950422853,0.07405980087799913,0.0002989768981933594,False,,,,,
default_nodes_T20_S17,20,Exact-HiGHS,0.5184948580861287,-2.1412421112973396e-16,14,0.7,14,0.7,14,0.7,32.0,68.0,90.0,190.39624440723975,310.6715604977683,0.5288784566867771,0.8629765569382454,106.39624440723976,106.27531609052856,212.67156049776833,14.0,226.67156049776833,0.5,0.0714285714285714,8.32208861808438,0.05774126666113277,4.86742901802063,True,0.0,21990.0,8993.0,57001.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S18,20,Greedy,0.3863047250742237,0.20704220833434878,11,0.55,11,0.55,10,0.5,40.0,80.0,102.0,193.9151649838919,339.37787829732565,0.47528226711738214,0.8318085252385433,127.91516498389191,127.46271331343375,255.37787829732565,18.0,273.37787829732565,0.4330127018922193,0.06818181818181812,12.28224400920393,0.07488129452769043,0.00032591819763183594,False,,,,,
default_nodes_T20_S18,20,Exact-HiGHS,0.48716934133753764,0.0,13,0.65,13,0.65,12,0.6,39.0,80.0,98.0,187.36192101414517,314.34062692339353,0.47796408421975806,0.8018893543964121,109.36192101414517,108.97870590924839,218.34062692339356,18.0,236.34062692339356,0.82915619758885,0.13461538461538458,17.5220845537141,0.11858542244050674,0.9185960292816162,True,0.0,5287.0,2571.0,13314.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S19,20,Greedy,0.480584764581698,0.11521030812166388,13,0.65,13,0.65,13,0.65,38.46153846153846,77.0,97.0,205.06099343640557,349.99299666831917,0.5285077150422824,0.9020438058461834,127.06099343640557,126.93200323191361,253.99299666831917,18.0,271.99299666831917,0.4330127018922193,0.05769230769230771,5.816773975478847,0.035948524881445953,0.0002942085266113281,False,,,,,
default_nodes_T20_S19,20,Exact-HiGHS,0.5431627074694505,2.0439971473696937e-16,15,0.75,15,0.75,12,0.6,44.4,89.0,114.0,245.0102698003505,404.89420672141944,0.5373032232463827,0.8879258919329374,155.0102698003505,139.88393692106897,294.89420672141944,20.0,314.89420672141944,0.4330127018922193,0.050000000000000044,7.909806531022294,0.04317167528493182,2.6191930770874023,True,0.0,6838.0,3064.0,17474.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S20,20,Greedy,0.3861344558943421,0.17555638900481993,12,0.6,12,0.6,10,0.5,40.166666666666664,79.0,86.0,175.05256446806254,293.49680689146385,0.5088737339187864,0.8531883921263484,103.05256446806254,102.44424242340133,205.49680689146388,16.0,221.49680689146388,0.7071067811865476,0.125,6.73568031573855,0.05033137814174471,0.00036716461181640625,False,,,,,
default_nodes_T20_S20,20,Exact-HiGHS,0.4683576302183262,-1.185229996261215e-16,14,0.7,14,0.7,13,0.65,35.714285714285715,65.0,77.0,176.3388228956989,281.7158500551658,0.5725286457652562,0.9146618508284603,92.3388228956989,89.3770271594669,181.7158500551658,16.0,197.7158500551658,0.5,0.0714285714285714,3.1481757817106297,0.024109964479560375,2.7908806800842285,True,0.0,8102.0,3798.0,20532.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S21,20,Greedy,0.47266502617081163,0.17489195645829372,14,0.7,14,0.7,12,0.6,41.214285714285715,88.0,106.0,213.31267012668684,360.2207904710276,0.5030959201101105,0.8495773360165746,129.31267012668684,128.90812034434074,258.2207904710276,18.0,276.2207904710276,0.5,0.0714285714285714,11.412184122468151,0.06899354771265198,0.0003237724304199219,False,,,,,
default_nodes_T20_S21,20,Exact-HiGHS,0.5728522826440244,1.9380616229735072e-16,15,0.75,15,0.75,13,0.65,38.666666666666664,89.0,104.0,198.40996315108185,326.075630371444,0.47694702680548523,0.7838356499313558,108.40996315108185,105.66566722036212,214.075630371444,22.0,236.075630371444,0.4330127018922193,0.050000000000000044,13.5842482113345,0.09053328886549195,3.035813808441162,True,0.0,15715.0,7244.0,39925.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S22,20,Greedy,0.5007413270602914,0.0981002647122456,15,0.75,15,0.75,13,0.65,38.13333333333333,80.0,102.0,193.51753439905488,317.03506879810976,0.4743076823506247,0.7770467372502691,103.51753439905488,103.51753439905488,207.03506879810976,20.0,227.03506879810976,1.299038105676658,0.1499999999999999,16.59660208988856,0.11089161728620578,0.0003209114074707031,False,,,,,
default_nodes_T20_S22,20,Exact-HiGHS,0.5552073112656231,1.9996549074513212e-16,16,0.8,16,0.8,15,0.75,36.1875,77.0,90.0,196.77875052745284,319.5575010549057,0.5466076403540356,0.8876597251525158,100.77875052745284,100.77875052745283,201.55750105490569,22.0,223.55750105490569,1.0,0.125,5.110960796982033,0.03359806693262968,0.5142440795898438,True,0.0,3224.0,1582.0,8114.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S23,20,Greedy,0.4413740512240295,0.17016976497406514,12,0.6,12,0.6,10,0.5,40.583333333333336,97.0,122.0,203.92572519044438,353.20104128097296,0.4178805844066483,0.7237726255757643,131.92572519044438,131.27531609052855,263.20104128097296,18.0,281.20104128097296,0.7071067811865476,0.125,18.933121321045597,0.11443024449734907,0.00033164024353027344,False,,,,,
default_nodes_T20_S23,20,Exact-HiGHS,0.5318847549706781,-2.0873375562086968e-16,15,0.75,15,0.75,14,0.7,39.2,80.0,101.0,220.82286519314505,371.10127752577836,0.5465912504780818,0.9185675186281642,130.82286519314505,130.2784123326333,261.10127752577836,20.0,281.10127752577836,0.4330127018922193,0.050000000000000044,4.91323292781358,0.027296646558700788,1.335953950881958,True,0.0,14450.0,6186.0,37188.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S24,20,Greedy,0.414263523179421,0.12069641383054619,14,0.7,14,0.7,13,0.65,42.214285714285715,82.0,102.0,243.60163530136566,381.7009639961852,0.5970628316209943,0.9355415784220225,159.60163530136566,122.09932869481952,281.7009639961852,16.0,297.7009639961852,0.5,0.0714285714285714,4.637315963570183,0.02556820557983519,0.0002598762512207031,False,,,,,
default_nodes_T20_S24,20,Exact-HiGHS,0.47112684366965246,-1.178263390786144e-16,14,0.7,14,0.7,13,0.65,37.07142857142857,78.0,97.0,204.50774856590436,321.01642983157035,0.5270818262007845,0.8273619325555936,120.50774856590436,102.50868126566601,223.01642983157038,14.0,237.01642983157038,0.5,0.0714285714285714,12.691411331161111,0.08560191778609805,2.9635965824127197,True,0.0,20131.0,8728.0,51689.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S25,20,Greedy,0.4024228618144438,0.1779025444203737,12,0.6,12,0.6,11,0.55,37.416666666666664,71.0,84.0,175.02250974681178,284.86030119913073,0.520900326627416,0.8477985154736034,103.02250974681178,91.83779145231898,194.86030119913076,18.0,212.86030119913076,0.7071067811865476,0.125,7.829764706504853,0.06075339627357845,0.0003421306610107422,False,,,,,
default_nodes_T20_S25,20,Exact-HiGHS,0.4895074897546209,0.0,12,0.6,12,0.6,12,0.6,37.416666666666664,65.0,78.0,176.43672330918486,284.8925487502537,0.5655023182986694,0.9131171434303003,104.43672330918487,90.45582544106887,194.89254875025375,18.0,212.89254875025375,0.0,0.0,5.535722457473155,0.039884033561677246,1.9477970600128174,True,0.0,11817.0,5599.0,29876.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S26,20,Greedy,0.4982562165927435,0.15777451356125644,16,0.8,16,0.8,15,0.75,38.875,81.0,97.0,203.61663669537967,317.42968951253465,0.5247851461221126,0.8181177564756048,107.61663669537967,95.81305281715501,203.42968951253468,18.0,221.42968951253468,1.224744871391589,0.15625,14.339200142613322,0.09757784985700613,0.0002911090850830078,False,,,,,
default_nodes_T20_S26,20,Exact-HiGHS,0.5915947980861566,0.0,15,0.75,15,0.75,14,0.7,34.733333333333334,78.0,91.0,185.23233332643233,297.4619575031237,0.5088800366110778,0.8172031799536366,95.23233332643233,94.2296241766914,189.46195750312373,18.0,207.46195750312373,1.0897247358851685,0.1499999999999999,12.326830590480965,0.08984691154050695,3.0476198196411133,True,0.0,15338.0,6241.0,39797.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S27,20,Greedy,0.48235840702433314,0.18429935528422714,14,0.7,14,0.7,14,0.7,36.642857142857146,69.0,94.0,195.87366938971098,325.60886564829923,0.5209406100790186,0.8659810256603703,111.87366938971097,111.73519625858822,223.60886564829917,18.0,241.60886564829917,0.5,0.0714285714285714,7.645318984399862,0.052338776703770185,0.00029397010803222656,False,,,,,
default_nodes_T20_S27,20,Exact-HiGHS,0.5913424368965758,0.0,16,0.8,16,0.8,16,0.8,37.0625,77.0,92.0,203.16946853896812,329.81716074022677,0.5520909471167612,0.8962422846201814,107.16946853896812,106.64769220125865,213.81716074022677,20.0,233.81716074022677,0.7071067811865476,0.09375,8.435310664866378,0.05541474838587934,1.3517711162567139,True,0.0,19548.0,7297.0,51371.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S28,20,Greedy,0.44748979612599393,0.18029682500445263,13,0.65,13,0.65,13,0.65,34.92307692307692,77.0,90.0,194.38121718111077,292.98277428342914,0.5399478255030855,0.813841039676192,116.38121718111077,82.60155710231838,198.98277428342914,16.0,214.98277428342914,0.82915619758885,0.13461538461538458,12.585489231411326,0.09249532382111592,0.00028204917907714844,False,,,,,
default_nodes_T20_S28,20,Exact-HiGHS,0.5459168754938941,0.0,16,0.8,16,0.8,15,0.75,35.1875,77.0,90.0,201.67417264730378,322.71189622046296,0.5602060351313993,0.8964219339457304,105.67417264730378,103.0377235731592,208.71189622046296,18.0,226.71189622046296,0.7071067811865476,0.09375,5.4359288473232485,0.03617338885062549,3.8174688816070557,True,0.0,19710.0,8257.0,50897.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S29,20,Greedy,0.5162493549591674,0.11844642807490208,15,0.75,15,0.75,15,0.75,35.733333333333334,77.0,97.0,196.60183283418644,320.77434639352214,0.5067057547272846,0.8267380061688715,106.60183283418645,106.1725135593357,212.77434639352214,18.0,230.77434639352214,0.4330127018922193,0.050000000000000044,8.986246637355592,0.05855447818752868,0.00033783912658691406,False,,,,,
default_nodes_T20_S29,20,Exact-HiGHS,0.5856131395756298,0.0,16,0.8,16,0.8,15,0.75,37.375,75.0,91.0,203.14230056539722,329.7642786730204,0.5580832433115308,0.9059458205302758,107.14230056539722,106.62197810762314,213.76427867302036,20.0,233.76427867302036,1.0,0.125,5.126868895569925,0.034180472255328276,2.1998279094696045,True,0.0,16258.0,7264.0,41534.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T20_S30,20,Greedy,0.5124714183743708,0.1264934557681162,14,0.7,14,0.7,13,0.65,38.142857142857146,82.0,102.0,211.7538882210735,339.5501999560356,0.5190046279928272,0.8322308822451854,127.75388822107352,111.79631173496207,239.5501999560356,16.0,255.5501999560356,0.5,0.0714285714285714,9.159254280990371,0.055843891546797364,0.0002727508544921875,False,,,,,
default_nodes_T20_S30,20,Exact-HiGHS,0.586682975369133,0.0,15,0.75,15,0.75,14,0.7,35.666666666666664,87.0,107.0,197.3684965883221,321.7977957687672,0.46114134716897687,0.7518640088055307,107.3684965883221,106.42929918044504,213.79779576876714,18.0,231.79779576876714,0.82915619758885,0.1166666666666667,15.702077399293094,0.10272396096442549,2.5164592266082764,True,0.0,27662.0,10187.0,72823.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T30_S1,30,Greedy,0.3424967820366494,0.161639640537657,17,0.5666666666666667,17,0.5666666666666667,14,0.4666666666666667,45.94117647058823,91.0,105.0,240.43448653520122,376.3703996310913,0.5724630631790505,0.896119999121646,138.43448653520122,117.93591309589007,256.3703996310913,18.0,274.3703996310913,0.82915619758885,0.10294117647058831,7.392514424603645,0.04070686371842869,0.0004611015319824219,False,,,,,
default_nodes_T30_S1,30,Exact-HiGHS,0.4085316990134163,0.0,17,0.5666666666666667,17,0.5666666666666667,16,0.5333333333333333,38.88235294117647,83.0,96.0,210.75079151487427,328.825414346305,0.5488301862366517,0.8563161831935027,108.75079151487428,102.07462283143074,210.82541434630502,16.0,226.82541434630502,0.82915619758885,0.10294117647058831,6.716545584271089,0.03841642483876884,12.993126153945923,True,0.0,48716.0,17047.0,129135.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T30_S2,30,Greedy,0.2862497950996744,0.14208107988429058,13,0.43333333333333335,13,0.43333333333333335,13,0.43333333333333335,40.92307692307692,73.0,88.0,199.1038935588034,333.9660061072621,0.5656360612466006,0.9487670628047219,121.1038935588034,116.8621125484587,237.9660061072621,18.0,255.9660061072621,0.4330127018922193,0.05769230769230771,2.24443425293265,0.012915351311570511,0.00047087669372558594,False,,,,,
default_nodes_T30_S2,30,Exact-HiGHS,0.33365599987125505,0.0,15,0.5,15,0.5,14,0.4666666666666667,41.06666666666667,76.0,94.0,214.6737428771656,339.6368258515434,0.5709408055243766,0.9032894304562324,124.67374287716561,106.9630829743778,231.6368258515434,18.0,249.6368258515434,0.82915619758885,0.1166666666666667,4.1406923592923155,0.025049021663297033,2.277930974960327,True,0.0,20443.0,8004.0,53359.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T30_S3,30,Greedy,0.31995692379725754,0.24911148464826893,14,0.4666666666666667,14,0.4666666666666667,13,0.43333333333333335,40.714285714285715,76.0,91.0,207.57184191392537,340.0843000395104,0.5702523129503444,0.9342975275810725,123.57184191392538,116.51245812558507,240.08430003951045,16.0,256.0843000395105,1.118033988749895,0.1785714285714286,2.6799629306268855,0.017180221107098603,0.00045990943908691406,False,,,,,
default_nodes_T30_S3,30,Exact-HiGHS,0.42610443129148595,-1.3027593039342092e-16,18,0.6,18,0.6,17,0.5666666666666667,40.44444444444444,86.0,106.0,239.558802894644,382.2160475446966,0.5649971766383113,0.9014529423223977,131.558802894644,122.65724465005263,254.21604754469664,20.0,274.2160475446966,0.5,0.05555555555555558,6.6509648031311945,0.03759931818282647,5.05990195274353,True,0.0,41279.0,14470.0,109401.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T30_S4,30,Greedy,0.4044949140182088,0.1575545734505198,16,0.5333333333333333,16,0.5333333333333333,15,0.5,36.375,75.0,91.0,205.0447775779145,331.79556909278875,0.5633098285107541,0.9115262887164526,109.0447775779145,108.75079151487428,217.79556909278878,18.0,235.79556909278878,1.224744871391589,0.15625,3.8119624790724216,0.024953752811324392,0.0004889965057373047,False,,,,,
default_nodes_T30_S4,30,Exact-HiGHS,0.48014375919275076,2.4278857186779236e-15,17,0.5666666666666667,17,0.5666666666666667,16,0.5333333333333333,33.8235294117647,80.0,96.0,202.52566684130443,321.34224745042815,0.5274105907325636,0.8368287694021567,100.52566684130443,98.81658060912373,199.34224745042815,20.0,219.34224745042815,0.4330127018922193,0.044117647058823595,8.16920589398718,0.05010562840202293,11.607013940811157,True,0.0,45703.0,15515.0,121628.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T30_S5,30,Greedy,0.28138960524617235,0.19890336116759133,15,0.5,15,0.5,12,0.4,48.333333333333336,97.0,122.0,241.9791286263909,385.726580671919,0.4958588701360469,0.7904233210490144,151.9791286263909,125.74745204552812,277.726580671919,18.0,295.726580671919,0.4330127018922193,0.050000000000000044,13.554493877118137,0.07270690405993974,0.00043892860412597656,False,,,,,
default_nodes_T30_S5,30,Exact-HiGHS,0.35125550602271316,-1.5803638741443197e-16,15,0.5,15,0.5,12,0.4,43.06666666666667,89.0,108.0,226.67392667054915,370.0683508073843,0.5247081635892341,0.8566397009430192,136.67392667054915,125.39442413683517,262.0683508073843,18.0,280.0683508073843,0.4330127018922193,0.050000000000000044,8.231441901056108,0.046625008040231286,2.9636449813842773,True,0.0,17280.0,6663.0,45211.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T30_S6,30,Greedy,0.33237538031102376,0.2021039006941119,16,0.5333333333333333,16,0.5333333333333333,14,0.4666666666666667,43.5,86.0,99.0,210.78308751760542,339.58252826644747,0.5322805240343571,0.8575316370364835,114.78308751760542,106.79944074884203,221.58252826644747,22.0,243.58252826644747,0.7071067811865476,0.09375,9.192311002566516,0.05953769360396022,0.0004909038543701172,False,,,,,
default_nodes_T30_S6,30,Exact-HiGHS,0.4165647389430357,0.0,17,0.5666666666666667,17,0.5666666666666667,15,0.5,39.35294117647059,83.0,96.0,206.55637305792095,325.1137318097521,0.5379072215050025,0.8466503432545628,104.55637305792094,98.55735875183116,203.1137318097521,20.0,223.1137318097521,0.82915619758885,0.10294117647058831,15.302297195026643,0.09060235669249983,2.2725601196289062,True,0.0,17208.0,7059.0,44599.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
default_nodes_T30_S7,30,Greedy,0.4127137065510664,0.1626121132816413,17,0.5666666666666667,17,0.5666666666666667,15,0.5,33.76470588235294,85.0,107.0,214.58212515859663,334.92231944439163,0.5013601055107397,0.7825287837485786,112.58212515859663,104.34019428579501,216.92231944439163,16.0,232.92231944439163,0.4330127018922193,0.044117647058823595,19.341715850773934,0.12036635126378248,0.0005686283111572266,False,,,,,
default_nodes_T30_S7,30,Exact-HiGHS,0.4928584627232322,0.0,21,0.7,21,0.7,19,0.6333333333333333,37.095238095238095,84.0,103.0,211.12444916955897,313.7833840513058,0.5124379834212597,0.7616101554643345,85.12444916955897,84.6589348817468,169.78338405130577,18.0,187.78338405130577,0.4330127018922193,0.03571428571428581,16.75182272767522,0.11931979235236145,33.263672828674316,True,0.0,91078.0,23511.0,249757.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
