Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros
6helos_7areas_T20_S23,20,Exact-HiGHS,0.7140537225426922,-1.5548172211353162e-16,17,0.85,17,0.85,17,0.85,28.176470588235293,52.0,70.0,211.651112173137,333.91608614960177,0.50393121945985,0.7950383003561947,109.65111217313698,106.26497397646476,215.91608614960174,16.0,231.91608614960174,0.6871842709362768,0.12745098039215685,8.942831159432231,0.09015812566446953,7.480065107345581,True,0.0,25581.0,8342.0,68427.0
6helos_7areas_T20_S24,20,Greedy,0.5849128289623267,0.19203217788960508,18,0.9,18,0.9,16,0.8,37.0,82.0,104.0,279.1898683902673,467.09785447737823,0.4474196608818386,0.7485542539701574,171.1898683902673,167.90798608711094,339.09785447737823,20.0,359.09785447737823,0.5773502691896257,0.09259259259259256,17.458735656292767,0.12472327459042203,0.0003650188446044922,False,,,,
6helos_7areas_T20_S24,20,Exact-HiGHS,0.7239308459519422,1.5336037010071786e-16,18,0.9,18,0.9,17,0.85,30.055555555555557,69.0,86.0,241.72435156259087,381.84458909682576,0.4684580456639358,0.7400088935984995,133.72435156259087,122.12023753423487,255.84458909682576,18.0,273.84458909682576,0.816496580927726,0.14814814814814822,9.741531359089437,0.07573135495977186,4.445969104766846,True,0.0,29155.0,9792.0,77699.0
6helos_7areas_T20_S25,20,Greedy,0.6314588035085976,0.16254396413850708,17,0.85,17,0.85,16,0.8,32.76470588235294,70.0,94.0,257.32604170951265,434.26892869116807,0.456251847002682,0.7699803700198016,155.32604170951268,154.94288698165542,310.26892869116807,22.0,332.26892869116807,0.3726779962499649,0.049019607843137226,17.525143408533303,0.1339948551059087,0.00034689903259277344,False,,,,
6helos_7areas_T20_S25,20,Exact-HiGHS,0.7540202428167035,1.1779238397927646e-15,17,0.85,17,0.85,17,0.85,26.235294117647058,50.0,66.0,207.10063992383115,327.0625003661836,0.5229814139490686,0.8259154049651101,105.10063992383115,103.96186044235247,209.06250036618363,16.0,225.06250036618363,0.3726779962499649,0.049019607843137226,6.370795530863886,0.06377710174687327,6.477041959762573,True,0.0,30388.0,9777.0,81413.0
6helos_7areas_T20_S26,20,Greedy,0.6789333275293369,0.09606736137403346,18,0.9,18,0.9,17,0.85,31.77777777777778,75.0,99.0,275.9798071959416,452.3132038414129,0.4646124700268377,0.7614700401370588,167.9798071959416,156.3333966454713,324.3132038414129,20.0,344.3132038414129,0.5773502691896257,0.09259259259259256,18.239369235060867,0.13152083810257822,0.00039505958557128906,False,,,,
6helos_7areas_T20_S26,20,Exact-HiGHS,0.751088409155529,0.0,18,0.9,18,0.9,18,0.9,28.555555555555557,59.0,83.0,220.13380480596044,349.9878589126552,0.4420357526224105,0.7027868652864563,112.13380480596042,111.85405410669478,223.9878589126552,18.0,241.9878589126552,0.5773502691896257,0.09259259259259256,11.425853063286048,0.10330722055892583,2.092358112335205,True,0.0,29181.0,9758.0,77811.0
6helos_7areas_T20_S27,20,Greedy,0.6268130639778381,0.14713832471759783,18,0.9,18,0.9,15,0.75,34.111111111111114,76.0,98.0,269.10433800342446,444.61248196063116,0.4576604387813341,0.7561436768037945,161.10433800342443,155.50814395720673,316.61248196063116,20.0,336.61248196063116,0.5773502691896257,0.09259259259259256,16.34776141245329,0.12213102323073333,0.0003459453582763672,False,,,,
6helos_7areas_T20_S27,20,Exact-HiGHS,0.7349527855971315,6.042418214514971e-16,19,0.95,19,0.95,17,0.85,32.05263157894737,74.0,98.0,246.1605325695229,392.3270014105178,0.41864036151279405,0.667222791514486,132.1605325695229,130.16646884099495,262.3270014105178,16.0,278.3270014105178,1.3437096247164249,0.2192982456140351,17.479325126373425,0.14628770718979847,3.3355872631073,True,0.0,30270.0,9838.0,80998.0
6helos_7areas_T20_S28,20,Greedy,0.5912453484789424,0.17684418668351157,17,0.85,17,0.85,16,0.8,33.588235294117645,72.0,91.0,260.7691998995607,431.6337595224405,0.47759926721531265,0.7905380211033709,158.76919989956073,150.86455962287985,309.6337595224406,20.0,329.6337595224406,0.6871842709362768,0.12745098039215685,9.381926325371888,0.07271880991734332,0.0004019737243652344,False,,,,
6helos_7areas_T20_S28,20,Exact-HiGHS,0.7182666257276608,0.0,19,0.95,19,0.95,17,0.85,33.05263157894737,73.0,89.0,251.8016626438218,387.5655634560069,0.47153869408955396,0.725778208719114,137.8016626438218,117.76390081218511,255.5655634560069,18.0,273.5655634560069,1.0671873729054748,0.18421052631578952,12.735379616768599,0.10939956745589718,5.195671081542969,True,0.0,26672.0,8369.0,71673.0
6helos_7areas_T20_S29,20,Greedy,0.5959874849914033,0.18330625804229064,18,0.9,18,0.9,15,0.75,35.5,84.0,105.0,287.59922354071,486.89652474210277,0.456506704032873,0.7728516265747662,179.59922354071,177.29730120139277,356.89652474210277,22.0,378.89652474210277,0.5773502691896257,0.09259259259259256,16.889454220943087,0.11353912103552233,0.0004210472106933594,False,,,,
6helos_7areas_T20_S29,20,Exact-HiGHS,0.7297563999483482,1.5213611346248384e-16,18,0.9,18,0.9,17,0.85,30.11111111111111,75.0,96.0,239.1582349677125,370.01220489337555,0.41520526904116756,0.6423823001621103,131.1582349677125,114.85396992566305,246.01220489337555,16.0,262.01220489337555,1.1547005383792515,0.20370370370370372,16.768898261624027,0.14787450890320356,5.731117248535156,True,0.0,27876.0,9244.0,74410.0
6helos_7areas_T20_S30,20,Greedy,0.6073713834247075,0.1921701409513443,18,0.9,18,0.9,16,0.8,36.888888888888886,79.0,102.0,283.342665187914,455.5977024974567,0.4629782110913628,0.7444406903553213,175.342665187914,152.25503730954264,327.5977024974567,20.0,347.5977024974567,0.816496580927726,0.14814814814814822,17.252545967295358,0.12020277923112695,0.0003666877746582031,False,,,,
6helos_7areas_T20_S30,20,Exact-HiGHS,0.7518555753063895,1.6243084007058126e-15,19,0.95,19,0.95,17,0.85,30.789473684210527,69.0,92.0,251.68841124720643,400.11795499161803,0.45595726675218556,0.7248513677384385,137.68841124720643,132.42954374441157,270.11795499161803,16.0,286.11795499161803,1.4624940645653537,0.23684210526315796,16.777581458651245,0.12695412184784813,8.924734115600586,True,0.0,29518.0,9221.0,79359.0
6helos_7areas_T30_S1,30,Greedy,0.46280675629789825,0.12506289149303598,23,0.7666666666666667,23,0.7666666666666667,18,0.6,43.0,87.0,109.0,338.09227761650936,543.1456374274306,0.5169606691383936,0.8304979165557044,200.09227761650936,179.05335981092128,379.14563742743064,26.0,405.14563742743064,0.6871842709362768,0.09420289855072461,10.501465759152909,0.062190007606163444,0.0007500648498535156,False,,,,
6helos_7areas_T30_S1,30,Exact-HiGHS,0.5289600267242688,2.098878872758154e-16,24,0.8,24,0.8,20,0.6666666666666666,37.791666666666664,91.0,107.0,307.18788698210176,488.7740467118951,0.4784858052680713,0.761330290828497,163.18788698210173,155.58615972979334,318.77404671189504,26.0,344.77404671189504,0.816496580927726,0.11111111111111116,14.949463707533008,0.1023269741148017,16.0117449760437,True,0.0,39804.0,10930.0,108518.0
