Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros
6helos_7areas_T20_S25,20,Greedy,0.6694828174672078,0.12414176792027902,17,0.85,17,0.85,16,0.8,28.352941176470587,68.0,95.0,228.1422727367565,369.2549700828387,0.40024960129255527,0.6478157369874363,126.1422727367565,123.11269734608224,249.25497008283872,18.0,267.2549700828387,0.8975274678557507,0.16666666666666666,17.49084035959495,0.15799314546290155,0.00018215179443359375,False,,,,
6helos_7areas_T20_S25,20,Exact-HiGHS,0.7643734944153282,0.0,18,0.9,18,0.9,17,0.85,27.22222222222222,75.0,75.0,216.7753337597646,254.1817804193221,0.481722963910588,0.5648484009318269,108.7753337597646,31.406446659557492,140.1817804193221,6.0,146.1817804193221,0.5773502691896257,0.09259259259259256,15.74196167259279,0.1924630536371789,10.784707069396973,True,0.0,75136.0,24037.0,177958.0
6helos_7areas_T20_S26,20,Greedy,0.5967715350031175,0.11453064061709646,16,0.8,16,0.8,14,0.7,31.8125,77.0,94.0,250.79682197928452,420.8447419529202,0.44467521627532713,0.746178620483901,154.79682197928452,152.04791997363566,306.8447419529202,18.0,324.8447419529202,0.4714045207910317,0.08333333333333333,16.509439831759725,0.13087885825887557,0.0001857280731201172,False,,,,
6helos_7areas_T20_S26,20,Exact-HiGHS,0.6739606838775851,1.2880326756730607e-12,17,0.85,17,0.85,16,0.8,28.941176470588236,61.0,61.0,221.0161445931384,297.644440454606,0.603869247522236,0.8132361761054809,119.01614459313839,66.62829586146762,185.644440454606,10.0,195.644440454606,0.6871842709362768,0.12745098039215685,8.528740839627902,0.09524050608608385,16.975019931793213,True,0.0,63357.0,20235.0,150155.0
6helos_7areas_T20_S27,20,Greedy,0.5501226116996363,0.11769448651741513,16,0.8,16,0.8,14,0.7,33.8125,76.0,89.0,259.24861087652994,435.92320817456596,0.48548429003095495,0.8163355958325205,163.24861087652997,158.674597298036,321.92320817456596,18.0,339.92320817456596,0.4714045207910317,0.08333333333333333,11.40829758656821,0.08527852345398108,0.00019502639770507812,False,,,,
6helos_7areas_T20_S27,20,Exact-HiGHS,0.623505807561175,0.0,16,0.8,16,0.8,16,0.8,28.9375,66.0,66.0,235.38506007078405,303.24941793763236,0.5944067173504648,0.7657813584283646,139.38506007078405,59.864357866848295,199.24941793763236,8.0,207.24941793763236,0.7453559924999298,0.14583333333333334,11.748233017320764,0.13102122990598083,15.243102312088013,True,0.0,76042.0,23392.0,181967.0
6helos_7areas_T20_S28,20,Greedy,0.5767333327082644,0.12596821386361684,15,0.75,15,0.75,14,0.7,29.066666666666666,67.0,78.0,229.90652778817636,366.26534531008116,0.49125326450465034,0.7826182592095752,139.90652778817636,120.35881752190481,260.26534531008116,16.0,276.26534531008116,0.5,0.09999999999999994,9.371823834760248,0.08516762874852561,0.00017404556274414062,False,,,,
6helos_7areas_T20_S28,20,Exact-HiGHS,0.6598539570942692,0.0,18,0.9,18,0.9,18,0.9,32.166666666666664,72.0,92.0,251.89398559016624,365.84230754993973,0.4563296840401562,0.6627578035324995,143.89398559016624,97.94832195977347,241.8423075499397,16.0,257.84230754993973,0.816496580927726,0.14814814814814822,17.405038795117054,0.1597329018907616,7.446784973144531,True,0.0,45594.0,14728.0,107914.0
6helos_7areas_T20_S29,20,Greedy,0.6813145822252675,0.09228156639417814,18,0.9,18,0.9,16,0.8,30.333333333333332,89.0,113.0,262.2456452424956,430.0784156780336,0.3867929870833268,0.6343339464277782,154.2456452424956,151.83277043553798,306.0784156780336,16.0,322.0784156780336,0.816496580927726,0.14814814814814822,19.983878794821738,0.14337401672641667,0.0002181529998779297,False,,,,
6helos_7areas_T20_S29,20,Exact-HiGHS,0.7505792071653864,4.88121166465475e-15,20,1.0,20,1.0,19,0.95,30.85,70.0,82.0,263.8170294382471,351.9244871616295,0.536213474467982,0.7152936730927428,143.8170294382471,76.1074577233824,219.9244871616295,12.0,231.9244871616295,0.7453559924999298,0.1166666666666667,16.911683683707203,0.1604804641720842,34.000288009643555,True,0.0,114399.0,32761.0,278280.0
6helos_7areas_T20_S30,20,Greedy,0.6052724534401105,0.08481243784410361,17,0.85,17,0.85,16,0.8,29.529411764705884,64.0,76.0,223.13385327799998,349.71954376751313,0.48932862560964907,0.7669288240515639,121.13385327799998,110.58569048951315,231.71954376751313,16.0,247.71954376751313,0.6871842709362768,0.12745098039215685,11.966356633728132,0.11472539450834802,0.00021791458129882812,False,,,,
6helos_7areas_T20_S30,20,Exact-HiGHS,0.6613643787009926,0.0,18,0.9,18,0.9,18,0.9,30.055555555555557,58.0,71.0,235.83319503535242,336.206688155136,0.5535990493787616,0.7892175778289579,127.83319503535242,88.3734931197836,216.20668815513602,12.0,228.20668815513602,0.5773502691896257,0.09259259259259256,6.885049810184149,0.06463839936335629,7.5638511180877686,True,0.0,45756.0,14436.0,108989.0
6helos_7areas_T30_S1,30,Greedy,0.4508922602311836,0.14748946331251794,21,0.7,21,0.7,17,0.5666666666666667,39.61904761904762,90.0,109.0,331.9363385862953,549.5238547231481,0.5075479183276687,0.8402505423901347,205.93633858629525,195.58751613685283,401.5238547231481,22.0,423.5238547231481,0.7637626158259734,0.1031746031746031,18.779539312218418,0.10461244896491702,0.0003159046173095703,False,,,,
6helos_7areas_T30_S1,30,Exact-HiGHS,0.528899340040033,0.0,24,0.8,24,0.8,20,0.6666666666666666,39.5,101.0,122.0,334.33115970521635,524.8025646406288,0.4567365569743393,0.716943394317799,190.33115970521635,168.47140493541252,358.8025646406289,22.0,380.8025646406289,1.1547005383792515,0.13888888888888884,22.04600000346651,0.1369192380713248,38.71701002120972,True,0.0,170653.0,52843.0,406962.0
6helos_7areas_T30_S2,30,Greedy,0.4694312199490526,0.20385571526782645,21,0.7,21,0.7,19,0.6333333333333333,36.04761904761905,104.0,123.0,297.49367292385637,490.2641799862014,0.4031079578914043,0.6643146070273731,171.49367292385637,168.77050706234502,340.2641799862014,24.0,364.2641799862014,0.9574271077563381,0.15079365079365084,23.842474009473097,0.1644669623238905,0.0003509521484375,False,,,,
6helos_7areas_T30_S2,30,Exact-HiGHS,0.5896308357057991,5.4227867969165477e-14,25,0.8333333333333334,25,0.8333333333333334,22,0.7333333333333333,37.28,91.0,109.0,322.9328238668419,493.8262112440988,0.4937810762489937,0.7550859499145242,172.93282386684186,148.89338737725686,321.8262112440987,22.0,343.8262112440987,1.0671873729054746,0.12666666666666662,18.903127464465307,0.12810743201665917,167.97296810150146,True,0.0,274769.0,81051.0,662871.0
